Experiment_ID,Type,Category,LLVM_Arg,MIR_Pass,RUSTFLAGS,Description
EXP_Pipeline_Profile_LTO_DBL_0055,Double_Disable,Pipeline/Profile/LTO,-disable-bitcode-version-upgrade,UnreachablePropagation,-C llvm-args=-disable-bitcode-version-upgrade -Z mir-enable-passes=-UnreachablePropagation,Disable LLVM -disable-bitcode-version-upgrade AND MIR UnreachablePropagation
EXP_Pipeline_Profile_LTO_DBL_0056,Double_Disable,Pipeline/Profile/LTO,-disable-cfi-fixup,CopyProp,-C llvm-args=-disable-cfi-fixup -Z mir-enable-passes=-CopyProp,Disable LLVM -disable-cfi-fixup AND MIR CopyProp
EXP_Pipeline_Profile_LTO_DBL_0057,Double_Disable,Pipeline/Profile/LTO,-disable-cfi-fixup,DataflowConstProp,-C llvm-args=-disable-cfi-fixup -Z mir-enable-passes=-DataflowConstProp,Disable LLVM -disable-cfi-fixup AND MIR DataflowConstProp
EXP_Pipeline_Profile_LTO_DBL_0058,Double_Disable,Pipeline/Profile/LTO,-disable-cfi-fixup,DeadStoreElimination-final,-C llvm-args=-disable-cfi-fixup -Z mir-enable-passes=-DeadStoreElimination-final,Disable LLVM -disable-cfi-fixup AND MIR DeadStoreElimination-final
EXP_Pipeline_Profile_LTO_DBL_0059,Double_Disable,Pipeline/Profile/LTO,-disable-cfi-fixup,DeadStoreElimination-initial,-C llvm-args=-disable-cfi-fixup -Z mir-enable-passes=-DeadStoreElimination-initial,Disable LLVM -disable-cfi-fixup AND MIR DeadStoreElimination-initial
EXP_Pipeline_Profile_LTO_DBL_0060,Double_Disable,Pipeline/Profile/LTO,-disable-cfi-fixup,DestinationPropagation,-C llvm-args=-disable-cfi-fixup -Z mir-enable-passes=-DestinationPropagation,Disable LLVM -disable-cfi-fixup AND MIR DestinationPropagation
EXP_Pipeline_Profile_LTO_DBL_0061,Double_Disable,Pipeline/Profile/LTO,-disable-cfi-fixup,EarlyOtherwiseBranch,-C llvm-args=-disable-cfi-fixup -Z mir-enable-passes=-EarlyOtherwiseBranch,Disable LLVM -disable-cfi-fixup AND MIR EarlyOtherwiseBranch
EXP_Pipeline_Profile_LTO_DBL_0062,Double_Disable,Pipeline/Profile/LTO,-disable-cfi-fixup,EnumSizeOpt,-C llvm-args=-disable-cfi-fixup -Z mir-enable-passes=-EnumSizeOpt,Disable LLVM -disable-cfi-fixup AND MIR EnumSizeOpt
EXP_Pipeline_Profile_LTO_DBL_0063,Double_Disable,Pipeline/Profile/LTO,-disable-cfi-fixup,ForceInline,-C llvm-args=-disable-cfi-fixup -Z mir-enable-passes=-ForceInline,Disable LLVM -disable-cfi-fixup AND MIR ForceInline
EXP_Pipeline_Profile_LTO_DBL_0064,Double_Disable,Pipeline/Profile/LTO,-disable-cfi-fixup,GVN,-C llvm-args=-disable-cfi-fixup -Z mir-enable-passes=-GVN,Disable LLVM -disable-cfi-fixup AND MIR GVN
EXP_Pipeline_Profile_LTO_DBL_0065,Double_Disable,Pipeline/Profile/LTO,-disable-cfi-fixup,ImpossiblePredicates,-C llvm-args=-disable-cfi-fixup -Z mir-enable-passes=-ImpossiblePredicates,Disable LLVM -disable-cfi-fixup AND MIR ImpossiblePredicates
EXP_Pipeline_Profile_LTO_DBL_0066,Double_Disable,Pipeline/Profile/LTO,-disable-cfi-fixup,Inline,-C llvm-args=-disable-cfi-fixup -Z mir-enable-passes=-Inline,Disable LLVM -disable-cfi-fixup AND MIR Inline
EXP_Pipeline_Profile_LTO_DBL_0067,Double_Disable,Pipeline/Profile/LTO,-disable-cfi-fixup,InstSimplify-after-simplifycfg,-C llvm-args=-disable-cfi-fixup -Z mir-enable-passes=-InstSimplify-after-simplifycfg,Disable LLVM -disable-cfi-fixup AND MIR InstSimplify-after-simplifycfg
EXP_Pipeline_Profile_LTO_DBL_0068,Double_Disable,Pipeline/Profile/LTO,-disable-cfi-fixup,InstSimplify-before-inline,-C llvm-args=-disable-cfi-fixup -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-cfi-fixup AND MIR InstSimplify-before-inline
EXP_Pipeline_Profile_LTO_DBL_0069,Double_Disable,Pipeline/Profile/LTO,-disable-cfi-fixup,JumpThreading,-C llvm-args=-disable-cfi-fixup -Z mir-enable-passes=-JumpThreading,Disable LLVM -disable-cfi-fixup AND MIR JumpThreading
EXP_Pipeline_Profile_LTO_DBL_0070,Double_Disable,Pipeline/Profile/LTO,-disable-cfi-fixup,MatchBranchSimplification,-C llvm-args=-disable-cfi-fixup -Z mir-enable-passes=-MatchBranchSimplification,Disable LLVM -disable-cfi-fixup AND MIR MatchBranchSimplification
EXP_Pipeline_Profile_LTO_DBL_0071,Double_Disable,Pipeline/Profile/LTO,-disable-cfi-fixup,ReferencePropagation,-C llvm-args=-disable-cfi-fixup -Z mir-enable-passes=-ReferencePropagation,Disable LLVM -disable-cfi-fixup AND MIR ReferencePropagation
EXP_Pipeline_Profile_LTO_DBL_0072,Double_Disable,Pipeline/Profile/LTO,-disable-cfi-fixup,ScalarReplacementOfAggregates,-C llvm-args=-disable-cfi-fixup -Z mir-enable-passes=-ScalarReplacementOfAggregates,Disable LLVM -disable-cfi-fixup AND MIR ScalarReplacementOfAggregates
EXP_Pipeline_Profile_LTO_DBL_0073,Double_Disable,Pipeline/Profile/LTO,-disable-cfi-fixup,SingleUseConsts,-C llvm-args=-disable-cfi-fixup -Z mir-enable-passes=-SingleUseConsts,Disable LLVM -disable-cfi-fixup AND MIR SingleUseConsts
EXP_Pipeline_Profile_LTO_DBL_0074,Double_Disable,Pipeline/Profile/LTO,-disable-cfi-fixup,UnreachableEnumBranching,-C llvm-args=-disable-cfi-fixup -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-cfi-fixup AND MIR UnreachableEnumBranching
EXP_Pipeline_Profile_LTO_DBL_0075,Double_Disable,Pipeline/Profile/LTO,-disable-cfi-fixup,UnreachablePropagation,-C llvm-args=-disable-cfi-fixup -Z mir-enable-passes=-UnreachablePropagation,Disable LLVM -disable-cfi-fixup AND MIR UnreachablePropagation
EXP_Pipeline_Profile_LTO_DBL_0076,Double_Disable,Pipeline/Profile/LTO,-disable-cgdata-for-merging,CopyProp,-C llvm-args=-disable-cgdata-for-merging -Z mir-enable-passes=-CopyProp,Disable LLVM -disable-cgdata-for-merging AND MIR CopyProp
EXP_Pipeline_Profile_LTO_DBL_0077,Double_Disable,Pipeline/Profile/LTO,-disable-cgdata-for-merging,DataflowConstProp,-C llvm-args=-disable-cgdata-for-merging -Z mir-enable-passes=-DataflowConstProp,Disable LLVM -disable-cgdata-for-merging AND MIR DataflowConstProp
EXP_Pipeline_Profile_LTO_DBL_0078,Double_Disable,Pipeline/Profile/LTO,-disable-cgdata-for-merging,DeadStoreElimination-final,-C llvm-args=-disable-cgdata-for-merging -Z mir-enable-passes=-DeadStoreElimination-final,Disable LLVM -disable-cgdata-for-merging AND MIR DeadStoreElimination-final
EXP_Pipeline_Profile_LTO_DBL_0079,Double_Disable,Pipeline/Profile/LTO,-disable-cgdata-for-merging,DeadStoreElimination-initial,-C llvm-args=-disable-cgdata-for-merging -Z mir-enable-passes=-DeadStoreElimination-initial,Disable LLVM -disable-cgdata-for-merging AND MIR DeadStoreElimination-initial
EXP_Pipeline_Profile_LTO_DBL_0080,Double_Disable,Pipeline/Profile/LTO,-disable-cgdata-for-merging,DestinationPropagation,-C llvm-args=-disable-cgdata-for-merging -Z mir-enable-passes=-DestinationPropagation,Disable LLVM -disable-cgdata-for-merging AND MIR DestinationPropagation
EXP_Pipeline_Profile_LTO_DBL_0081,Double_Disable,Pipeline/Profile/LTO,-disable-cgdata-for-merging,EarlyOtherwiseBranch,-C llvm-args=-disable-cgdata-for-merging -Z mir-enable-passes=-EarlyOtherwiseBranch,Disable LLVM -disable-cgdata-for-merging AND MIR EarlyOtherwiseBranch
EXP_Pipeline_Profile_LTO_DBL_0082,Double_Disable,Pipeline/Profile/LTO,-disable-cgdata-for-merging,EnumSizeOpt,-C llvm-args=-disable-cgdata-for-merging -Z mir-enable-passes=-EnumSizeOpt,Disable LLVM -disable-cgdata-for-merging AND MIR EnumSizeOpt
EXP_Pipeline_Profile_LTO_DBL_0083,Double_Disable,Pipeline/Profile/LTO,-disable-cgdata-for-merging,ForceInline,-C llvm-args=-disable-cgdata-for-merging -Z mir-enable-passes=-ForceInline,Disable LLVM -disable-cgdata-for-merging AND MIR ForceInline
EXP_Pipeline_Profile_LTO_DBL_0084,Double_Disable,Pipeline/Profile/LTO,-disable-cgdata-for-merging,GVN,-C llvm-args=-disable-cgdata-for-merging -Z mir-enable-passes=-GVN,Disable LLVM -disable-cgdata-for-merging AND MIR GVN
EXP_Pipeline_Profile_LTO_DBL_0085,Double_Disable,Pipeline/Profile/LTO,-disable-cgdata-for-merging,ImpossiblePredicates,-C llvm-args=-disable-cgdata-for-merging -Z mir-enable-passes=-ImpossiblePredicates,Disable LLVM -disable-cgdata-for-merging AND MIR ImpossiblePredicates
EXP_Pipeline_Profile_LTO_DBL_0086,Double_Disable,Pipeline/Profile/LTO,-disable-cgdata-for-merging,Inline,-C llvm-args=-disable-cgdata-for-merging -Z mir-enable-passes=-Inline,Disable LLVM -disable-cgdata-for-merging AND MIR Inline
EXP_Pipeline_Profile_LTO_DBL_0087,Double_Disable,Pipeline/Profile/LTO,-disable-cgdata-for-merging,InstSimplify-after-simplifycfg,-C llvm-args=-disable-cgdata-for-merging -Z mir-enable-passes=-InstSimplify-after-simplifycfg,Disable LLVM -disable-cgdata-for-merging AND MIR InstSimplify-after-simplifycfg
EXP_Pipeline_Profile_LTO_DBL_0088,Double_Disable,Pipeline/Profile/LTO,-disable-cgdata-for-merging,InstSimplify-before-inline,-C llvm-args=-disable-cgdata-for-merging -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-cgdata-for-merging AND MIR InstSimplify-before-inline
EXP_Pipeline_Profile_LTO_DBL_0089,Double_Disable,Pipeline/Profile/LTO,-disable-cgdata-for-merging,JumpThreading,-C llvm-args=-disable-cgdata-for-merging -Z mir-enable-passes=-JumpThreading,Disable LLVM -disable-cgdata-for-merging AND MIR JumpThreading
EXP_Pipeline_Profile_LTO_DBL_0090,Double_Disable,Pipeline/Profile/LTO,-disable-cgdata-for-merging,MatchBranchSimplification,-C llvm-args=-disable-cgdata-for-merging -Z mir-enable-passes=-MatchBranchSimplification,Disable LLVM -disable-cgdata-for-merging AND MIR MatchBranchSimplification
EXP_Pipeline_Profile_LTO_DBL_0091,Double_Disable,Pipeline/Profile/LTO,-disable-cgdata-for-merging,ReferencePropagation,-C llvm-args=-disable-cgdata-for-merging -Z mir-enable-passes=-ReferencePropagation,Disable LLVM -disable-cgdata-for-merging AND MIR ReferencePropagation
EXP_Pipeline_Profile_LTO_DBL_0092,Double_Disable,Pipeline/Profile/LTO,-disable-cgdata-for-merging,ScalarReplacementOfAggregates,-C llvm-args=-disable-cgdata-for-merging -Z mir-enable-passes=-ScalarReplacementOfAggregates,Disable LLVM -disable-cgdata-for-merging AND MIR ScalarReplacementOfAggregates
EXP_Pipeline_Profile_LTO_DBL_0093,Double_Disable,Pipeline/Profile/LTO,-disable-cgdata-for-merging,SingleUseConsts,-C llvm-args=-disable-cgdata-for-merging -Z mir-enable-passes=-SingleUseConsts,Disable LLVM -disable-cgdata-for-merging AND MIR SingleUseConsts
EXP_Pipeline_Profile_LTO_DBL_0094,Double_Disable,Pipeline/Profile/LTO,-disable-cgdata-for-merging,UnreachableEnumBranching,-C llvm-args=-disable-cgdata-for-merging -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-cgdata-for-merging AND MIR UnreachableEnumBranching
EXP_Pipeline_Profile_LTO_DBL_0095,Double_Disable,Pipeline/Profile/LTO,-disable-cgdata-for-merging,UnreachablePropagation,-C llvm-args=-disable-cgdata-for-merging -Z mir-enable-passes=-UnreachablePropagation,Disable LLVM -disable-cgdata-for-merging AND MIR UnreachablePropagation
EXP_Pipeline_Profile_LTO_DBL_0096,Double_Disable,Pipeline/Profile/LTO,-disable-global-outlining,CopyProp,-C llvm-args=-disable-global-outlining -Z mir-enable-passes=-CopyProp,Disable LLVM -disable-global-outlining AND MIR CopyProp
