Source,Target,Type,Weight,Stability,SelectedBy,Count
InstSimplify-after-simplifycfg,cgp-ext-ld-promotion,Interaction,-0.017225630986374085,1.0,anova_all,10
JumpThreading,cgp-delete-phis,Interaction,0.01717133689799555,1.0,anova_all,10
ScalarReplacementOfAggregates,i2p-p2i-opt,Interaction,-0.017012285750837908,1.0,anova_all,10
MatchBranchSimplification,partial-inlining,Interaction,-0.017012054870707782,1.0,anova_all,10
ForceInline,mergeicmps,Interaction,-0.016657179119994314,1.0,anova_all,10
ForceInline,vp,Interaction,0.016655644764413946,1.0,anova_all,10
UnreachableEnumBranching,mr-partial-inlining,Interaction,-0.016516689261625306,1.0,anova_all,10
Inline,advanced-peeling,Interaction,-0.016490193707929812,1.0,anova_all,10
DataflowConstProp,cgp-store-extract,Interaction,-0.016342161312610237,1.0,anova_all,10
EnumSizeOpt,ifcvt-triangle-false,Interaction,0.01633781557738123,1.0,anova_all,10
GVN,binop-extract-shuffle,Interaction,-0.016217787448816523,1.0,anova_all,10
DeadStoreElimination-final,loop-idiom-vectorize-bytecmp,Interaction,-0.01604319546619548,1.0,anova_all,10
JumpThreading,cgp-branch-opts,Interaction,-0.015955839871332422,1.0,anova_all,10
EarlyOtherwiseBranch,layout-fsprofile-loader,Interaction,-0.015923349132938025,1.0,anova_all,10
DeadStoreElimination-initial,lsr,Interaction,-0.01590314561278605,1.0,anova_all,10
DeadStoreElimination-final,ifcvt-simple,Interaction,0.015832197995445885,1.0,anova_all,10
EnumSizeOpt,phi-elim-edge-splitting,Interaction,-0.015810854675697872,1.0,anova_all,10
ScalarReplacementOfAggregates,demotion,Interaction,-0.015799820001767717,1.0,anova_all,10
GVN,cgp-gc-opts,Interaction,0.01573354361419499,1.0,anova_all,10
ScalarReplacementOfAggregates,mergeicmps,Interaction,-0.01571365947680814,1.0,anova_all,10
Inline,constant-hoisting,Interaction,0.015551352457669143,1.0,anova_all,10
UnreachablePropagation,nounwind-inference,Interaction,-0.015497855628637591,1.0,anova_all,10
ForceInline,ifcvt-simple,Interaction,-0.015496339418781702,1.0,anova_all,10
ImpossiblePredicates,type-promotion,Interaction,0.015479347814919553,1.0,anova_all,10
ReferencePropagation,demotion,Interaction,-0.015386224388312275,1.0,anova_all,10
InstSimplify-after-simplifycfg,ifcvt-triangle-rev,Interaction,-0.015268762828108517,1.0,anova_all,10
MatchBranchSimplification,cgp-branch-opts,Interaction,-0.015198281492783572,1.0,anova_all,10
Inline,type-promotion,Interaction,0.01513535636666452,1.0,anova_all,10
GVN,ra-fsprofile-loader,Interaction,-0.015039698107524924,1.0,anova_all,10
Inline,post-ra,Interaction,0.015019343010270969,1.0,anova_all,10
EnumSizeOpt,separate-const-offset-from-gep,Interaction,-0.01499643085859148,1.0,anova_all,10
Inline,postra-machine-licm,Interaction,-0.014948389623006708,1.0,anova_all,10
DataflowConstProp,ifcvt-simple-false,Interaction,-0.014908399458231969,1.0,anova_all,10
InstSimplify-before-inline,expand-reductions,Interaction,0.014883174668316457,1.0,anova_all,10
InstSimplify-before-inline,preheader-prot,Interaction,-0.014871156462192836,1.0,anova_all,10
DestinationPropagation,early-ifcvt,Interaction,-0.014857266635392552,1.0,anova_all,10
DeadStoreElimination-final,ifcvt-triangle-rev,Interaction,0.014756029250905911,1.0,anova_all,10
EnumSizeOpt,i2p-p2i-opt,Interaction,0.014736324299558401,1.0,anova_all,10
Inline,cgp-ext-ld-promotion,Interaction,-0.014729421116213448,1.0,anova_all,10
DataflowConstProp,ra-fsprofile-loader,Interaction,0.014724918808696419,1.0,anova_all,10
JumpThreading,cgp-ext-ld-promotion,Interaction,-0.014691058673638846,1.0,anova_all,10
ReferencePropagation,early-taildup,Interaction,0.014655564112299846,1.0,anova_all,10
Inline,machine-cse,Interaction,0.014648148180779419,1.0,anova_all,10
EnumSizeOpt,ssc,Interaction,0.014539405106024361,1.0,anova_all,10
InstSimplify-before-inline,whole-program-visibility,Interaction,0.014508435531247255,1.0,anova_all,10
GVN,thinlto-funcattrs,Interaction,0.014316453392055006,1.0,anova_all,10
ForceInline,nounwind-inference,Interaction,-0.014251514301526047,1.0,anova_all,10
DataflowConstProp,layout-fsprofile-loader,Interaction,0.014240819818880368,1.0,anova_all,10
DataflowConstProp,mergeicmps,Interaction,0.014238713918697687,1.0,anova_all,10
EnumSizeOpt,replace-with-vec-lib,Interaction,0.01422337408814034,1.0,anova_all,10
InstSimplify-after-simplifycfg,cgp-gc-opts,Interaction,-0.014221966306269263,1.0,anova_all,10
ForceInline,cgp-branch-opts,Interaction,0.014215991947486462,1.0,anova_all,10
InstSimplify-before-inline,lsr,Interaction,0.014196779557591022,1.0,anova_all,10
GVN,preinline,Interaction,0.014107338099038635,1.0,anova_all,10
DeadStoreElimination-initial,ifcvt-simple,Interaction,-0.013902155052308185,1.0,anova_all,10
GVN,ifcvt-simple-false,Interaction,-0.013900284001341134,1.0,anova_all,10
JumpThreading,partial-libcall-inlining,Interaction,0.013830169501643397,1.0,anova_all,10
DataflowConstProp,chr,Interaction,-0.013803856210778065,1.0,anova_all,10
Inline,layout-fsprofile-loader,Interaction,-0.013771931918595826,1.0,anova_all,10
GVN,spill-fusing,Interaction,0.013711831974382083,1.0,anova_all,10
UnreachableEnumBranching,cgdata-for-merging,Interaction,0.01369605899289894,1.0,anova_all,10
ImpossiblePredicates,thinlto-funcattrs,Interaction,-0.01368753657986943,1.0,anova_all,10
DeadStoreElimination-initial,cgp,Interaction,-0.013604835121835634,1.0,anova_all,10
Inline,ifcvt-triangle-rev,Interaction,-0.013594746638506017,1.0,anova_all,10
ScalarReplacementOfAggregates,2addr-hack,Interaction,-0.013591778871678173,1.0,anova_all,10
UnreachablePropagation,auto-upgrade-debug-info,Interaction,0.013564766483873836,1.0,anova_all,10
Inline,ifcvt-triangle-false,Interaction,-0.013560682393788603,1.0,anova_all,10
EarlyOtherwiseBranch,loop-idiom-vectorize-bytecmp,Interaction,0.013547191198127084,1.0,anova_all,10
GVN,postra-machine-sink,Interaction,-0.013479630367151607,1.0,anova_all,10
DestinationPropagation,preheader-prot,Interaction,0.013423939335414303,1.0,anova_all,10
DataflowConstProp,last-run-tracking,Interaction,-0.013399421873621531,1.0,anova_all,10
DeadStoreElimination-final,block-placement,Interaction,-0.013357775394720939,1.0,anova_all,10
DestinationPropagation,cgp,Interaction,-0.013336227940321077,1.0,anova_all,10
JumpThreading,bitcode-version-upgrade,Interaction,0.013334901994577653,1.0,anova_all,10
MatchBranchSimplification,dfa-sched,Interaction,-0.01330780135643339,1.0,anova_all,10
SingleUseConsts,cfi-fixup,Interaction,0.013304512519171308,1.0,anova_all,10
CopyProp,dfa-sched,Interaction,0.0132986272684823,1.0,anova_all,10
DataflowConstProp,cgp-branch-opts,Interaction,-0.013262639294667977,1.0,anova_all,10
DestinationPropagation,cgp-gc-opts,Interaction,-0.013208600861800424,1.0,anova_all,10
Inline,early-ifcvt,Interaction,0.013171439225292847,1.0,anova_all,10
SingleUseConsts,ifcvt-diamond,Interaction,0.013153527851428759,1.0,anova_all,10
EnumSizeOpt,preheader-prot,Interaction,0.013127390454993115,1.0,anova_all,10
GVN,nounwind-inference,Interaction,-0.013111168948933383,1.0,anova_all,10
MatchBranchSimplification,type-promotion,Interaction,0.013054011922233322,1.0,anova_all,10
JumpThreading,interleaved-load-combine,Interaction,-0.013046721767909997,1.0,anova_all,10
ReferencePropagation,cgp-ext-ld-promotion,Interaction,-0.013025446985931666,1.0,anova_all,10
DataflowConstProp,ifcvt-simple,Interaction,0.013020063556788752,1.0,anova_all,10
InstSimplify-after-simplifycfg,partial-inlining,Interaction,0.013011820813809916,1.0,anova_all,10
EnumSizeOpt,partial-inlining,Interaction,0.013003288872287744,1.0,anova_all,10
DataflowConstProp,type-promotion,Interaction,0.01300041153545628,1.0,anova_all,10
GVN,cgdata-for-merging,Interaction,-0.012931459910187737,1.0,anova_all,10
InstSimplify-before-inline,branch-fold,Interaction,-0.012857431911545536,1.0,anova_all,10
SingleUseConsts,strictnode-mutation,Interaction,-0.012850328342530304,1.0,anova_all,10
UnreachablePropagation,post-ra,Interaction,0.012836864912801893,1.0,anova_all,10
UnreachableEnumBranching,ifcvt-forked-diamond,Interaction,0.012832957526012656,1.0,anova_all,10
CopyProp,ifcvt-diamond,Interaction,-0.012789788412969294,1.0,anova_all,10
GVN,lsr,Interaction,0.012720740286246368,1.0,anova_all,10
ForceInline,cgp-store-extract,Interaction,0.012713821093999211,1.0,anova_all,10
ReferencePropagation,preheader-prot,Interaction,-0.012693520830567628,1.0,anova_all,10
ForceInline,tail-calls,Interaction,-0.012688408253649808,1.0,anova_all,10
UnreachablePropagation,promote-alloca-to-vector,Interaction,0.012672933249676444,1.0,anova_all,10
GVN,mergeicmps,Interaction,0.012659915779710484,1.0,anova_all,10
MatchBranchSimplification,chr,Interaction,0.012611850176853956,1.0,anova_all,10
UnreachablePropagation,spill-fusing,Interaction,0.012502805005106588,1.0,anova_all,10
JumpThreading,ssc,Interaction,0.012491790343925224,1.0,anova_all,10
GVN,cgp-branch-opts,Interaction,0.012468930324317284,1.0,anova_all,10
UnreachableEnumBranching,constant-hoisting,Interaction,0.012466978151330466,1.0,anova_all,10
Inline,ifcvt-triangle,Interaction,0.012464684787469427,1.0,anova_all,10
MatchBranchSimplification,sample-loader-inlining,Interaction,-0.012442293413173378,1.0,anova_all,10
DestinationPropagation,sample-loader-inlining,Interaction,-0.012438199540317108,1.0,anova_all,10
ScalarReplacementOfAggregates,block-placement,Interaction,0.012399482113863325,1.0,anova_all,10
ForceInline,machine-cse,Interaction,0.012377935217209757,1.0,anova_all,10
DeadStoreElimination-initial,ifcvt-forked-diamond,Interaction,-0.012283335397286432,1.0,anova_all,10
ForceInline,branch-fold,Interaction,0.012212610405485158,1.0,anova_all,10
EarlyOtherwiseBranch,nofree-inference,Interaction,0.012191787505116736,1.0,anova_all,10
ReferencePropagation,partial-inlining,Interaction,0.012179366646348999,1.0,anova_all,10
ImpossiblePredicates,interleaved-load-combine,Interaction,0.012176125467671994,1.0,anova_all,10
InstSimplify-after-simplifycfg,cgp-store-extract,Interaction,-0.012127313745432744,1.0,anova_all,10
DestinationPropagation,demotion,Interaction,-0.012124307298844617,1.0,anova_all,10
UnreachableEnumBranching,loop-idiom-vectorize-bytecmp,Interaction,-0.012082635273943598,1.0,anova_all,10
DestinationPropagation,type-promotion,Interaction,-0.012074834353280384,1.0,anova_all,10
MatchBranchSimplification,machine-sink,Interaction,-0.01206818369931506,1.0,anova_all,10
ForceInline,loop-idiom-vectorize-bytecmp,Interaction,0.012055780346321487,1.0,anova_all,10
CopyProp,constant-hoisting,Interaction,-0.011945914457873297,1.0,anova_all,10
GVN,constant-hoisting,Interaction,0.01189841616691556,1.0,anova_all,10
GVN,cleanups,Interaction,0.011837205499812598,1.0,anova_all,10
GVN,cgp-store-extract,Interaction,0.011809801736884395,1.0,anova_all,10
MatchBranchSimplification,cfi-fixup,Interaction,0.011805113939864498,1.0,anova_all,10
InstSimplify-after-simplifycfg,cgp-select2branch,Interaction,0.011803134809617699,1.0,anova_all,10
EnumSizeOpt,cgp-delete-phis,Interaction,-0.011770062471662346,1.0,anova_all,10
DeadStoreElimination-initial,cfi-fixup,Interaction,-0.0117239921145047,1.0,anova_all,10
InstSimplify-before-inline,early-ifcvt,Interaction,0.011675743211439826,1.0,anova_all,10
ImpossiblePredicates,postra-machine-licm,Interaction,-0.011646886606980988,1.0,anova_all,10
CopyProp,cgp,Interaction,0.011570400178056772,1.0,anova_all,10
DeadStoreElimination-final,cfi-fixup,Interaction,0.011526128509431022,1.0,anova_all,10
InstSimplify-before-inline,chr,Interaction,0.011524768569112442,1.0,anova_all,10
DestinationPropagation,select-optimize,Interaction,0.011522613780331259,1.0,anova_all,10
ReferencePropagation,nofree-inference,Interaction,-0.011502102393084801,1.0,anova_all,10
InstSimplify-before-inline,i2p-p2i-opt,Interaction,0.011467704201207685,1.0,anova_all,10
DataflowConstProp,cgp-ext-ld-promotion,Interaction,0.011435272481676861,1.0,anova_all,10
DeadStoreElimination-initial,cgp-store-extract,Interaction,0.01141050169911706,1.0,anova_all,10
DeadStoreElimination-final,thinlto-funcattrs,Interaction,-0.01140772100606835,1.0,anova_all,10
SingleUseConsts,tail-duplicate,Interaction,-0.011372147038741343,1.0,anova_all,10
Inline,loop-idiom-vectorize-all,Interaction,0.011352260519220447,1.0,anova_all,10
CopyProp,licm-promotion,Interaction,0.011332540714040995,1.0,anova_all,10
ForceInline,replace-with-vec-lib,Interaction,0.01132169054970733,1.0,anova_all,10
ScalarReplacementOfAggregates,separate-const-offset-from-gep,Interaction,-0.011246521578971436,1.0,anova_all,10
InstSimplify-after-simplifycfg,i2p-p2i-opt,Interaction,-0.011242497428235687,1.0,anova_all,10
UnreachableEnumBranching,global-outlining,Interaction,0.011197723624747358,1.0,anova_all,10
SingleUseConsts,loop-idiom-vectorize-bytecmp,Interaction,-0.01116587664320523,1.0,anova_all,10
DeadStoreElimination-initial,global-outlining,Interaction,-0.011148282860246272,1.0,anova_all,10
CopyProp,interleaved-load-combine,Interaction,-0.01109337521453968,1.0,anova_all,10
InstSimplify-after-simplifycfg,2addr-hack,Interaction,0.011085849391861746,1.0,anova_all,10
DeadStoreElimination-final,ifcvt-triangle,Interaction,-0.011083693284225316,1.0,anova_all,10
ReferencePropagation,postra-machine-licm,Interaction,0.011082453023039118,1.0,anova_all,10
EarlyOtherwiseBranch,lftr,Interaction,0.01107945259873988,1.0,anova_all,10
InstSimplify-before-inline,demotion,Interaction,-0.010984416512906048,1.0,anova_all,10
UnreachablePropagation,last-run-tracking,Interaction,-0.010967657161233824,1.0,anova_all,10
SingleUseConsts,cgp-gc-opts,Interaction,0.010958231101895866,1.0,anova_all,10
CopyProp,cgdata-for-merging,Interaction,-0.010942116043980654,1.0,anova_all,10
ReferencePropagation,nounwind-inference,Interaction,-0.010907119423690048,1.0,anova_all,10
ImpossiblePredicates,postra-machine-sink,Interaction,0.010906075318902975,1.0,anova_all,10
EnumSizeOpt,licm-promotion,Interaction,-0.010838201882580556,1.0,anova_all,10
Inline,demotion,Interaction,0.010811460206246348,1.0,anova_all,10
DeadStoreElimination-final,ifcvt-diamond,Interaction,-0.01080122076101242,1.0,anova_all,10
SingleUseConsts,nounwind-inference,Interaction,-0.010776519792039085,1.0,anova_all,10
EarlyOtherwiseBranch,complex-addr-modes,Interaction,0.010772876108485097,1.0,anova_all,10
CopyProp,cfi-fixup,Interaction,0.01075786245861865,1.0,anova_all,10
DeadStoreElimination-final,binop-extract-shuffle,Interaction,-0.010741326397075923,1.0,anova_all,10
SingleUseConsts,layout-fsprofile-loader,Interaction,0.010732340676185892,1.0,anova_all,10
Inline,non-allocatable-phys-copy-opt,Interaction,-0.010716175279029905,1.0,anova_all,10
InstSimplify-before-inline,cleanups,Interaction,-0.010708742896508028,1.0,anova_all,10
DeadStoreElimination-initial,block-placement,Interaction,0.010667189872052063,1.0,anova_all,10
InstSimplify-after-simplifycfg,advanced-peeling,Interaction,0.010654610675568055,1.0,anova_all,10
InstSimplify-after-simplifycfg,loop-level-heuristics,Interaction,0.010636518164453435,1.0,anova_all,10
CopyProp,auto-upgrade-debug-info,Interaction,-0.010617592911242202,1.0,anova_all,10
SingleUseConsts,select-optimize,Interaction,0.01060617054406654,1.0,anova_all,10
Inline,vector-combine,Interaction,0.010592460112366808,1.0,anova_all,10
ImpossiblePredicates,early-taildup,Interaction,-0.010582723002830807,1.0,anova_all,10
DestinationPropagation,cfi-fixup,Interaction,-0.010562013224793887,1.0,anova_all,10
SingleUseConsts,loop-idiom-vectorize-all,Interaction,-0.01055061294839632,1.0,anova_all,10
JumpThreading,cgp,Interaction,0.010534576176501442,1.0,anova_all,10
InstSimplify-before-inline,ondemand-mds-loading,Interaction,0.010480385946599391,1.0,anova_all,10
DestinationPropagation,loop-idiom-vectorize-bytecmp,Interaction,0.010461375673722628,1.0,anova_all,10
DeadStoreElimination-initial,lftr,Interaction,0.010452903660666202,1.0,anova_all,10
InstSimplify-before-inline,ifcvt-simple,Interaction,0.01043784191389241,1.0,anova_all,10
UnreachablePropagation,strictnode-mutation,Interaction,0.010386004444487451,1.0,anova_all,10
ImpossiblePredicates,cleanups,Interaction,0.010360975400176109,1.0,anova_all,10
ForceInline,cfi-fixup,Interaction,0.010312798704821269,1.0,anova_all,10
EarlyOtherwiseBranch,demotion,Interaction,-0.0102602267336116,1.0,anova_all,10
CopyProp,machine-cse,Interaction,-0.010214326352369518,1.0,anova_all,10
UnreachablePropagation,ifcvt-triangle-false,Interaction,-0.010204940205375213,1.0,anova_all,10
DeadStoreElimination-initial,loop-level-heuristics,Interaction,-0.010194959854830543,1.0,anova_all,10
ReferencePropagation,constant-hoisting,Interaction,-0.010190016701963511,1.0,anova_all,10
ForceInline,postra-machine-licm,Interaction,-0.010134822463766291,1.0,anova_all,10
EnumSizeOpt,early-ifcvt,Interaction,-0.010050560285801424,1.0,anova_all,10
GVN,cgp,Interaction,0.010006779828942935,1.0,anova_all,10
DataflowConstProp,promote-alloca-to-vector,Interaction,-0.009972232869529307,1.0,anova_all,10
Inline,tail-calls,Interaction,-0.00997090375616505,1.0,anova_all,10
SingleUseConsts,lftr,Interaction,0.00993641025207026,1.0,anova_all,10
UnreachablePropagation,machine-dce,Interaction,-0.0099310345726078,1.0,anova_all,10
InstSimplify-after-simplifycfg,ifcvt-triangle-false,Interaction,0.00993055809277088,1.0,anova_all,10
UnreachablePropagation,early-taildup,Interaction,0.009928803606472858,1.0,anova_all,10
InstSimplify-after-simplifycfg,binop-extract-shuffle,Interaction,0.009918861214933461,1.0,anova_all,10
EarlyOtherwiseBranch,machine-sink,Interaction,0.009911270163057484,1.0,anova_all,10
GVN,bitcode-version-upgrade,Interaction,-0.009891970748710843,1.0,anova_all,10
InstSimplify-before-inline,loop-idiom-vectorize-all,Interaction,-0.009821448565037638,1.0,anova_all,10
UnreachablePropagation,machine-licm,Interaction,-0.009806432951138255,1.0,anova_all,10
UnreachablePropagation,replace-with-vec-lib,Interaction,-0.009781033804221462,1.0,anova_all,10
JumpThreading,complex-addr-modes,Interaction,0.00972328083135876,1.0,anova_all,10
SingleUseConsts,separate-const-offset-from-gep,Interaction,0.009714624745944533,1.0,anova_all,10
ImpossiblePredicates,auto-upgrade-debug-info,Interaction,-0.00968426742636197,1.0,anova_all,10
DeadStoreElimination-initial,binop-extract-shuffle,Interaction,-0.00964926036940339,1.0,anova_all,10
CopyProp,nounwind-inference,Interaction,-0.00962351894959168,1.0,anova_all,10
CopyProp,spill-fusing,Interaction,0.009610564151053325,1.0,anova_all,10
DeadStoreElimination-initial,cgp-ext-ld-promotion,Interaction,0.00959294626608953,1.0,anova_all,10
InstSimplify-after-simplifycfg,demotion,Interaction,-0.009553835278528489,1.0,anova_all,10
ImpossiblePredicates,machine-dce,Interaction,0.00948482060310285,1.0,anova_all,10
EnumSizeOpt,cgdata-for-merging,Interaction,-0.009481500251613095,1.0,anova_all,10
Inline,lsr,Interaction,0.009436012681135697,1.0,anova_all,10
MatchBranchSimplification,machine-cse,Interaction,-0.00943412735765925,1.0,anova_all,10
ScalarReplacementOfAggregates,early-taildup,Interaction,0.009428433032668604,1.0,anova_all,10
MatchBranchSimplification,cgdata-for-merging,Interaction,0.009409558018109276,1.0,anova_all,10
ReferencePropagation,whole-program-visibility,Interaction,-0.009403308476711558,1.0,anova_all,10
ForceInline,machine-sink,Interaction,0.009360217836527518,1.0,anova_all,10
InstSimplify-before-inline,machine-sink,Interaction,-0.009359330790904785,1.0,anova_all,10
DataflowConstProp,branch-fold,Interaction,0.009358934068407265,1.0,anova_all,10
SingleUseConsts,post-ra,Interaction,-0.009329688006488368,1.0,anova_all,10
InstSimplify-after-simplifycfg,lsr,Interaction,0.009314399539994245,1.0,anova_all,10
UnreachableEnumBranching,copyprop,Interaction,-0.009313343305899835,1.0,anova_all,10
ForceInline,partial-inlining,Interaction,-0.009298811383990468,1.0,anova_all,10
MatchBranchSimplification,block-placement,Interaction,0.0092876698753801,1.0,anova_all,10
JumpThreading,non-allocatable-phys-copy-opt,Interaction,-0.009265920681463147,1.0,anova_all,10
InstSimplify-before-inline,ifcvt-triangle,Interaction,-0.009262246211235503,1.0,anova_all,10
EarlyOtherwiseBranch,2addr-hack,Interaction,0.009257693847515291,1.0,anova_all,10
GVN,tail-calls,Interaction,0.009210623517402095,1.0,anova_all,10
InstSimplify-before-inline,select-optimize,Interaction,-0.009173670834763836,1.0,anova_all,10
ReferencePropagation,machine-licm,Interaction,0.009114816778251544,1.0,anova_all,10
GVN,replace-with-vec-lib,Interaction,-0.009098494012043545,1.0,anova_all,10
ImpossiblePredicates,demotion,Interaction,0.0090610953960506,1.0,anova_all,10
DeadStoreElimination-final,cgp-branch-opts,Interaction,-0.009035432533814447,1.0,anova_all,10
DataflowConstProp,strictnode-mutation,Interaction,0.009005918631679766,1.0,anova_all,10
JumpThreading,whole-program-visibility,Interaction,0.008970684238383875,1.0,anova_all,10
ForceInline,2addr-hack,Interaction,0.008956685390608676,1.0,anova_all,10
InstSimplify-before-inline,spill-fusing,Interaction,0.008901145916027087,1.0,anova_all,10
CopyProp,peephole,Interaction,-0.008892346624027603,1.0,anova_all,10
DestinationPropagation,cleanups,Interaction,-0.008890373059886603,1.0,anova_all,10
EarlyOtherwiseBranch,early-ifcvt,Interaction,-0.008855907827591825,1.0,anova_all,10
DataflowConstProp,expand-reductions,Interaction,0.008848834894846114,1.0,anova_all,10
UnreachableEnumBranching,nounwind-inference,Interaction,0.008843349367149145,1.0,anova_all,10
MatchBranchSimplification,separate-const-offset-from-gep,Interaction,-0.008835669494907439,1.0,anova_all,10
EarlyOtherwiseBranch,spill-fusing,Interaction,0.00881353149666042,1.0,anova_all,10
DestinationPropagation,cgdata-for-merging,Interaction,-0.008798186268649477,1.0,anova_all,10
ReferencePropagation,machine-sink,Interaction,0.008798010064347661,1.0,anova_all,10
DeadStoreElimination-final,postra-machine-sink,Interaction,0.008775951899735013,1.0,anova_all,10
InstSimplify-before-inline,mergeicmps,Interaction,0.008753973629149314,1.0,anova_all,10
InstSimplify-after-simplifycfg,lftr,Interaction,0.00867262960943016,1.0,anova_all,10
EarlyOtherwiseBranch,non-allocatable-phys-copy-opt,Interaction,-0.00866073298579595,1.0,anova_all,10
JumpThreading,expand-reductions,Interaction,0.00863556685309863,1.0,anova_all,10
