ConfigName,Mode,LLVM_Pass,MIR_Pass,n,runtime_med,compile_med,size_med,runtime_delta_pct,compile_delta_pct,size_delta_pct,MIR_BB_Last,MIR_BB_Last_delta,MIR_TermBlocks_Last,MIR_TermBlocks_Last_delta,MIR_Goto_Last,MIR_Goto_Last_delta,MIR_SwitchInt_Last,MIR_SwitchInt_Last_delta,MIR_Locals_Last,MIR_Locals_Last_delta,LLVM_BB,LLVM_BB_delta,LLVM_br,LLVM_br_delta,LLVM_switch,LLVM_switch_delta,LICM_Remarks_Passed,LICM_Remarks_Passed_delta,LICM_Remarks_Missed,LICM_Remarks_Missed_delta,HotLoop_SCCSize,HotLoop_SCCSize_delta,HotLoop_Loads,HotLoop_Loads_delta,FactorConst_InHotLoop,FactorConst_InHotLoop_delta,FactorConst_OutHotLoop,FactorConst_OutHotLoop_delta,FactorConst_Total,FactorConst_Total_delta,FactorConst_Hoisted,FactorConst_Hoisted_delta,licm_pass_rate,factor_hoist_rate
EXP_DBL_1640,easy,nofree-inference,UnreachablePropagation,3,3.852523,14.521394,417160.0,-34.24345088309537,26.73996746970666,-0.04983611584979952,8.0,-9.0,7.0,-1.0,4.0,0.0,2.0,0.0,34.0,5.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
EXP_DBL_1609,easy,tail-duplicate,UnreachablePropagation,3,3.85882,11.145218,416824.0,-34.13597093040225,-2.726655115701082,-0.13034061068409875,8.0,-9.0,7.0,-1.0,4.0,0.0,2.0,0.0,34.0,5.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
EXP_DBL_1655,easy,partial-inlining,UnreachablePropagation,3,3.863358,14.113887,417160.0,-34.05851435976205,23.18332380838337,-0.04983611584979952,8.0,-9.0,7.0,-1.0,4.0,0.0,2.0,0.0,34.0,5.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
EXP_DBL_1658,easy,post-ra,UnreachablePropagation,3,3.86788,14.186436,417160.0,-33.9813308841263,23.816517694587414,-0.04983611584979952,8.0,-9.0,7.0,-1.0,4.0,0.0,2.0,0.0,34.0,5.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
EXP_DBL_1617,easy,constant-hoisting,UnreachablePropagation,3,3.878374,15.821406,416824.0,-33.80221469807555,38.086225176799246,-0.13034061068409875,8.0,-9.0,7.0,-1.0,4.0,0.0,2.0,0.0,34.0,5.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
EXP_DBL_1648,easy,2addr-hack,UnreachablePropagation,3,3.88271,14.254177,417160.0,-33.72820595186668,24.4077482704099,-0.04983611584979952,8.0,-9.0,7.0,-1.0,4.0,0.0,2.0,0.0,34.0,5.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
EXP_DBL_1614,easy,adv-copy-opt,UnreachablePropagation,3,3.885916,16.435167,417128.0,-33.67348454034783,43.44301455763792,-0.05750321059592167,8.0,-9.0,7.0,-1.0,4.0,0.0,2.0,0.0,34.0,5.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
EXP_DBL_1619,easy,demotion,UnreachablePropagation,3,3.900663,15.639233,417160.0,-33.42177628842382,36.4962538494006,-0.04983611584979952,8.0,-9.0,7.0,-1.0,4.0,0.0,2.0,0.0,34.0,5.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
EXP_DBL_1654,easy,mr-partial-inlining,UnreachablePropagation,3,3.909698,13.808214,417160.0,-33.267562953092344,20.51546794851431,-0.04983611584979952,8.0,-9.0,7.0,-1.0,4.0,0.0,2.0,0.0,34.0,5.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
EXP_DBL_1647,easy,whole-program-visibility,UnreachablePropagation,3,3.919159,15.675369,417160.0,-33.10607846326711,36.81164199082043,-0.04983611584979952,8.0,-9.0,7.0,-1.0,4.0,0.0,2.0,0.0,34.0,5.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
EXP_DBL_1652,easy,dfa-sched,UnreachablePropagation,3,3.920403,14.756392,417160.0,-33.084845326670276,28.790985359273314,-0.04983611584979952,8.0,-9.0,7.0,-1.0,4.0,0.0,2.0,0.0,34.0,5.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
EXP_DBL_1656,easy,partial-libcall-inlining,UnreachablePropagation,3,3.920912,14.982417,417160.0,-33.07615749184086,30.76368860989378,-0.04983611584979952,8.0,-9.0,7.0,-1.0,4.0,0.0,2.0,0.0,34.0,5.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
EXP_DBL_1641,easy,nounwind-inference,UnreachablePropagation,3,3.925621,16.398211,417192.0,-32.99578221834049,43.12046961203488,-0.04216902110367737,8.0,-9.0,7.0,-1.0,4.0,0.0,2.0,0.0,34.0,5.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
EXP_DBL_1627,easy,phi-elim-edge-splitting,UnreachablePropagation,3,3.928733,17.1582,416184.0,-32.942665239972854,49.753509190558475,-0.28368250560656394,8.0,-9.0,7.0,-1.0,4.0,0.0,2.0,0.0,34.0,5.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
EXP_DBL_1626,easy,non-allocatable-phys-copy-opt,UnreachablePropagation,3,3.930602,15.885121,417160.0,-32.91076432976428,38.64231758964421,-0.04983611584979952,8.0,-9.0,7.0,-1.0,4.0,0.0,2.0,0.0,34.0,5.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
EXP_DBL_1623,easy,machine-dce,UnreachablePropagation,3,3.933056,16.492006,417160.0,-32.86887838345509,43.939094549063725,-0.04983611584979952,8.0,-9.0,7.0,-1.0,4.0,0.0,2.0,0.0,34.0,5.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
EXP_DBL_1651,easy,complex-addr-modes,UnreachablePropagation,3,3.940674,14.126435,417144.0,-32.738851024456174,23.292840368006363,-0.05366966322286615,8.0,-9.0,7.0,-1.0,4.0,0.0,2.0,0.0,34.0,5.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
EXP_DBL_1628,easy,postra-machine-sink,UnreachablePropagation,3,3.945969,15.194447,417208.0,-32.64847364641742,32.61424615985089,-0.03833547373062185,8.0,-9.0,7.0,-1.0,4.0,0.0,2.0,0.0,34.0,5.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
EXP_DBL_1653,easy,i2p-p2i-opt,UnreachablePropagation,3,3.955033,14.281831,417160.0,-32.49376532639035,24.64910712758348,-0.04983611584979952,8.0,-9.0,7.0,-1.0,4.0,0.0,2.0,0.0,34.0,5.0,10.0,0.0,9.0,0.0,0.0,0.0,246.0,-4.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.13197424892703863,0.0
EXP_DBL_1642,easy,ondemand-mds-loading,UnreachablePropagation,3,3.956533,14.810058,417160.0,-32.46816266972215,29.25937200963411,-0.04983611584979952,8.0,-9.0,7.0,-1.0,4.0,0.0,2.0,0.0,34.0,5.0,10.0,0.0,9.0,0.0,0.0,0.0,247.0,-3.0,1618.0,-14.0,6.0,0.0,9.0,0.0,5.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.1324396782841823,0.0
