ConfigName,Variant,RunID,LLVM_Pass,MIR_Pass,BinarySize(Bytes),TotalRuntime(s),CompileTime(s),IR_alloca,IR_load,IR_store,IR_gep,IR_phi,IR_bb,LLVM_IR_Path,RunRepeats,TargetSeconds,Status
EXP_DBL_1540,L,10,machine-dce,UnreachableEnumBranching,452256,4.162809,0.575814,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-399a1237d5dded42.ll,37,4.000000,Success
EXP_DBL_1541,S,1,machine-sink,UnreachableEnumBranching,452288,4.191383,0.552972,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-ff7f0d8f337b362e.ll,99,4.000000,Success
EXP_DBL_1541,B,1,machine-sink,UnreachableEnumBranching,452288,4.523130,0.552972,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-ff7f0d8f337b362e.ll,32,4.000000,Success
EXP_DBL_1541,L,1,machine-sink,UnreachableEnumBranching,452288,4.427865,0.552972,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-ff7f0d8f337b362e.ll,37,4.000000,Success
EXP_DBL_1541,S,2,machine-sink,UnreachableEnumBranching,452288,4.100138,0.553862,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-ff7f0d8f337b362e.ll,99,4.000000,Success
EXP_DBL_1541,B,2,machine-sink,UnreachableEnumBranching,452288,4.389344,0.553862,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-ff7f0d8f337b362e.ll,32,4.000000,Success
EXP_DBL_1541,L,2,machine-sink,UnreachableEnumBranching,452288,4.394823,0.553862,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-ff7f0d8f337b362e.ll,37,4.000000,Success
EXP_DBL_1541,S,3,machine-sink,UnreachableEnumBranching,452288,4.121466,0.583159,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-ff7f0d8f337b362e.ll,99,4.000000,Success
EXP_DBL_1541,B,3,machine-sink,UnreachableEnumBranching,452288,4.446803,0.583159,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-ff7f0d8f337b362e.ll,32,4.000000,Success
EXP_DBL_1541,L,3,machine-sink,UnreachableEnumBranching,452288,4.399750,0.583159,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-ff7f0d8f337b362e.ll,37,4.000000,Success
EXP_DBL_1541,S,4,machine-sink,UnreachableEnumBranching,452288,4.210701,0.545824,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-ff7f0d8f337b362e.ll,99,4.000000,Success
EXP_DBL_1541,B,4,machine-sink,UnreachableEnumBranching,452288,4.454458,0.545824,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-ff7f0d8f337b362e.ll,32,4.000000,Success
EXP_DBL_1541,L,4,machine-sink,UnreachableEnumBranching,452288,4.399454,0.545824,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-ff7f0d8f337b362e.ll,37,4.000000,Success
EXP_DBL_1541,S,5,machine-sink,UnreachableEnumBranching,452288,4.212860,0.605564,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-ff7f0d8f337b362e.ll,99,4.000000,Success
EXP_DBL_1541,B,5,machine-sink,UnreachableEnumBranching,452288,4.457927,0.605564,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-ff7f0d8f337b362e.ll,32,4.000000,Success
EXP_DBL_1541,L,5,machine-sink,UnreachableEnumBranching,452288,4.430590,0.605564,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-ff7f0d8f337b362e.ll,37,4.000000,Success
EXP_DBL_1541,S,6,machine-sink,UnreachableEnumBranching,452288,4.068621,0.540966,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-ff7f0d8f337b362e.ll,99,4.000000,Success
EXP_DBL_1541,B,6,machine-sink,UnreachableEnumBranching,452288,4.411566,0.540966,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-ff7f0d8f337b362e.ll,32,4.000000,Success
EXP_DBL_1541,L,6,machine-sink,UnreachableEnumBranching,452288,4.429237,0.540966,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-ff7f0d8f337b362e.ll,37,4.000000,Success
EXP_DBL_1541,S,7,machine-sink,UnreachableEnumBranching,452288,4.086672,0.546435,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-ff7f0d8f337b362e.ll,99,4.000000,Success
EXP_DBL_1541,B,7,machine-sink,UnreachableEnumBranching,452288,4.367531,0.546435,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-ff7f0d8f337b362e.ll,32,4.000000,Success
EXP_DBL_1541,L,7,machine-sink,UnreachableEnumBranching,452288,4.411974,0.546435,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-ff7f0d8f337b362e.ll,37,4.000000,Success
EXP_DBL_1541,S,8,machine-sink,UnreachableEnumBranching,452288,4.168987,0.556090,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-ff7f0d8f337b362e.ll,99,4.000000,Success
EXP_DBL_1541,B,8,machine-sink,UnreachableEnumBranching,452288,4.408063,0.556090,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-ff7f0d8f337b362e.ll,32,4.000000,Success
EXP_DBL_1541,L,8,machine-sink,UnreachableEnumBranching,452288,4.406351,0.556090,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-ff7f0d8f337b362e.ll,37,4.000000,Success
EXP_DBL_1541,S,9,machine-sink,UnreachableEnumBranching,452288,4.157251,0.564784,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-ff7f0d8f337b362e.ll,99,4.000000,Success
EXP_DBL_1541,B,9,machine-sink,UnreachableEnumBranching,452288,4.395678,0.564784,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-ff7f0d8f337b362e.ll,32,4.000000,Success
EXP_DBL_1541,L,9,machine-sink,UnreachableEnumBranching,452288,4.413757,0.564784,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-ff7f0d8f337b362e.ll,37,4.000000,Success
EXP_DBL_1541,S,10,machine-sink,UnreachableEnumBranching,452288,4.188979,0.563343,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-ff7f0d8f337b362e.ll,99,4.000000,Success
EXP_DBL_1541,B,10,machine-sink,UnreachableEnumBranching,452288,4.413998,0.563343,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-ff7f0d8f337b362e.ll,32,4.000000,Success
EXP_DBL_1541,L,10,machine-sink,UnreachableEnumBranching,452288,4.389816,0.563343,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-ff7f0d8f337b362e.ll,37,4.000000,Success
EXP_DBL_1542,S,1,mergeicmps,UnreachableEnumBranching,452288,4.094175,0.561143,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-208a2e773a63bea8.ll,99,4.000000,Success
EXP_DBL_1542,B,1,mergeicmps,UnreachableEnumBranching,452288,4.437058,0.561143,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-208a2e773a63bea8.ll,32,4.000000,Success
EXP_DBL_1542,L,1,mergeicmps,UnreachableEnumBranching,452288,4.419945,0.561143,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-208a2e773a63bea8.ll,37,4.000000,Success
EXP_DBL_1542,S,2,mergeicmps,UnreachableEnumBranching,452288,4.046055,0.552361,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-208a2e773a63bea8.ll,99,4.000000,Success
EXP_DBL_1542,B,2,mergeicmps,UnreachableEnumBranching,452288,4.478241,0.552361,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-208a2e773a63bea8.ll,32,4.000000,Success
EXP_DBL_1542,L,2,mergeicmps,UnreachableEnumBranching,452288,4.394266,0.552361,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-208a2e773a63bea8.ll,37,4.000000,Success
EXP_DBL_1542,S,3,mergeicmps,UnreachableEnumBranching,452288,4.019182,0.551245,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-208a2e773a63bea8.ll,99,4.000000,Success
EXP_DBL_1542,B,3,mergeicmps,UnreachableEnumBranching,452288,4.462001,0.551245,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-208a2e773a63bea8.ll,32,4.000000,Success
EXP_DBL_1542,L,3,mergeicmps,UnreachableEnumBranching,452288,4.430950,0.551245,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-208a2e773a63bea8.ll,37,4.000000,Success
EXP_DBL_1542,S,4,mergeicmps,UnreachableEnumBranching,452288,4.089706,0.562010,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-208a2e773a63bea8.ll,99,4.000000,Success
EXP_DBL_1542,B,4,mergeicmps,UnreachableEnumBranching,452288,4.550626,0.562010,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-208a2e773a63bea8.ll,32,4.000000,Success
EXP_DBL_1542,L,4,mergeicmps,UnreachableEnumBranching,452288,4.402396,0.562010,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-208a2e773a63bea8.ll,37,4.000000,Success
EXP_DBL_1542,S,5,mergeicmps,UnreachableEnumBranching,452288,3.968424,0.566064,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-208a2e773a63bea8.ll,99,4.000000,Success
EXP_DBL_1542,B,5,mergeicmps,UnreachableEnumBranching,452288,4.451503,0.566064,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-208a2e773a63bea8.ll,32,4.000000,Success
EXP_DBL_1542,L,5,mergeicmps,UnreachableEnumBranching,452288,4.379952,0.566064,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-208a2e773a63bea8.ll,37,4.000000,Success
EXP_DBL_1542,S,6,mergeicmps,UnreachableEnumBranching,452288,4.069974,0.555865,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-208a2e773a63bea8.ll,99,4.000000,Success
EXP_DBL_1542,B,6,mergeicmps,UnreachableEnumBranching,452288,4.427224,0.555865,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-208a2e773a63bea8.ll,32,4.000000,Success
EXP_DBL_1542,L,6,mergeicmps,UnreachableEnumBranching,452288,4.371607,0.555865,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-208a2e773a63bea8.ll,37,4.000000,Success
EXP_DBL_1542,S,7,mergeicmps,UnreachableEnumBranching,452288,4.063198,0.559431,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-208a2e773a63bea8.ll,99,4.000000,Success
EXP_DBL_1542,B,7,mergeicmps,UnreachableEnumBranching,452288,4.499131,0.559431,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-208a2e773a63bea8.ll,32,4.000000,Success
EXP_DBL_1542,L,7,mergeicmps,UnreachableEnumBranching,452288,4.389560,0.559431,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-208a2e773a63bea8.ll,37,4.000000,Success
EXP_DBL_1542,S,8,mergeicmps,UnreachableEnumBranching,452288,4.021348,0.549734,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-208a2e773a63bea8.ll,99,4.000000,Success
EXP_DBL_1542,B,8,mergeicmps,UnreachableEnumBranching,452288,4.484189,0.549734,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-208a2e773a63bea8.ll,32,4.000000,Success
EXP_DBL_1542,L,8,mergeicmps,UnreachableEnumBranching,452288,4.441957,0.549734,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-208a2e773a63bea8.ll,37,4.000000,Success
EXP_DBL_1542,S,9,mergeicmps,UnreachableEnumBranching,452288,4.074335,0.559149,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-208a2e773a63bea8.ll,99,4.000000,Success
EXP_DBL_1542,B,9,mergeicmps,UnreachableEnumBranching,452288,4.466124,0.559149,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-208a2e773a63bea8.ll,32,4.000000,Success
EXP_DBL_1542,L,9,mergeicmps,UnreachableEnumBranching,452288,4.418915,0.559149,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-208a2e773a63bea8.ll,37,4.000000,Success
EXP_DBL_1542,S,10,mergeicmps,UnreachableEnumBranching,452288,4.081667,0.550857,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-208a2e773a63bea8.ll,99,4.000000,Success
EXP_DBL_1542,B,10,mergeicmps,UnreachableEnumBranching,452288,4.455135,0.550857,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-208a2e773a63bea8.ll,32,4.000000,Success
EXP_DBL_1542,L,10,mergeicmps,UnreachableEnumBranching,452288,4.406441,0.550857,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-208a2e773a63bea8.ll,37,4.000000,Success
EXP_DBL_1543,S,1,non-allocatable-phys-copy-opt,UnreachableEnumBranching,452288,4.008709,0.561580,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-0605f1a867a59abe.ll,99,4.000000,Success
EXP_DBL_1543,B,1,non-allocatable-phys-copy-opt,UnreachableEnumBranching,452288,4.455123,0.561580,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-0605f1a867a59abe.ll,32,4.000000,Success
EXP_DBL_1543,L,1,non-allocatable-phys-copy-opt,UnreachableEnumBranching,452288,4.433964,0.561580,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-0605f1a867a59abe.ll,37,4.000000,Success
EXP_DBL_1543,S,2,non-allocatable-phys-copy-opt,UnreachableEnumBranching,452288,4.090395,0.545577,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-0605f1a867a59abe.ll,99,4.000000,Success
EXP_DBL_1543,B,2,non-allocatable-phys-copy-opt,UnreachableEnumBranching,452288,4.468753,0.545577,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-0605f1a867a59abe.ll,32,4.000000,Success
EXP_DBL_1543,L,2,non-allocatable-phys-copy-opt,UnreachableEnumBranching,452288,4.387965,0.545577,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-0605f1a867a59abe.ll,37,4.000000,Success
EXP_DBL_1543,S,3,non-allocatable-phys-copy-opt,UnreachableEnumBranching,452288,4.017113,0.537065,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-0605f1a867a59abe.ll,99,4.000000,Success
EXP_DBL_1543,B,3,non-allocatable-phys-copy-opt,UnreachableEnumBranching,452288,4.517250,0.537065,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-0605f1a867a59abe.ll,32,4.000000,Success
EXP_DBL_1543,L,3,non-allocatable-phys-copy-opt,UnreachableEnumBranching,452288,4.399264,0.537065,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-0605f1a867a59abe.ll,37,4.000000,Success
EXP_DBL_1543,S,4,non-allocatable-phys-copy-opt,UnreachableEnumBranching,452288,4.018227,0.555456,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-0605f1a867a59abe.ll,99,4.000000,Success
EXP_DBL_1543,B,4,non-allocatable-phys-copy-opt,UnreachableEnumBranching,452288,4.487217,0.555456,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-0605f1a867a59abe.ll,32,4.000000,Success
EXP_DBL_1543,L,4,non-allocatable-phys-copy-opt,UnreachableEnumBranching,452288,4.420160,0.555456,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-0605f1a867a59abe.ll,37,4.000000,Success
EXP_DBL_1543,S,5,non-allocatable-phys-copy-opt,UnreachableEnumBranching,452288,4.056725,0.555261,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-0605f1a867a59abe.ll,99,4.000000,Success
EXP_DBL_1543,B,5,non-allocatable-phys-copy-opt,UnreachableEnumBranching,452288,4.529715,0.555261,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-0605f1a867a59abe.ll,32,4.000000,Success
EXP_DBL_1543,L,5,non-allocatable-phys-copy-opt,UnreachableEnumBranching,452288,4.377384,0.555261,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-0605f1a867a59abe.ll,37,4.000000,Success
EXP_DBL_1543,S,6,non-allocatable-phys-copy-opt,UnreachableEnumBranching,452288,4.061995,0.569749,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-0605f1a867a59abe.ll,99,4.000000,Success
EXP_DBL_1543,B,6,non-allocatable-phys-copy-opt,UnreachableEnumBranching,452288,4.483214,0.569749,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-0605f1a867a59abe.ll,32,4.000000,Success
EXP_DBL_1543,L,6,non-allocatable-phys-copy-opt,UnreachableEnumBranching,452288,4.445118,0.569749,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-0605f1a867a59abe.ll,37,4.000000,Success
EXP_DBL_1543,S,7,non-allocatable-phys-copy-opt,UnreachableEnumBranching,452288,4.025598,0.549230,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-0605f1a867a59abe.ll,99,4.000000,Success
EXP_DBL_1543,B,7,non-allocatable-phys-copy-opt,UnreachableEnumBranching,452288,4.471489,0.549230,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-0605f1a867a59abe.ll,32,4.000000,Success
EXP_DBL_1543,L,7,non-allocatable-phys-copy-opt,UnreachableEnumBranching,452288,4.425902,0.549230,15,74,28,69,699,8,/root/MIR_LLVM/async_state_machine_bench/target/release/deps/async_state_machine_bench-0605f1a867a59abe.ll,37,4.000000,Success
