ConfigName,MIR_Pass,LLVM_Pass,n,runtime_med,compile_med,size_med,runtime_delta_pct,compile_delta_pct,size_delta_pct
EXP_000_DEFAULT,None,None,3,5.83087,59.137965,29559272.0,48.21775048176292,-7.035818222203982,-1.1077277850235139
EXP_001_DISABLE_ALL,None,None,3,4.58845,55.605495,30302336.0,16.63606583546624,-12.588819296972304,1.378236259055423
EXP_ABL_001_disable-binop-extract-shuffle,None,binop-extract-shuffle,3,3.252082,58.666588,29559272.0,-17.333729199547836,-7.776817293001777,-1.1077277850235139
EXP_ABL_002_disable-expand-reductions,None,expand-reductions,3,3.178404,58.433875,29559248.0,-19.206586495285062,-8.142639377580709,-1.1078080784263136
EXP_ABL_003_disable-interleaved-load-combine,None,interleaved-load-combine,3,3.215403,58.980803,29559272.0,-18.266090728774284,-7.2828750280403325,-1.1077277850235139
EXP_ABL_004_disable-loop-idiom-vectorize-all,None,loop-idiom-vectorize-all,3,3.256562,60.039222,29559272.0,-17.219849877567015,-5.619052873979516,-1.1077277850235139
EXP_ABL_005_disable-loop-idiom-vectorize-bytecmp,None,loop-idiom-vectorize-bytecmp,3,3.246212,58.81477,29559272.0,-17.482941614732532,-7.543876940992742,-1.1077277850235139
EXP_ABL_006_disable-promote-alloca-to-vector,None,promote-alloca-to-vector,3,3.249259,59.501624,29559272.0,-17.405488424090663,-6.464150573830701,-1.1077277850235139
EXP_ABL_007_disable-replace-with-vec-lib,None,replace-with-vec-lib,3,3.131555,59.37775,29559272.0,-20.39746425320457,-6.658879037238983,-1.1077277850235139
EXP_ABL_008_disable-vector-combine,None,vector-combine,3,3.157104,61.741292,29559944.0,-19.74802166452423,-2.9434189579573276,-1.1054795697451247
EXP_ABL_009_disable-advanced-peeling,None,advanced-peeling,3,3.239626,60.997296,29523200.0,-17.650354385840938,-4.112971873515944,-1.228408769431338
EXP_ABL_010_disable-lftr,None,lftr,3,3.383555,61.826449,29555408.0,-13.991752391783507,-2.8095531607887683,-1.1206550228742522
EXP_ABL_011_disable-licm-promotion,None,licm-promotion,3,3.378973,59.926437,29562432.0,-14.108224501898714,-5.796349560495682,-1.0971558203215643
EXP_ABL_012_disable-loop-level-heuristics,None,loop-level-heuristics,3,5.685442,59.775102,29559272.0,44.52104466992664,-6.034246391226043,-1.1077277850235139
EXP_ABL_013_disable-lsr,None,lsr,3,3.248473,60.02015,29606472.0,-17.42546814442033,-5.649033832486734,-0.9498174261842675
EXP_ABL_014_disable-machine-licm,None,machine-licm,3,3.221152,59.60208,29546016.0,-18.119954072062733,-6.306234929545843,-1.1520765078365023
EXP_ABL_015_disable-postra-machine-licm,None,postra-machine-licm,3,3.162433,60.330401,29559232.0,-19.61256119424838,-5.161322928657983,-1.1078616073615133
EXP_ABL_016_disable-preheader-prot,None,preheader-prot,3,3.290582,61.227529,29560072.0,-16.35507877627517,-3.751048319615379,-1.1050513382635268
EXP_ABL_017_disable-block-placement,None,block-placement,3,3.455198,60.020298,29249528.0,-12.170623761276397,-5.64880117823658,-2.143994441555369
EXP_ABL_018_disable-branch-fold,None,branch-fold,3,3.18603,60.156744,29723816.0,-19.012737453002533,-5.43430967947003,-0.5572362154293409
EXP_ABL_019_disable-cgp-branch-opts,None,cgp-branch-opts,3,3.211249,59.827895,29559664.0,-18.37168329652167,-5.9512564194102175,-1.1064163261111202
EXP_ABL_020_disable-cgp-select2branch,None,cgp-select2branch,3,3.22435,60.427308,29557256.0,-18.03866253820232,-5.008986270412465,-1.1144724308586818
EXP_ABL_021_disable-chr,None,chr,3,3.328528,60.248148,29559272.0,-15.390510751301035,-5.2906236721612325,-1.1077277850235139
EXP_ABL_022_disable-early-ifcvt,None,early-ifcvt,3,5.688746,59.34845,29559272.0,44.60503066988749,-6.7049382908181245,-1.1077277850235139
EXP_ABL_023_disable-early-taildup,None,early-taildup,3,3.659008,59.060017,29559496.0,-6.989877195894547,-7.158351556606266,-1.1069783799307176
EXP_ABL_024_disable-ifcvt-diamond,None,ifcvt-diamond,3,3.422032,59.387011,29559272.0,-13.013686616815647,-6.644320854733982,-1.1077277850235139
EXP_ABL_025_disable-ifcvt-forked-diamond,None,ifcvt-forked-diamond,3,3.161854,59.030699,29559272.0,-19.627279079834743,-7.204439105972595,-1.1077277850235139
EXP_ABL_026_disable-ifcvt-simple,None,ifcvt-simple,3,3.189536,59.118583,29559272.0,-18.92361671575594,-7.066286497045993,-1.1077277850235139
EXP_ABL_027_disable-ifcvt-simple-false,None,ifcvt-simple-false,3,3.15427,58.95599,29559272.0,-19.8200605034737,-7.321880770670345,-1.1077277850235139
EXP_ABL_028_disable-ifcvt-triangle,None,ifcvt-triangle,3,3.195708,59.890718,29559272.0,-18.766727614134147,-5.8524994061814635,-1.1077277850235139
EXP_ABL_029_disable-ifcvt-triangle-false,None,ifcvt-triangle-false,3,3.301676,59.836493,29559272.0,-16.073074937423566,-5.9377404650664145,-1.1077277850235139
EXP_ABL_030_disable-ifcvt-triangle-rev,None,ifcvt-triangle-rev,3,3.156802,59.437656,29559272.0,-19.755698350961328,-6.56470751352185,-1.1077277850235139
EXP_ABL_031_disable-tail-calls,None,tail-calls,3,3.27661,61.165785,29559272.0,-16.71023991170286,-3.848109157601401,-1.1077277850235139
EXP_ABL_032_disable-tail-duplicate,None,tail-duplicate,3,3.272309,59.430665,29553216.0,-16.819569144702744,-6.575697282865596,-1.1279884869966172
EXP_ABL_033_disable-cgp-ext-ld-promotion,None,cgp-ext-ld-promotion,3,3.270336,59.834695,29565776.0,-16.86972180145903,-5.940566899808224,-1.0859682728648177
EXP_ABL_034_disable-cgp-store-extract,None,cgp-store-extract,3,3.147168,59.496201,29559272.0,-20.000589732203107,-6.472675465713285,-1.1077277850235139
EXP_ABL_035_disable-memop-opt,None,memop-opt,3,3.221909,59.605277,29559272.0,-18.10071151698695,-6.301209283344733,-1.1077277850235139
EXP_ABL_036_disable-separate-const-offset-from-gep,None,separate-const-offset-from-gep,3,3.195982,59.876984,29559272.0,-18.759762673459434,-5.874089091801118,-1.1077277850235139
EXP_ABL_037_disable-adv-copy-opt,None,adv-copy-opt,3,3.228522,61.294921,29559232.0,-17.932612419607683,-3.645108892406991,-1.1078616073615133
EXP_ABL_038_disable-cgp-delete-phis,None,cgp-delete-phis,3,3.375623,61.293113,29559304.0,-14.193379798469186,-3.6479510470305843,-1.1076207271531144
EXP_ABL_039_disable-cleanups,None,cleanups,3,3.366988,62.159855,29559272.0,-14.41287710768891,-2.2854428707270764,-1.1077277850235139
EXP_ABL_040_disable-constant-hoisting,None,constant-hoisting,3,3.242462,61.133505,29551248.0,-17.57826470790843,-3.8988529359472954,-1.1345725460261857
EXP_ABL_041_disable-copyprop,None,copyprop,3,3.222954,58.848456,29559280.0,-18.074148148355267,-7.490922947270327,-1.1077010205559141
EXP_ABL_042_disable-demotion,None,demotion,3,3.16494,60.067113,29559272.0,-19.548834529023846,-5.575208551741438,-1.1077277850235139
EXP_ABL_043_disable-gep-const-evaluation,None,gep-const-evaluation,3,3.168525,61.458348,29559272.0,-19.45770565194768,-3.388203580643224,-1.1077277850235139
EXP_ABL_044_disable-icp,None,icp,3,3.215226,58.394474,29559272.0,-18.270589978772183,-8.204577283733325,-1.1077277850235139
EXP_ABL_045_disable-machine-cse,None,machine-cse,3,3.264302,60.224134,29589856.0,-17.023103013251948,-5.3283733962380095,-1.0054072253892024
EXP_ABL_046_disable-machine-dce,None,machine-dce,3,3.210666,60.403168,29546368.0,-18.386502860074092,-5.046934064999506,-1.150898871262108
EXP_ABL_047_disable-machine-sink,None,machine-sink,3,3.331372,60.406593,29793704.0,-15.318217717436422,-5.041550005494093,-0.32342182647685663
EXP_ABL_048_disable-mergeicmps,None,mergeicmps,3,3.300946,60.152214,29559272.0,-16.091631166228474,-5.441430785910768,-1.1077277850235139
EXP_ABL_049_disable-non-allocatable-phys-copy-opt,None,non-allocatable-phys-copy-opt,3,3.275241,59.731633,29559272.0,-16.745039195584944,-6.102579145281725,-1.1077277850235139
EXP_ABL_050_disable-phi-elim-edge-splitting,None,phi-elim-edge-splitting,3,3.181463,59.513405,29544952.0,-19.12882827074504,-6.445630981120264,-1.1556361820272854
EXP_ABL_051_disable-postra-machine-sink,None,postra-machine-sink,3,3.170891,58.689507,29549448.0,-19.397563135026555,-7.740788895978554,-1.140594551236157
EXP_ABL_052_disable-preinline,None,preinline,3,3.128736,59.079677,29559272.0,-20.46912179978134,-7.127446269051123,-1.1077277850235139
EXP_ABL_053_disable-select-optimize,None,select-optimize,3,3.210885,59.175846,29559272.0,-18.380935991432608,-6.976269738080042,-1.1077277850235139
EXP_ABL_054_disable-ssc,None,ssc,3,3.288112,58.063459,29570312.0,-16.417864920313708,-8.724928950064374,-1.0707928197356902
EXP_ABL_055_disable-type-promotion,None,type-promotion,3,3.26943,58.049532,29559272.0,-16.892751860770332,-8.74682202940215,-1.1077277850235139
EXP_ABL_056_disable-auto-upgrade-debug-info,None,auto-upgrade-debug-info,3,3.178641,58.60911,29559272.0,-19.200562075796352,-7.867172029425727,-1.1077277850235139
EXP_ABL_057_disable-bitcode-version-upgrade,None,bitcode-version-upgrade,3,3.11414,57.477578,29559272.0,-20.840144697913495,-9.64592695505418,-1.1077277850235139
EXP_ABL_058_disable-cfi-fixup,None,cfi-fixup,3,3.144487,57.324094,29559272.0,-20.068739388951016,-9.887201988376399,-1.1077277850235139
EXP_ABL_059_disable-cgdata-for-merging,None,cgdata-for-merging,3,3.098813,57.870977,29559272.0,-21.22974924434207,-9.027508378303976,-1.1077277850235139
EXP_ABL_060_disable-global-outlining,None,global-outlining,3,5.438875,56.4362,29559272.0,38.25343690589883,-11.282960858594787,-1.1077277850235139
EXP_ABL_061_disable-last-run-tracking,None,last-run-tracking,3,3.323594,57.510079,29559272.0,-15.515930522429016,-9.594835767321227,-1.1077277850235139
EXP_ABL_062_disable-layout-fsprofile-loader,None,layout-fsprofile-loader,3,3.084308,58.590378,29559272.0,-21.598458968746478,-7.896618511952842,-1.1077277850235139
EXP_ABL_063_disable-nofree-inference,None,nofree-inference,3,3.174366,59.811738,29559136.0,-19.309230402016883,-5.976655032382169,-1.1081827809727118
EXP_ABL_064_disable-nounwind-inference,None,nounwind-inference,3,3.308543,59.560432,29577296.0,-15.898519289199847,-6.371705093131652,-1.0474274395210017
EXP_ABL_065_disable-ondemand-mds-loading,None,ondemand-mds-loading,3,3.167056,60.659387,29559272.0,-19.495046884981118,-4.644160826337586,-1.1077277850235139
EXP_ABL_066_disable-ra-fsprofile-loader,None,ra-fsprofile-loader,3,3.269236,59.380177,29559272.0,-16.897683242123964,-6.6550638219339735,-1.1077277850235139
EXP_ABL_067_disable-sample-loader-inlining,None,sample-loader-inlining,3,3.121627,59.006395,29559272.0,-20.649828964951347,-7.2426447066206325,-1.1077277850235139
EXP_ABL_068_disable-thinlto-funcattrs,None,thinlto-funcattrs,3,3.276407,59.314044,29559272.0,-16.715400068480115,-6.759024116027811,-1.1077277850235139
EXP_ABL_069_disable-vp,None,vp,3,5.842102,60.381035,29559272.0,48.50326221044339,-5.081726879315796,-1.1077277850235139
EXP_ABL_070_disable-whole-program-visibility,None,whole-program-visibility,3,3.19096,58.32355,29559272.0,-18.887419359840607,-8.31606897318204,-1.1077277850235139
EXP_ABL_071_disable-2addr-hack,None,2addr-hack,3,3.373151,59.788814,29559272.0,-14.256216781490746,-6.012691289346268,-1.1077277850235139
EXP_ABL_072_disable-cgp,None,cgp,3,3.774693,60.00033,29767536.0,-4.049223320146546,-5.6801906381501714,-0.41096839999603885
EXP_ABL_073_disable-cgp-gc-opts,None,cgp-gc-opts,3,3.385371,59.169153,29559272.0,-13.94559059519485,-6.986791054947111,-1.1077277850235139
EXP_ABL_074_disable-complex-addr-modes,None,complex-addr-modes,3,3.328897,59.41441,29561408.0,-15.381130958932523,-6.601249950678873,-1.100581672174348
EXP_ABL_075_disable-dfa-sched,None,dfa-sched,3,3.289949,61.211211,29559272.0,-16.371169314403268,-3.7767000226837877,-1.1077277850235139
EXP_ABL_076_disable-i2p-p2i-opt,None,i2p-p2i-opt,3,3.359166,58.965317,29591512.0,-14.611708370308099,-7.307218836945682,-0.9998669805960286
EXP_ABL_077_disable-mr-partial-inlining,None,mr-partial-inlining,3,3.392684,60.064447,29559272.0,-13.75969785375607,-5.579399472220684,-1.1077277850235139
EXP_ABL_078_disable-partial-inlining,None,partial-inlining,3,3.304574,59.186841,29559272.0,-15.999409251017221,-6.958985728076536,-1.1077277850235139
EXP_ABL_079_disable-partial-libcall-inlining,None,partial-libcall-inlining,3,3.336207,59.397802,29559272.0,-15.195314475968285,-6.627357530318541,-1.1077277850235139
EXP_ABL_080_disable-peephole,None,peephole,3,3.327535,60.426188,29687696.0,-15.415752306374008,-5.010746897170428,-0.6780777866427642
EXP_ABL_081_disable-post-ra,None,post-ra,3,3.20826,59.702206,29559272.0,-18.44766215665575,-6.148838041359324,-1.1077277850235139
EXP_ABL_082_disable-spill-fusing,None,spill-fusing,3,3.561696,58.650601,29664848.0,-9.463498754063624,-7.801948667983671,-0.7545171061079994
EXP_ABL_083_disable-strictnode-mutation,None,strictnode-mutation,3,3.201817,58.909434,29559272.0,-18.611439940477716,-7.395066252227704,-1.1077277850235139
EXP_DBL_000_BASELINE,None,None,3,3.359368,59.851491,29559272.0,-14.60657363302236,-5.914163786391321,-1.1077277850235139
EXP_DBL_0001,CopyProp,binop-extract-shuffle,3,3.267233,59.832959,29528312.0,-16.948598483625652,-5.943295871283085,-1.2113062746350196
EXP_DBL_0002,CopyProp,expand-reductions,3,3.348069,59.088504,29528296.0,-14.893788467634245,-7.113570329414834,-1.2113598035702196
EXP_DBL_0003,CopyProp,interleaved-load-combine,3,3.209417,59.406018,29528312.0,-18.41825180497454,-6.614442075458253,-1.2113062746350196
EXP_DBL_0004,CopyProp,loop-idiom-vectorize-all,3,3.308635,58.687335,29528312.0,-15.896180695980588,-7.744203254298484,-1.2113062746350196
EXP_DBL_0005,CopyProp,loop-idiom-vectorize-bytecmp,3,3.392906,59.117472,29528312.0,-13.754054726640058,-7.06803297591038,-1.2113062746350196
EXP_DBL_0006,CopyProp,promote-alloca-to-vector,3,3.283416,59.00643,29528312.0,-16.53723485246146,-7.24258968703444,-1.2113062746350196
EXP_DBL_0007,CopyProp,replace-with-vec-lib,3,3.288966,60.561703,29528312.0,-16.396156674561116,-4.797718919396457,-1.2113062746350196
EXP_DBL_0008,CopyProp,vector-combine,3,3.273548,59.932054,29528992.0,-16.788074394717427,-5.787519702906805,-1.2090312948890305
EXP_DBL_0009,CopyProp,advanced-peeling,3,3.298518,60.530368,29492032.0,-16.153349691623436,-4.846977168915309,-1.3326831352004405
EXP_DBL_0010,CopyProp,lftr,3,3.543191,58.64724,29524592.0,-9.933886444522335,-7.807232120245779,-1.2237517520689603
EXP_DBL_0011,CopyProp,licm-promotion,3,3.245426,60.022969,29530040.0,-17.502921335062194,-5.644602397816437,-1.2055251496334474
EXP_DBL_0012,CopyProp,loop-level-heuristics,3,3.165692,60.291289,29528312.0,-19.52971907140564,-5.222806530227523,-1.2113062746350196
EXP_DBL_0013,CopyProp,lsr,3,3.214382,59.327914,29574784.0,-18.292044029609638,-6.737220640016119,-1.0558314823473616
EXP_DBL_0014,CopyProp,machine-licm,3,3.386192,61.259609,29514784.0,-13.92472119266221,-3.700618938904837,-1.2565649893464037
EXP_DBL_0015,CopyProp,postra-machine-licm,3,3.437692,59.392012,29528272.0,-12.615617379713054,-6.636459341861993,-1.211440096973019
EXP_DBL_0016,CopyProp,preheader-prot,3,3.245928,60.606838,29529048.0,-17.490160750322378,-4.726767233038278,-1.2088439436158314
EXP_DBL_0017,CopyProp,block-placement,3,3.399492,59.530496,29217440.0,-13.58664195553165,-6.418764131191214,-2.2513467210984563
EXP_DBL_0018,CopyProp,branch-fold,3,3.206486,59.483586,29693128.0,-18.492756334600834,-6.4925060965631385,-0.6599047131424509
EXP_DBL_0019,CopyProp,cgp-branch-opts,3,3.326571,60.557958,29528648.0,-15.4402566961931,-4.8036060151184365,-1.210182166995825
EXP_DBL_0020,CopyProp,cgp-select2branch,3,3.197118,60.426363,29526120.0,-18.730886131100007,-5.010471799239497,-1.2186397387573846
EXP_DBL_0021,CopyProp,chr,3,3.268595,61.755984,29528312.0,-16.91397713618416,-2.920323307664338,-1.2113062746350196
EXP_DBL_0022,CopyProp,early-ifcvt,3,3.224842,60.837442,29528312.0,-18.026156148377634,-4.364260471524133,-1.2113062746350196
EXP_DBL_0023,CopyProp,early-taildup,3,3.370268,58.923409,29528768.0,-14.32950117552439,-7.373097717457444,-1.2097806999818268
EXP_DBL_0024,CopyProp,ifcvt-diamond,3,3.20119,61.56174,29528312.0,-18.62737796165673,-3.225672579071394,-1.2113062746350196
EXP_DBL_0025,CopyProp,ifcvt-forked-diamond,3,3.257649,59.199665,29528312.0,-17.192218890291766,-6.938826551697732,-1.2113062746350196
EXP_DBL_0026,CopyProp,ifcvt-simple,3,3.438954,60.713226,29528312.0,-12.583537981422928,-4.5595265548888735,-1.2113062746350196
EXP_DBL_0027,CopyProp,ifcvt-simple-false,3,3.333551,58.573505,29528312.0,-15.262828645428344,-7.923142668459363,-1.2113062746350196
EXP_DBL_0028,CopyProp,ifcvt-triangle,3,3.245772,58.724798,29528312.0,-17.494126190998497,-7.685311861232426,-1.2113062746350196
EXP_DBL_0029,CopyProp,ifcvt-triangle-false,3,3.357803,59.543979,29528312.0,-14.646355137241102,-6.397569014603924,-1.2113062746350196
EXP_DBL_0030,CopyProp,ifcvt-triangle-rev,3,3.296556,58.469291,29528312.0,-16.203222733973078,-8.086965844312491,-1.2113062746350196
EXP_DBL_0031,CopyProp,tail-calls,3,3.269954,58.770484,29528312.0,-16.879432047217218,-7.613494009388848,-1.2113062746350196
EXP_DBL_0032,CopyProp,tail-duplicate,3,3.164684,58.656987,29522304.0,-19.555341918851326,-7.791909951486868,-1.2314063898025238
EXP_DBL_0033,CopyProp,cgp-ext-ld-promotion,3,5.487651,58.340312,29534768.0,39.49329802396498,-8.289719307363146,-1.1897073492819228
EXP_DBL_0034,CopyProp,cgp-store-extract,3,3.179898,58.29362,29528312.0,-19.16860977496378,-8.363118579312543,-1.2113062746350196
EXP_DBL_0035,CopyProp,memop-opt,3,3.100765,57.623011,29528312.0,-21.180130396907565,-9.417307998543082,-1.2113062746350196
EXP_DBL_0036,CopyProp,separate-const-offset-from-gep,3,3.138087,57.092596,29528312.0,-20.231424134637894,-10.251114107320571,-1.2113062746350196
EXP_DBL_0037,CopyProp,adv-copy-opt,3,3.262454,58.557474,29528272.0,-17.07007823356903,-7.94834321092104,-1.211440096973019
EXP_DBL_0038,CopyProp,cgp-delete-phis,3,3.289301,57.716827,29528352.0,-16.387641144904062,-9.269830355751923,-1.2111724522970202
EXP_DBL_0039,CopyProp,cleanups,3,3.276892,58.712258,29528312.0,-16.70307161509602,-7.70502459296903,-1.2113062746350196
EXP_DBL_0040,CopyProp,constant-hoisting,3,3.242246,58.203995,29520400.0,-17.58375531807536,-8.504008019654881,-1.2377763330912934
EXP_DBL_0041,CopyProp,copyprop,3,3.137876,57.340256,29528376.0,-20.236787647347263,-9.861795515463571,-1.2110921588942205
EXP_DBL_0042,CopyProp,demotion,3,3.2106,58.293288,29528312.0,-18.388180546513986,-8.363640479387227,-1.2113062746350196
EXP_DBL_0043,CopyProp,gep-const-evaluation,3,3.246693,58.540672,29528312.0,-17.470714839314493,-7.974755756267002,-1.2113062746350196
EXP_DBL_0044,CopyProp,icp,3,3.213348,55.486494,29528312.0,-18.318327783834683,-12.775887461995216,-1.2113062746350196
EXP_DBL_0045,CopyProp,machine-cse,3,3.206547,56.738303,29558976.0,-18.491205745618505,-10.808058514430295,-1.1087180703247093
EXP_DBL_0046,CopyProp,machine-dce,3,5.700925,56.425667,29515368.0,44.91461465703132,-11.29951861006063,-1.254611183211613
EXP_DBL_0047,CopyProp,machine-sink,3,3.317869,56.579616,29764496.0,-15.661457111344237,-11.05751260223621,-0.4211388976839903
EXP_DBL_0048,CopyProp,mergeicmps,3,3.235223,60.068433,29528312.0,-17.76227640697521,-5.573133527348112,-1.2113062746350196
EXP_DBL_0049,CopyProp,non-allocatable-phys-copy-opt,3,3.372121,59.02385,29528312.0,-14.282398857749731,-7.215205652995234,-1.2113062746350196
EXP_DBL_0050,CopyProp,phi-elim-edge-splitting,3,3.229807,58.563314,29514304.0,-17.899948373012734,-7.939162799968748,-1.258170857402396
EXP_DBL_0051,CopyProp,postra-machine-sink,3,3.389655,59.267654,29518528.0,-13.836693493550698,-6.831948647547828,-1.2440392185096634
EXP_DBL_0052,CopyProp,preinline,3,3.579538,58.335368,29528312.0,-9.009964186478408,-8.297491216909052,-1.2113062746350196
EXP_DBL_0053,CopyProp,select-optimize,3,3.299467,60.50629,29528312.0,-16.129226594177055,-4.884827500235402,-1.2113062746350196
EXP_DBL_0054,CopyProp,ssc,3,3.260753,60.239152,29539296.0,-17.11331678863363,-5.304765277799393,-1.174558660620395
EXP_DBL_0055,CopyProp,type-promotion,3,3.314147,59.947725,29528312.0,-15.75606845875776,-5.7628850761887636,-1.2113062746350196
EXP_DBL_0056,CopyProp,auto-upgrade-debug-info,3,5.754283,59.303414,29528312.0,46.2709478852127,-6.775734350346806,-1.2113062746350196
EXP_DBL_0057,CopyProp,bitcode-version-upgrade,3,3.466395,60.394899,29528312.0,-11.8860017147989,-5.059932835233153,-1.2113062746350196
EXP_DBL_0058,CopyProp,cfi-fixup,3,3.432674,60.798946,29528312.0,-12.743172388128182,-4.424775728376787,-1.2113062746350196
EXP_DBL_0059,CopyProp,cgdata-for-merging,3,3.313069,61.106486,29528312.0,-15.783470670609399,-3.941326484495246,-1.2113062746350196
EXP_DBL_0060,CopyProp,global-outlining,3,3.383038,60.402223,29528312.0,-14.004894268896024,-5.048419593826548,-1.2113062746350196
EXP_DBL_0061,CopyProp,last-run-tracking,3,3.490972,61.504916,29528312.0,-11.261266871869744,-3.314999235227746,-1.2113062746350196
EXP_DBL_0062,CopyProp,layout-fsprofile-loader,3,3.378158,60.145321,29528312.0,-14.128941387482271,-5.45226650041319,-1.2113062746350196
EXP_DBL_0063,CopyProp,nofree-inference,3,3.367466,60.73855,29528176.0,-14.400726590745428,-4.519717526300543,-1.2117612705842173
EXP_DBL_0064,CopyProp,nounwind-inference,3,3.312608,60.157396,29544224.0,-15.795189056197156,-5.433284743178788,-1.1580717485788736
EXP_DBL_0065,CopyProp,ondemand-mds-loading,3,3.309034,59.360775,29528312.0,-15.886038318866675,-6.685563536539531,-1.2113062746350196
EXP_DBL_0066,CopyProp,ra-fsprofile-loader,3,3.325123,59.485772,29528312.0,-15.477064119904757,-6.489069730408745,-1.2113062746350196
EXP_DBL_0067,CopyProp,sample-loader-inlining,3,3.335635,60.876629,29528312.0,-15.209854425114052,-4.3026589708413425,-1.2113062746350196
EXP_DBL_0068,CopyProp,thinlto-funcattrs,3,3.29081,60.203692,29528312.0,-16.34928313221008,-5.3605079785473935,-1.2113062746350196
EXP_DBL_0069,CopyProp,vp,3,3.561886,60.473161,29528312.0,-9.458669050676045,-4.936905896543371,-1.2113062746350196
EXP_DBL_0070,CopyProp,whole-program-visibility,3,3.351766,60.432062,29528312.0,-14.799812607508562,-5.001513038620127,-1.2113062746350196
EXP_DBL_0071,CopyProp,2addr-hack,3,3.574017,60.759106,29528312.0,-9.150305199124857,-4.487403737339003,-1.2113062746350196
EXP_DBL_0072,CopyProp,cgp,3,4.059254,60.927296,29737056.0,3.18417260444806,-4.22301104588932,-0.5129410215515522
EXP_DBL_0073,CopyProp,cgp-gc-opts,3,3.23569,60.875389,29528312.0,-17.750405504438373,-4.304608236180533,-1.2113062746350196
EXP_DBL_0074,CopyProp,complex-addr-modes,3,3.209149,61.223322,29530528.0,-18.42506422870018,-3.7576616738750097,-1.2038925171098551
EXP_DBL_0075,CopyProp,dfa-sched,3,3.353108,60.597981,29528312.0,-14.765699649897337,-4.740690332319873,-1.2113062746350196
EXP_DBL_0076,CopyProp,i2p-p2i-opt,3,3.412425,61.482609,29560384.0,-13.25789167178658,-3.350065575486796,-1.1040075240271316
EXP_DBL_0077,CopyProp,mr-partial-inlining,3,3.255698,59.695954,29528312.0,-17.241812318234743,-6.158666111440438,-1.2113062746350196
EXP_DBL_0078,CopyProp,partial-inlining,3,3.2038,60.986049,29528312.0,-18.56103308880629,-4.130652024539987,-1.2113062746350196
