ConfigName,MIR_Pass,LLVM_Pass,n,runtime_med,compile_med,size_med,runtime_delta_pct,compile_delta_pct,size_delta_pct
EXP_ABL_016_disable-preheader-prot,None,preheader-prot,3,7.814026,25.481225,15029248.0,-3.36969550673053,-14.315163069270282,-0.1938050389310122
EXP_ABL_017_disable-block-placement,None,block-placement,3,7.674912,25.573607,14967296.0,-5.090015886938723,-14.004513302419012,-0.6052157356091259
EXP_ABL_018_disable-branch-fold,None,branch-fold,3,7.40992,25.601575,15037952.0,-8.366976783700585,-13.910466272918711,-0.13600353609193838
EXP_ABL_019_disable-cgp-branch-opts,None,cgp-branch-opts,3,7.24624,25.392847,15029760.0,-10.39108679299135,-14.612348723345542,-0.19040495052871376
EXP_ABL_020_disable-cgp-select2branch,None,cgp-select2branch,3,7.545557,25.614269,15029760.0,-6.6896539016736245,-13.867780596700294,-0.19040495052871376
EXP_ABL_021_disable-chr,None,chr,3,7.472488,25.419311,15029760.0,-7.593244409181361,-14.523359142800066,-0.19040495052871376
EXP_ABL_022_disable-early-ifcvt,None,early-ifcvt,3,7.303062,25.339433,15029760.0,-9.688410968529478,-14.791962139883328,-0.19040495052871376
EXP_ABL_023_disable-early-taildup,None,early-taildup,3,7.481195,25.383873,15028224.0,-7.4855713529075745,-14.642525283798042,-0.20060521573560913
EXP_ABL_024_disable-ifcvt-diamond,None,ifcvt-diamond,3,7.666375,25.521555,15029760.0,-5.195586678417917,-14.179546768507018,-0.19040495052871376
EXP_ABL_025_disable-ifcvt-forked-diamond,None,ifcvt-forked-diamond,3,7.549291,25.370997,15029760.0,-6.643478273773497,-14.68582296514265,-0.19040495052871376
EXP_ABL_026_disable-ifcvt-simple,None,ifcvt-simple,3,7.385201,25.261414,15029760.0,-8.672658451098293,-15.05431394174916,-0.19040495052871376
EXP_ABL_027_disable-ifcvt-simple-false,None,ifcvt-simple-false,3,7.534851,25.503848,15029760.0,-6.822047118679164,-14.239089487019656,-0.19040495052871376
EXP_ABL_028_disable-ifcvt-triangle,None,ifcvt-triangle,3,7.454066,25.399915,15029760.0,-7.8210557153345555,-14.588581403390306,-0.19040495052871376
EXP_ABL_029_disable-ifcvt-triangle-false,None,ifcvt-triangle-false,3,7.380504,25.312788,15029760.0,-8.730742790746627,-14.881560362889449,-0.19040495052871376
EXP_ABL_030_disable-ifcvt-triangle-rev,None,ifcvt-triangle-rev,3,7.512842,25.344349,15029760.0,-7.094216211998325,-14.775431276145357,-0.19040495052871376
EXP_ABL_031_disable-tail-calls,None,tail-calls,3,7.53958,25.439192,15029760.0,-6.763567058598907,-14.456505989428528,-0.19040495052871376
EXP_ABL_032_disable-tail-duplicate,None,tail-duplicate,3,7.56343,25.511097,15029248.0,-6.468631674180618,-14.214713524603773,-0.1938050389310122
EXP_ABL_033_disable-cgp-ext-ld-promotion,None,cgp-ext-ld-promotion,3,7.394083,25.268673,15030272.0,-8.562821298712416,-15.029904352677981,-0.1870048621264153
EXP_ABL_034_disable-cgp-store-extract,None,cgp-store-extract,3,7.742374,25.505725,15029760.0,-4.255763018862147,-14.232777763822716,-0.19040495052871376
EXP_ABL_035_disable-memop-opt,None,memop-opt,3,7.494514,25.507075,15029760.0,-7.320865089382746,-14.228238165359283,-0.19040495052871376
EXP_ABL_036_disable-separate-const-offset-from-gep,None,separate-const-offset-from-gep,3,7.360759,25.373356,15029760.0,-8.974914663507178,-14.677890437160979,-0.19040495052871376
EXP_ABL_037_disable-adv-copy-opt,None,adv-copy-opt,3,7.547536,25.300605,15029760.0,-6.665181066211826,-14.92252771702282,-0.19040495052871376
EXP_ABL_038_disable-cgp-delete-phis,None,cgp-delete-phis,3,7.608664,25.324179,15029760.0,-5.909256111129186,-14.843256239854629,-0.19040495052871376
EXP_ABL_040_disable-constant-hoisting,None,constant-hoisting,3,7.942586,25.336026,15029760.0,-1.7798886714762392,-14.803418741338827,-0.19040495052871376
EXP_ABL_041_disable-copyprop,None,copyprop,3,7.685853,25.140357,15031808.0,-4.954716598011243,-15.461388142629339,-0.1768045969195199
EXP_ABL_042_disable-demotion,None,demotion,3,7.581021,25.381042,15015424.0,-6.251096732993955,-14.652044989909147,-0.2856074257930706
EXP_ABL_043_disable-gep-const-evaluation,None,gep-const-evaluation,3,7.478802,25.516577,15029760.0,-7.51516382145738,-14.19628611750774,-0.19040495052871376
EXP_ABL_044_disable-icp,None,icp,3,7.702445,25.447261,15029760.0,-4.749535554058696,-14.429372641279285,-0.19040495052871376
EXP_ABL_045_disable-machine-cse,None,machine-cse,3,7.460075,25.377422,15029248.0,-7.746746837977349,-14.664217839122221,-0.1938050389310122
EXP_ABL_047_disable-machine-sink,None,machine-sink,3,7.806127,25.276475,15029760.0,-3.467376622098248,-15.00366883622484,-0.19040495052871376
EXP_ABL_048_disable-mergeicmps,None,mergeicmps,3,7.681757,25.318858,15029760.0,-5.005368813297498,-14.861148983131633,-0.19040495052871376
EXP_ABL_049_disable-non-allocatable-phys-copy-opt,None,non-allocatable-phys-copy-opt,3,7.436819,25.468416,15029760.0,-8.034336661878045,-14.358235452024465,-0.19040495052871376
EXP_ABL_050_disable-phi-elim-edge-splitting,None,phi-elim-edge-splitting,3,7.623209,25.289662,15029760.0,-5.729388808556273,-14.959325365900888,-0.19040495052871376
EXP_ABL_051_disable-postra-machine-sink,None,postra-machine-sink,3,7.572283,25.353116,15030272.0,-6.359153143436178,-14.745950787457248,-0.1870048621264153
EXP_ABL_052_disable-preinline,None,preinline,3,7.565577,25.522542,15029760.0,-6.442081306451225,-14.176227817630407,-0.19040495052871376
EXP_ABL_053_disable-select-optimize,None,select-optimize,3,7.34757,25.415793,15029760.0,-9.13801331277731,-14.535189000129229,-0.19040495052871376
EXP_ABL_054_disable-ssc,None,ssc,3,7.594112,25.34989,15038976.0,-6.089209977546583,-14.756798746452105,-0.12920335928734147
EXP_ABL_055_disable-type-promotion,None,type-promotion,3,7.530791,25.407333,15029760.0,-6.872254148479509,-14.563637150500098,-0.19040495052871376
EXP_ABL_056_disable-auto-upgrade-debug-info,None,auto-upgrade-debug-info,3,7.478781,25.432427,15029760.0,-7.515423512990833,-14.479254421728632,-0.19040495052871376
EXP_ABL_057_disable-bitcode-version-upgrade,None,bitcode-version-upgrade,3,7.64691,25.544257,15029760.0,-5.436295997399133,-14.103207535679646,-0.19040495052871376
EXP_ABL_058_disable-cfi-fixup,None,cfi-fixup,3,7.744158,25.437752,15029760.0,-4.233701604782391,-14.461348227789525,-0.19040495052871376
EXP_ABL_059_disable-cgdata-for-merging,None,cgdata-for-merging,3,7.539509,25.451676,15029760.0,-6.764445063307241,-14.414526472971087,-0.19040495052871376
EXP_ABL_060_disable-global-outlining,None,global-outlining,3,7.401393,25.328407,15029760.0,-8.472423912544807,-14.829038890000259,-0.19040495052871376
EXP_ABL_061_disable-last-run-tracking,None,last-run-tracking,3,7.338659,25.520515,15029760.0,-9.248209086804625,-14.183043940656626,-0.19040495052871376
EXP_ABL_062_disable-layout-fsprofile-loader,None,layout-fsprofile-loader,3,7.615043,25.509596,15029760.0,-5.830371716277856,-14.219760885562014,-0.19040495052871376
EXP_ABL_063_disable-nofree-inference,None,nofree-inference,3,7.628157,25.389763,15029760.0,-5.668200536770042,-14.622719183835354,-0.19040495052871376
EXP_ABL_064_disable-nounwind-inference,None,nounwind-inference,3,7.384255,25.450839,15051776.0,-8.684356936367053,-14.417341024018421,-0.04420114922987998
EXP_ABL_065_disable-ondemand-mds-loading,None,ondemand-mds-loading,3,7.555829,25.218549,15029760.0,-6.562627643026045,-15.198454599627093,-0.19040495052871376
EXP_ABL_066_disable-ra-fsprofile-loader,None,ra-fsprofile-loader,3,7.620985,25.296434,15029760.0,-5.756891378574984,-14.936553394942074,-0.19040495052871376
EXP_ABL_067_disable-sample-loader-inlining,None,sample-loader-inlining,3,17.252715,144.685673,15029760.0,113.35161973937602,386.5295250608197,-0.19040495052871376
EXP_ABL_068_disable-thinlto-funcattrs,None,thinlto-funcattrs,3,8.003037,25.54554,15029760.0,-1.0323356767814842,-14.098893235806626,-0.19040495052871376
EXP_ABL_069_disable-vp,None,vp,3,7.416781,25.26168,15029760.0,-8.282131849843392,-15.053419472718588,-0.19040495052871376
EXP_ABL_070_disable-whole-program-visibility,None,whole-program-visibility,3,7.665338,25.320313,15029760.0,-5.208410493664953,-14.856256304787706,-0.19040495052871376
EXP_ABL_071_disable-2addr-hack,None,2addr-hack,3,7.571659,25.214495,15029760.0,-6.366869691858685,-15.212086845679519,-0.19040495052871376
EXP_ABL_072_disable-cgp,None,cgp,3,7.497176,25.332478,15076352.0,-7.287946095952076,-14.815349478633852,0.1190030940804461
EXP_ABL_073_disable-cgp-gc-opts,None,cgp-gc-opts,3,7.521434,25.483573,15029760.0,-6.987965276026754,-14.307267530609424,-0.19040495052871376
EXP_ABL_074_disable-complex-addr-modes,None,complex-addr-modes,3,7.41959,25.056322,15029760.0,-8.24739501567857,-15.743969740314453,-0.19040495052871376
EXP_ABL_075_disable-dfa-sched,None,dfa-sched,3,7.676977,25.216083,15029760.0,-5.064479552816134,-15.206746932820298,-0.19040495052871376
EXP_ABL_076_disable-i2p-p2i-opt,None,i2p-p2i-opt,3,7.646357,25.373171,15030272.0,-5.443134541113319,-14.678512530283752,-0.1870048621264153
EXP_ABL_077_disable-mr-partial-inlining,None,mr-partial-inlining,3,7.54788,25.322739,15029760.0,-6.660927071568643,-14.848098478215638,-0.19040495052871376
EXP_ABL_078_disable-partial-inlining,None,partial-inlining,3,7.474414,25.356223,15029760.0,-7.569426985684941,-14.735502985660286,-0.19040495052871376
EXP_ABL_079_disable-partial-libcall-inlining,None,partial-libcall-inlining,3,7.663587,25.436235,15029760.0,-5.230063821049296,-14.466449391396214,-0.19040495052871376
EXP_ABL_080_disable-peephole,None,peephole,3,7.544965,25.360585,15071232.0,-6.696974729664208,-14.720835038625093,0.08500221005746149
EXP_ABL_081_disable-post-ra,None,post-ra,3,7.604296,24.978603,15029760.0,-5.963271950086804,-16.00531274252175,-0.19040495052871376
EXP_ABL_082_disable-spill-fusing,None,spill-fusing,3,7.52416,25.505657,15043584.0,-6.9542548417322365,-14.23300642507866,-0.09860256366665535
EXP_ABL_083_disable-strictnode-mutation,None,strictnode-mutation,3,7.72725,25.289609,15029760.0,-4.4427903880001836,-14.9595035871739,-0.19040495052871376
EXP_DBL_000_BASELINE,None,None,3,7.538847,25.467544,15029760.0,-6.772631529742669,-14.361167696365296,-0.19040495052871376
EXP_DBL_0001,CopyProp,binop-extract-shuffle,3,7.364607,25.24928,15030272.0,-8.927329281568323,-15.095116525271635,-0.1870048621264153
EXP_DBL_0002,CopyProp,expand-reductions,3,7.49712,25.438379,15030272.0,-7.2886386067079405,-14.45923983650317,-0.1870048621264153
EXP_DBL_0003,CopyProp,interleaved-load-combine,3,7.674465,25.397874,15030272.0,-5.095543606722163,-14.59544460373391,-0.1870048621264153
EXP_DBL_0004,CopyProp,loop-idiom-vectorize-all,3,7.626318,25.205052,15030272.0,-5.690942095342163,-15.243840496264879,-0.1870048621264153
EXP_DBL_0005,CopyProp,loop-idiom-vectorize-bytecmp,3,7.411055,25.14353,15030272.0,-8.352941074630776,-15.45071840490751,-0.1870048621264153
EXP_DBL_0006,CopyProp,promote-alloca-to-vector,3,7.608824,25.264492,15030272.0,-5.907277508969564,-15.043963657252519,-0.1870048621264153
EXP_DBL_0007,CopyProp,replace-with-vec-lib,3,7.658381,25.456619,15030272.0,-5.294442588817908,-14.397904817263848,-0.1870048621264153
EXP_DBL_0008,CopyProp,vector-combine,3,7.39417,25.23084,15030272.0,-8.561745433788127,-15.157124077616643,-0.1870048621264153
EXP_DBL_0009,CopyProp,advanced-peeling,3,7.665302,25.330061,15028736.0,-5.208855679150875,-14.82347704121616,-0.1972051273333107
EXP_DBL_0010,CopyProp,lftr,3,7.587077,25.431075,15029248.0,-6.176206641252356,-14.483800745523128,-0.1938050389310122
EXP_DBL_0011,CopyProp,licm-promotion,3,7.63267,25.173946,15029760.0,-5.612391589605272,-15.34843957019351,-0.19040495052871376
EXP_DBL_0012,CopyProp,loop-level-heuristics,3,7.547536,25.22346,15030272.0,-6.665181066211826,-15.181940549216769,-0.1870048621264153
EXP_DBL_0013,CopyProp,lsr,3,7.654911,25.129666,15027200.0,-5.337353523154658,-15.497338399794236,-0.20740539254020604
EXP_DBL_0014,CopyProp,machine-licm,3,7.669433,25.166291,14977024.0,-5.157770644642197,-15.374180774813958,-0.5406140559654551
EXP_DBL_0015,CopyProp,postra-machine-licm,3,7.600024,25.272308,15030272.0,-6.016100627748637,-15.017681063481989,-0.1870048621264153
EXP_DBL_0016,CopyProp,preheader-prot,3,7.567313,25.345593,15029760.0,-6.42061347301935,-14.771248120227936,-0.19040495052871376
EXP_DBL_0017,CopyProp,block-placement,3,7.710367,25.108321,14967808.0,-4.651570014630537,-15.569114495499464,-0.6018156472068273
EXP_DBL_0018,CopyProp,branch-fold,3,7.638085,25.451825,15037952.0,-5.545428272765647,-14.414025435807343,-0.13600353609193838
EXP_DBL_0019,CopyProp,cgp-branch-opts,3,7.387437,25.393017,15030272.0,-8.645007485917612,-14.6117770702057,-0.1870048621264153
EXP_DBL_0020,CopyProp,cgp-select2branch,3,7.552634,25.286953,15030272.0,-6.6021378549009455,-14.968434826817518,-0.1870048621264153
EXP_DBL_0021,CopyProp,chr,3,7.348315,25.288564,15030272.0,-9.12880044647158,-14.963017572651147,-0.1870048621264153
EXP_DBL_0022,CopyProp,early-ifcvt,3,7.504996,25.180588,15030272.0,-7.191241915400664,-15.326104745753403,-0.1870048621264153
EXP_DBL_0023,CopyProp,early-taildup,3,7.433909,25.510032,15028224.0,-8.070322488656126,-14.218294763391597,-0.20060521573560913
EXP_DBL_0024,CopyProp,ifcvt-diamond,3,7.504478,25.340313,15030272.0,-7.197647639892439,-14.789002994218276,-0.1870048621264153
EXP_DBL_0025,CopyProp,ifcvt-forked-diamond,3,7.411399,25.243895,15030272.0,-8.348687079987592,-15.113224479142454,-0.1870048621264153
EXP_DBL_0026,CopyProp,ifcvt-simple,3,7.47748,25.252777,15030272.0,-7.531512021801236,-15.08335728391857,-0.1870048621264153
EXP_DBL_0027,CopyProp,ifcvt-simple-false,3,7.460713,25.147517,15030272.0,-7.7388571618658615,-15.437311457445487,-0.1870048621264153
EXP_DBL_0028,CopyProp,ifcvt-triangle,3,7.551067,25.221107,15030272.0,-6.621515789801726,-15.189852901205262,-0.1870048621264153
EXP_DBL_0029,CopyProp,ifcvt-triangle-false,3,7.566166,25.55845,15030272.0,-6.434797577251128,-14.055481223834052,-0.1870048621264153
EXP_DBL_0030,CopyProp,ifcvt-triangle-rev,3,7.482083,25.267973,15030272.0,-7.474590110921678,-15.032258218547906,-0.1870048621264153
EXP_DBL_0031,CopyProp,tail-calls,3,7.658083,25.445964,15030272.0,-5.2981277353401985,-14.433734018469712,-0.1870048621264153
EXP_DBL_0032,CopyProp,tail-duplicate,3,7.315432,25.370194,15029760.0,-9.535440289063885,-14.688523185562005,-0.19040495052871376
EXP_DBL_0033,CopyProp,cgp-ext-ld-promotion,3,7.597837,25.306231,15030272.0,-6.043145646017938,-14.90360936075964,-0.1870048621264153
EXP_DBL_0034,CopyProp,cgp-store-extract,3,7.378387,25.335919,15030272.0,-8.756922170571094,-14.803778546550372,-0.1870048621264153
EXP_DBL_0035,CopyProp,memop-opt,3,7.692499,25.649205,15030272.0,-4.872530410806047,-13.750302513797616,-0.1870048621264153
EXP_DBL_0036,CopyProp,separate-const-offset-from-gep,3,7.682542,25.483131,15030272.0,-4.995661296451869,-14.308753828773007,-0.1870048621264153
EXP_DBL_0037,CopyProp,adv-copy-opt,3,7.419831,25.366076,15030272.0,-8.244414746175643,-14.702370642208257,-0.1870048621264153
EXP_DBL_0038,CopyProp,cgp-delete-phis,3,7.453377,25.540393,15030272.0,-7.829576070884422,-14.11620087528166,-0.1870048621264153
EXP_DBL_0040,CopyProp,constant-hoisting,3,7.845371,25.419181,15030272.0,-2.982074977397568,-14.523796289318774,-0.1870048621264153
EXP_DBL_0041,CopyProp,copyprop,3,7.452465,25.342268,15032320.0,-7.840854103194249,-14.782428983110108,-0.17340450851722145
EXP_DBL_0042,CopyProp,demotion,3,7.470397,25.343942,15015424.0,-7.61910226615489,-14.776799881015453,-0.2856074257930706
EXP_DBL_0043,CopyProp,gep-const-evaluation,3,7.636203,25.315772,15030272.0,-5.568701580668173,-14.871526168952496,-0.1870048621264153
EXP_DBL_0044,CopyProp,icp,3,7.42351,25.770566,15030272.0,-8.198919262767893,-13.342206062596768,-0.1870048621264153
EXP_DBL_0045,CopyProp,machine-cse,3,7.42886,25.190767,15029248.0,-8.132759753055616,-15.291876173339086,-0.1938050389310122
EXP_DBL_0047,CopyProp,machine-sink,3,7.328732,25.260663,15029760.0,-9.370968984545522,-15.056839303561034,-0.19040495052871376
EXP_DBL_0048,CopyProp,mergeicmps,3,7.367628,25.42237,15030272.0,-8.889970799542011,-14.513072748948472,-0.1870048621264153
EXP_DBL_0049,CopyProp,non-allocatable-phys-copy-opt,3,7.560407,25.839945,15030272.0,-6.506014888733937,-13.10890769089693,-0.1870048621264153
EXP_DBL_0050,CopyProp,phi-elim-edge-splitting,3,7.571193,25.344162,15029760.0,-6.3726323706485815,-14.776060094599181,-0.19040495052871376
EXP_DBL_0051,CopyProp,postra-machine-sink,3,7.494184,25.6874,15030272.0,-7.32494595633696,-13.621865503937636,-0.1870048621264153
EXP_DBL_0052,CopyProp,preinline,3,7.536892,25.725442,15030272.0,-6.796807574880516,-13.493942981903514,-0.1870048621264153
EXP_DBL_0053,CopyProp,select-optimize,3,7.638328,25.459054,15030272.0,-5.542423270735732,-14.389716726702027,-0.1870048621264153
EXP_DBL_0054,CopyProp,ssc,3,7.561498,25.631861,15038976.0,-6.492523295258024,-13.80862458472342,-0.12920335928734147
EXP_DBL_0055,CopyProp,type-promotion,3,7.461482,25.393307,15030272.0,-7.72934750523619,-14.610801897202444,-0.1870048621264153
EXP_DBL_0056,CopyProp,auto-upgrade-debug-info,3,7.674867,25.461466,15030272.0,-5.090572368796117,-14.381605977447343,-0.1870048621264153
EXP_DBL_0057,CopyProp,bitcode-version-upgrade,3,7.473262,25.658965,15030272.0,-7.583672921234204,-13.717482898239734,-0.1870048621264153
EXP_DBL_0058,CopyProp,cfi-fixup,3,7.617441,26.048209,15030272.0,-5.800717416410554,-12.408585517275313,-0.1870048621264153
EXP_DBL_0059,CopyProp,cgdata-for-merging,3,7.647062,25.45056,15030272.0,-5.434416325347495,-14.41827920770086,-0.1870048621264153
EXP_DBL_0060,CopyProp,global-outlining,3,7.53337,25.61647,15030272.0,-6.840361554919144,-13.860379369872131,-0.1870048621264153
EXP_DBL_0061,CopyProp,last-run-tracking,3,7.372557,25.536019,15030272.0,-8.829017486762236,-14.130909174303202,-0.1870048621264153
EXP_DBL_0062,CopyProp,layout-fsprofile-loader,3,7.672265,26.173576,15030272.0,-5.122749386416924,-11.987018227967406,-0.1870048621264153
EXP_DBL_0063,CopyProp,nofree-inference,3,7.666852,25.761483,15030272.0,-5.189687970729562,-13.372749153591876,-0.1870048621264153
EXP_DBL_0064,CopyProp,nounwind-inference,3,7.402747,25.482504,15051776.0,-8.455679991769026,-14.310862220059365,-0.04420114922987998
EXP_DBL_0065,CopyProp,ondemand-mds-loading,3,7.282211,25.368972,15030272.0,-9.946259928718389,-14.692632362837804,-0.1870048621264153
EXP_DBL_0066,CopyProp,ra-fsprofile-loader,3,7.582106,25.427581,15030272.0,-6.2376793370990375,-14.49554989887961,-0.1870048621264153
EXP_DBL_0067,CopyProp,sample-loader-inlining,3,7.371525,25.423379,15030272.0,-8.841779470691776,-14.509679819430243,-0.1870048621264153
EXP_DBL_0068,CopyProp,thinlto-funcattrs,3,7.417709,25.372461,15030272.0,-8.270655957317597,-14.68090002280896,-0.1870048621264153
EXP_DBL_0069,CopyProp,vp,3,7.489011,25.265576,15030272.0,-7.38891663741016,-15.040318527819657,-0.1870048621264153
EXP_DBL_0070,CopyProp,whole-program-visibility,3,7.710951,25.530721,15030272.0,-4.644348116747927,-14.148724576273045,-0.1870048621264153
EXP_DBL_0071,CopyProp,2addr-hack,3,7.343153,25.561355,15030272.0,-9.192635098646308,-14.045712680473846,-0.1870048621264153
EXP_DBL_0072,CopyProp,cgp,3,7.263302,25.107618,15076352.0,-10.180093605194921,-15.571478449365983,0.1190030940804461
EXP_DBL_0073,CopyProp,cgp-gc-opts,3,7.53932,25.619111,15030272.0,-6.766782287108289,-13.851498570211435,-0.1870048621264153
EXP_DBL_0074,CopyProp,complex-addr-modes,3,7.65478,25.399344,15029760.0,-5.338973503672853,-14.590501485407065,-0.19040495052871376
EXP_DBL_0075,CopyProp,dfa-sched,3,7.591827,25.26375,15030272.0,-6.117466889638645,-15.04645875507464,-0.1870048621264153
EXP_DBL_0076,CopyProp,i2p-p2i-opt,3,7.684177,25.388044,15030272.0,-4.975442455633254,-14.628499605878789,-0.1870048621264153
EXP_DBL_0077,CopyProp,mr-partial-inlining,3,7.397611,25.426973,15030272.0,-8.519193121092803,-14.497594399520919,-0.1870048621264153
EXP_DBL_0078,CopyProp,partial-inlining,3,7.498145,25.754186,15030272.0,-7.2759631866228744,-13.397286523953126,-0.1870048621264153
EXP_DBL_0079,CopyProp,partial-libcall-inlining,3,7.478429,25.624132,15030272.0,-7.519776437741989,-13.83461462659298,-0.1870048621264153
EXP_DBL_0080,CopyProp,peephole,3,7.690604,25.287185,15071232.0,-4.895964480134032,-14.967654688414909,0.08500221005746149
EXP_DBL_0081,CopyProp,post-ra,3,7.51139,25.459206,15030272.0,-7.112172026596878,-14.389205601541699,-0.1870048621264153
EXP_DBL_0082,CopyProp,spill-fusing,3,7.420311,25.307114,15043584.0,-8.23847893969679,-14.900640127098006,-0.09860256366665535
