ConfigName,Variant,RunID,LLVM_Pass,MIR_Pass,BinarySize(Bytes),TotalRuntime(s),CompileTime(s),IR_alloca,IR_load,IR_store,IR_gep,IR_phi,IR_bb,LLVM_IR_Path,RunRepeats,TargetSeconds,Status
EXP_ABL_005_DestinationPropagation,rg,2,None,DestinationPropagation,24215992,10.342925,45.856670,3846,21926,15118,26143,9262,1530,/root/MIR_LLVM/ripgrep/target/release/deps/rg-e370079a866305f9.ll,15,0.000000,Success
EXP_ABL_005_DestinationPropagation,rg,3,None,DestinationPropagation,24215992,10.337724,45.856670,3846,21926,15118,26143,9262,1530,/root/MIR_LLVM/ripgrep/target/release/deps/rg-e370079a866305f9.ll,15,0.000000,Success
EXP_ABL_005_DestinationPropagation,rg,4,None,DestinationPropagation,24215992,10.365533,45.856670,3846,21926,15118,26143,9262,1530,/root/MIR_LLVM/ripgrep/target/release/deps/rg-e370079a866305f9.ll,15,0.000000,Success
EXP_ABL_005_DestinationPropagation,rg,5,None,DestinationPropagation,24215992,10.282022,45.856670,3846,21926,15118,26143,9262,1530,/root/MIR_LLVM/ripgrep/target/release/deps/rg-e370079a866305f9.ll,15,0.000000,Success
EXP_ABL_005_DestinationPropagation,rg,6,None,DestinationPropagation,24215992,10.424541,45.856670,3846,21926,15118,26143,9262,1530,/root/MIR_LLVM/ripgrep/target/release/deps/rg-e370079a866305f9.ll,15,0.000000,Success
EXP_ABL_005_DestinationPropagation,rg,7,None,DestinationPropagation,24215992,10.365227,45.856670,3846,21926,15118,26143,9262,1530,/root/MIR_LLVM/ripgrep/target/release/deps/rg-e370079a866305f9.ll,15,0.000000,Success
EXP_ABL_005_DestinationPropagation,rg,8,None,DestinationPropagation,24215992,10.354622,45.856670,3846,21926,15118,26143,9262,1530,/root/MIR_LLVM/ripgrep/target/release/deps/rg-e370079a866305f9.ll,15,0.000000,Success
EXP_ABL_005_DestinationPropagation,rg,9,None,DestinationPropagation,24215992,10.362314,45.856670,3846,21926,15118,26143,9262,1530,/root/MIR_LLVM/ripgrep/target/release/deps/rg-e370079a866305f9.ll,15,0.000000,Success
EXP_ABL_005_DestinationPropagation,rg,10,None,DestinationPropagation,24215992,10.354954,45.856670,3846,21926,15118,26143,9262,1530,/root/MIR_LLVM/ripgrep/target/release/deps/rg-e370079a866305f9.ll,15,0.000000,Success
EXP_ABL_006_EarlyOtherwiseBranch,rg,1,None,EarlyOtherwiseBranch,24233080,9.733843,46.319574,3830,21926,15125,26129,9283,1530,/root/MIR_LLVM/ripgrep/target/release/deps/rg-e1cb3f51d93277ff.ll,15,0.000000,Success
EXP_ABL_006_EarlyOtherwiseBranch,rg,2,None,EarlyOtherwiseBranch,24233080,9.855063,46.319574,3830,21926,15125,26129,9283,1530,/root/MIR_LLVM/ripgrep/target/release/deps/rg-e1cb3f51d93277ff.ll,15,0.000000,Success
EXP_ABL_006_EarlyOtherwiseBranch,rg,3,None,EarlyOtherwiseBranch,24233080,9.570366,46.319574,3830,21926,15125,26129,9283,1530,/root/MIR_LLVM/ripgrep/target/release/deps/rg-e1cb3f51d93277ff.ll,15,0.000000,Success
EXP_ABL_006_EarlyOtherwiseBranch,rg,4,None,EarlyOtherwiseBranch,24233080,9.603984,46.319574,3830,21926,15125,26129,9283,1530,/root/MIR_LLVM/ripgrep/target/release/deps/rg-e1cb3f51d93277ff.ll,15,0.000000,Success
EXP_ABL_006_EarlyOtherwiseBranch,rg,5,None,EarlyOtherwiseBranch,24233080,9.528451,46.319574,3830,21926,15125,26129,9283,1530,/root/MIR_LLVM/ripgrep/target/release/deps/rg-e1cb3f51d93277ff.ll,15,0.000000,Success
EXP_ABL_006_EarlyOtherwiseBranch,rg,6,None,EarlyOtherwiseBranch,24233080,9.778190,46.319574,3830,21926,15125,26129,9283,1530,/root/MIR_LLVM/ripgrep/target/release/deps/rg-e1cb3f51d93277ff.ll,15,0.000000,Success
EXP_ABL_006_EarlyOtherwiseBranch,rg,7,None,EarlyOtherwiseBranch,24233080,10.213571,46.319574,3830,21926,15125,26129,9283,1530,/root/MIR_LLVM/ripgrep/target/release/deps/rg-e1cb3f51d93277ff.ll,15,0.000000,Success
EXP_ABL_006_EarlyOtherwiseBranch,rg,8,None,EarlyOtherwiseBranch,24233080,11.233860,46.319574,3830,21926,15125,26129,9283,1530,/root/MIR_LLVM/ripgrep/target/release/deps/rg-e1cb3f51d93277ff.ll,15,0.000000,Success
EXP_ABL_006_EarlyOtherwiseBranch,rg,9,None,EarlyOtherwiseBranch,24233080,12.015316,46.319574,3830,21926,15125,26129,9283,1530,/root/MIR_LLVM/ripgrep/target/release/deps/rg-e1cb3f51d93277ff.ll,15,0.000000,Success
EXP_ABL_006_EarlyOtherwiseBranch,rg,10,None,EarlyOtherwiseBranch,24233080,11.282703,46.319574,3830,21926,15125,26129,9283,1530,/root/MIR_LLVM/ripgrep/target/release/deps/rg-e1cb3f51d93277ff.ll,15,0.000000,Success
EXP_ABL_007_EnumSizeOpt,rg,1,None,EnumSizeOpt,24233072,11.065833,52.517698,3830,21926,15125,26129,9283,1530,/root/MIR_LLVM/ripgrep/target/release/deps/rg-4ed89ac64c2b96b1.ll,15,0.000000,Success
EXP_ABL_007_EnumSizeOpt,rg,2,None,EnumSizeOpt,24233072,12.015878,52.517698,3830,21926,15125,26129,9283,1530,/root/MIR_LLVM/ripgrep/target/release/deps/rg-4ed89ac64c2b96b1.ll,15,0.000000,Success
EXP_ABL_007_EnumSizeOpt,rg,3,None,EnumSizeOpt,24233072,11.403699,52.517698,3830,21926,15125,26129,9283,1530,/root/MIR_LLVM/ripgrep/target/release/deps/rg-4ed89ac64c2b96b1.ll,15,0.000000,Success
EXP_ABL_007_EnumSizeOpt,rg,4,None,EnumSizeOpt,24233072,11.361392,52.517698,3830,21926,15125,26129,9283,1530,/root/MIR_LLVM/ripgrep/target/release/deps/rg-4ed89ac64c2b96b1.ll,15,0.000000,Success
EXP_ABL_007_EnumSizeOpt,rg,5,None,EnumSizeOpt,24233072,11.401307,52.517698,3830,21926,15125,26129,9283,1530,/root/MIR_LLVM/ripgrep/target/release/deps/rg-4ed89ac64c2b96b1.ll,15,0.000000,Success
EXP_ABL_007_EnumSizeOpt,rg,6,None,EnumSizeOpt,24233072,11.828222,52.517698,3830,21926,15125,26129,9283,1530,/root/MIR_LLVM/ripgrep/target/release/deps/rg-4ed89ac64c2b96b1.ll,15,0.000000,Success
EXP_ABL_007_EnumSizeOpt,rg,7,None,EnumSizeOpt,24233072,11.568297,52.517698,3830,21926,15125,26129,9283,1530,/root/MIR_LLVM/ripgrep/target/release/deps/rg-4ed89ac64c2b96b1.ll,15,0.000000,Success
EXP_ABL_007_EnumSizeOpt,rg,8,None,EnumSizeOpt,24233072,11.361096,52.517698,3830,21926,15125,26129,9283,1530,/root/MIR_LLVM/ripgrep/target/release/deps/rg-4ed89ac64c2b96b1.ll,15,0.000000,Success
EXP_ABL_007_EnumSizeOpt,rg,9,None,EnumSizeOpt,24233072,11.219315,52.517698,3830,21926,15125,26129,9283,1530,/root/MIR_LLVM/ripgrep/target/release/deps/rg-4ed89ac64c2b96b1.ll,15,0.000000,Success
EXP_ABL_007_EnumSizeOpt,rg,10,None,EnumSizeOpt,24233072,11.446816,52.517698,3830,21926,15125,26129,9283,1530,/root/MIR_LLVM/ripgrep/target/release/deps/rg-4ed89ac64c2b96b1.ll,15,0.000000,Success
EXP_ABL_008_ForceInline,rg,1,None,ForceInline,24233072,11.283760,51.706183,3830,21926,15125,26129,9283,1530,/root/MIR_LLVM/ripgrep/target/release/deps/rg-02b9abd600cdba02.ll,15,0.000000,Success
EXP_ABL_008_ForceInline,rg,2,None,ForceInline,24233072,12.863283,51.706183,3830,21926,15125,26129,9283,1530,/root/MIR_LLVM/ripgrep/target/release/deps/rg-02b9abd600cdba02.ll,15,0.000000,Success
EXP_ABL_008_ForceInline,rg,3,None,ForceInline,24233072,13.149350,51.706183,3830,21926,15125,26129,9283,1530,/root/MIR_LLVM/ripgrep/target/release/deps/rg-02b9abd600cdba02.ll,15,0.000000,Success
EXP_ABL_008_ForceInline,rg,4,None,ForceInline,24233072,13.978984,51.706183,3830,21926,15125,26129,9283,1530,/root/MIR_LLVM/ripgrep/target/release/deps/rg-02b9abd600cdba02.ll,15,0.000000,Success
EXP_ABL_008_ForceInline,rg,5,None,ForceInline,24233072,13.561179,51.706183,3830,21926,15125,26129,9283,1530,/root/MIR_LLVM/ripgrep/target/release/deps/rg-02b9abd600cdba02.ll,15,0.000000,Success
EXP_ABL_008_ForceInline,rg,6,None,ForceInline,24233072,12.248197,51.706183,3830,21926,15125,26129,9283,1530,/root/MIR_LLVM/ripgrep/target/release/deps/rg-02b9abd600cdba02.ll,15,0.000000,Success
EXP_ABL_008_ForceInline,rg,7,None,ForceInline,24233072,11.704327,51.706183,3830,21926,15125,26129,9283,1530,/root/MIR_LLVM/ripgrep/target/release/deps/rg-02b9abd600cdba02.ll,15,0.000000,Success
EXP_ABL_008_ForceInline,rg,8,None,ForceInline,24233072,11.560038,51.706183,3830,21926,15125,26129,9283,1530,/root/MIR_LLVM/ripgrep/target/release/deps/rg-02b9abd600cdba02.ll,15,0.000000,Success
EXP_ABL_008_ForceInline,rg,9,None,ForceInline,24233072,11.345538,51.706183,3830,21926,15125,26129,9283,1530,/root/MIR_LLVM/ripgrep/target/release/deps/rg-02b9abd600cdba02.ll,15,0.000000,Success
EXP_ABL_008_ForceInline,rg,10,None,ForceInline,24233072,10.532861,51.706183,3830,21926,15125,26129,9283,1530,/root/MIR_LLVM/ripgrep/target/release/deps/rg-02b9abd600cdba02.ll,15,0.000000,Success
EXP_ABL_009_GVN,rg,1,None,GVN,24265136,11.269321,51.109121,3867,22363,15732,26906,9352,1532,/root/MIR_LLVM/ripgrep/target/release/deps/rg-35b9532d6c6dcd70.ll,15,0.000000,Success
EXP_ABL_009_GVN,rg,2,None,GVN,24265136,11.958608,51.109121,3867,22363,15732,26906,9352,1532,/root/MIR_LLVM/ripgrep/target/release/deps/rg-35b9532d6c6dcd70.ll,15,0.000000,Success
EXP_ABL_009_GVN,rg,3,None,GVN,24265136,11.024002,51.109121,3867,22363,15732,26906,9352,1532,/root/MIR_LLVM/ripgrep/target/release/deps/rg-35b9532d6c6dcd70.ll,15,0.000000,Success
EXP_ABL_009_GVN,rg,4,None,GVN,24265136,11.294776,51.109121,3867,22363,15732,26906,9352,1532,/root/MIR_LLVM/ripgrep/target/release/deps/rg-35b9532d6c6dcd70.ll,15,0.000000,Success
EXP_ABL_009_GVN,rg,5,None,GVN,24265136,11.090483,51.109121,3867,22363,15732,26906,9352,1532,/root/MIR_LLVM/ripgrep/target/release/deps/rg-35b9532d6c6dcd70.ll,15,0.000000,Success
EXP_ABL_009_GVN,rg,6,None,GVN,24265136,11.536633,51.109121,3867,22363,15732,26906,9352,1532,/root/MIR_LLVM/ripgrep/target/release/deps/rg-35b9532d6c6dcd70.ll,15,0.000000,Success
EXP_ABL_009_GVN,rg,7,None,GVN,24265136,11.341699,51.109121,3867,22363,15732,26906,9352,1532,/root/MIR_LLVM/ripgrep/target/release/deps/rg-35b9532d6c6dcd70.ll,15,0.000000,Success
EXP_ABL_009_GVN,rg,8,None,GVN,24265136,9.221857,51.109121,3867,22363,15732,26906,9352,1532,/root/MIR_LLVM/ripgrep/target/release/deps/rg-35b9532d6c6dcd70.ll,15,0.000000,Success
EXP_ABL_009_GVN,rg,9,None,GVN,24265136,9.290168,51.109121,3867,22363,15732,26906,9352,1532,/root/MIR_LLVM/ripgrep/target/release/deps/rg-35b9532d6c6dcd70.ll,15,0.000000,Success
EXP_ABL_009_GVN,rg,10,None,GVN,24265136,9.194884,51.109121,3867,22363,15732,26906,9352,1532,/root/MIR_LLVM/ripgrep/target/release/deps/rg-35b9532d6c6dcd70.ll,15,0.000000,Success
EXP_ABL_010_ImpossiblePredicates,rg,1,None,ImpossiblePredicates,24233072,9.667002,46.115188,3830,21926,15125,26129,9283,1530,/root/MIR_LLVM/ripgrep/target/release/deps/rg-d67b0e036520249e.ll,15,0.000000,Success
EXP_ABL_010_ImpossiblePredicates,rg,2,None,ImpossiblePredicates,24233072,9.641655,46.115188,3830,21926,15125,26129,9283,1530,/root/MIR_LLVM/ripgrep/target/release/deps/rg-d67b0e036520249e.ll,15,0.000000,Success
EXP_ABL_010_ImpossiblePredicates,rg,3,None,ImpossiblePredicates,24233072,9.779579,46.115188,3830,21926,15125,26129,9283,1530,/root/MIR_LLVM/ripgrep/target/release/deps/rg-d67b0e036520249e.ll,15,0.000000,Success
EXP_ABL_010_ImpossiblePredicates,rg,4,None,ImpossiblePredicates,24233072,9.644286,46.115188,3830,21926,15125,26129,9283,1530,/root/MIR_LLVM/ripgrep/target/release/deps/rg-d67b0e036520249e.ll,15,0.000000,Success
EXP_ABL_010_ImpossiblePredicates,rg,5,None,ImpossiblePredicates,24233072,9.630934,46.115188,3830,21926,15125,26129,9283,1530,/root/MIR_LLVM/ripgrep/target/release/deps/rg-d67b0e036520249e.ll,15,0.000000,Success
EXP_ABL_010_ImpossiblePredicates,rg,6,None,ImpossiblePredicates,24233072,9.619374,46.115188,3830,21926,15125,26129,9283,1530,/root/MIR_LLVM/ripgrep/target/release/deps/rg-d67b0e036520249e.ll,15,0.000000,Success
EXP_ABL_010_ImpossiblePredicates,rg,7,None,ImpossiblePredicates,24233072,9.628312,46.115188,3830,21926,15125,26129,9283,1530,/root/MIR_LLVM/ripgrep/target/release/deps/rg-d67b0e036520249e.ll,15,0.000000,Success
EXP_ABL_010_ImpossiblePredicates,rg,8,None,ImpossiblePredicates,24233072,9.710749,46.115188,3830,21926,15125,26129,9283,1530,/root/MIR_LLVM/ripgrep/target/release/deps/rg-d67b0e036520249e.ll,15,0.000000,Success
EXP_ABL_010_ImpossiblePredicates,rg,9,None,ImpossiblePredicates,24233072,9.721365,46.115188,3830,21926,15125,26129,9283,1530,/root/MIR_LLVM/ripgrep/target/release/deps/rg-d67b0e036520249e.ll,15,0.000000,Success
EXP_ABL_010_ImpossiblePredicates,rg,10,None,ImpossiblePredicates,24233072,9.685563,46.115188,3830,21926,15125,26129,9283,1530,/root/MIR_LLVM/ripgrep/target/release/deps/rg-d67b0e036520249e.ll,15,0.000000,Success
EXP_ABL_011_Inline,rg,1,None,Inline,23631904,9.724683,47.916424,3773,22262,14738,26224,8936,1543,/root/MIR_LLVM/ripgrep/target/release/deps/rg-f651b3f00e589c44.ll,15,0.000000,Success
EXP_ABL_011_Inline,rg,2,None,Inline,23631904,9.742619,47.916424,3773,22262,14738,26224,8936,1543,/root/MIR_LLVM/ripgrep/target/release/deps/rg-f651b3f00e589c44.ll,15,0.000000,Success
EXP_ABL_011_Inline,rg,3,None,Inline,23631904,9.725694,47.916424,3773,22262,14738,26224,8936,1543,/root/MIR_LLVM/ripgrep/target/release/deps/rg-f651b3f00e589c44.ll,15,0.000000,Success
EXP_ABL_011_Inline,rg,4,None,Inline,23631904,9.673046,47.916424,3773,22262,14738,26224,8936,1543,/root/MIR_LLVM/ripgrep/target/release/deps/rg-f651b3f00e589c44.ll,15,0.000000,Success
