ConfigName,RunID,LLVM_Pass,MIR_Pass,BinarySize(Bytes),TotalRuntime(s),CompileTime(s),Status
EXP_ABL_018_disable-branch-fold,1,branch-fold,None,627864,16.693200,13.983449,Success
EXP_ABL_018_disable-branch-fold,2,branch-fold,None,627864,16.812400,15.353839,Success
EXP_ABL_018_disable-branch-fold,3,branch-fold,None,627864,16.738500,13.910020,Success
EXP_ABL_019_disable-cgp-branch-opts,1,cgp-branch-opts,None,627256,16.859200,14.703910,Success
EXP_ABL_019_disable-cgp-branch-opts,2,cgp-branch-opts,None,627256,16.874600,14.241227,Success
EXP_ABL_019_disable-cgp-branch-opts,3,cgp-branch-opts,None,627256,16.713700,13.897489,Success
EXP_ABL_020_disable-cgp-select2branch,1,cgp-select2branch,None,627256,19.629500,13.400157,Success
EXP_ABL_020_disable-cgp-select2branch,2,cgp-select2branch,None,627256,16.671000,14.489372,Success
EXP_ABL_020_disable-cgp-select2branch,3,cgp-select2branch,None,627256,16.784200,15.117663,Success
EXP_ABL_021_disable-chr,1,chr,None,627256,16.723800,16.668744,Success
EXP_ABL_021_disable-chr,2,chr,None,627256,16.848000,14.083085,Success
EXP_ABL_021_disable-chr,3,chr,None,627256,16.636400,14.658346,Success
EXP_ABL_022_disable-early-ifcvt,1,early-ifcvt,None,627256,16.867300,13.583112,Success
EXP_ABL_022_disable-early-ifcvt,2,early-ifcvt,None,627256,17.047700,13.873466,Success
EXP_ABL_022_disable-early-ifcvt,3,early-ifcvt,None,627256,16.973700,15.056202,Success
EXP_ABL_023_disable-early-taildup,1,early-taildup,None,627416,16.914800,15.264719,Success
EXP_ABL_023_disable-early-taildup,2,early-taildup,None,627416,16.626100,17.902915,Success
EXP_ABL_023_disable-early-taildup,3,early-taildup,None,627416,16.610400,15.201510,Success
EXP_ABL_024_disable-ifcvt-diamond,1,ifcvt-diamond,None,627256,16.728600,13.733563,Success
EXP_ABL_024_disable-ifcvt-diamond,2,ifcvt-diamond,None,627256,16.751000,13.964201,Success
EXP_ABL_024_disable-ifcvt-diamond,3,ifcvt-diamond,None,627256,16.965700,14.547049,Success
EXP_ABL_025_disable-ifcvt-forked-diamond,1,ifcvt-forked-diamond,None,627256,17.060300,14.389019,Success
EXP_ABL_025_disable-ifcvt-forked-diamond,2,ifcvt-forked-diamond,None,627256,16.631400,14.062266,Success
EXP_ABL_025_disable-ifcvt-forked-diamond,3,ifcvt-forked-diamond,None,627256,16.654600,14.928475,Success
EXP_ABL_026_disable-ifcvt-simple,1,ifcvt-simple,None,627256,16.751500,14.785484,Success
EXP_ABL_026_disable-ifcvt-simple,2,ifcvt-simple,None,627256,16.538100,13.555644,Success
EXP_ABL_026_disable-ifcvt-simple,3,ifcvt-simple,None,627256,16.896300,14.640883,Success
EXP_ABL_027_disable-ifcvt-simple-false,1,ifcvt-simple-false,None,627256,16.581600,14.328655,Success
EXP_ABL_027_disable-ifcvt-simple-false,2,ifcvt-simple-false,None,627256,16.649000,13.873429,Success
EXP_ABL_027_disable-ifcvt-simple-false,3,ifcvt-simple-false,None,627256,17.100400,16.979471,Success
EXP_ABL_028_disable-ifcvt-triangle,1,ifcvt-triangle,None,627256,16.820400,13.964667,Success
EXP_ABL_028_disable-ifcvt-triangle,2,ifcvt-triangle,None,627256,16.671300,13.719768,Success
EXP_ABL_028_disable-ifcvt-triangle,3,ifcvt-triangle,None,627256,16.829800,14.480287,Success
EXP_ABL_029_disable-ifcvt-triangle-false,1,ifcvt-triangle-false,None,627256,17.002500,16.914408,Success
EXP_ABL_029_disable-ifcvt-triangle-false,2,ifcvt-triangle-false,None,627256,16.790400,13.851032,Success
EXP_ABL_029_disable-ifcvt-triangle-false,3,ifcvt-triangle-false,None,627256,16.849200,14.387206,Success
EXP_ABL_030_disable-ifcvt-triangle-rev,1,ifcvt-triangle-rev,None,627256,16.592600,15.087466,Success
EXP_ABL_030_disable-ifcvt-triangle-rev,2,ifcvt-triangle-rev,None,627256,16.743700,13.837726,Success
EXP_ABL_030_disable-ifcvt-triangle-rev,3,ifcvt-triangle-rev,None,627256,16.741500,15.701751,Success
EXP_ABL_031_disable-tail-calls,1,tail-calls,None,627256,16.649300,15.119676,Success
EXP_ABL_031_disable-tail-calls,2,tail-calls,None,627256,16.798100,14.465729,Success
EXP_ABL_031_disable-tail-calls,3,tail-calls,None,627256,16.842900,15.946037,Success
EXP_ABL_032_disable-tail-duplicate,1,tail-duplicate,None,627192,16.637300,15.274786,Success
EXP_ABL_032_disable-tail-duplicate,2,tail-duplicate,None,627192,16.642400,15.466394,Success
EXP_ABL_032_disable-tail-duplicate,3,tail-duplicate,None,627192,16.790300,13.685646,Success
EXP_ABL_033_disable-cgp-ext-ld-promotion,1,cgp-ext-ld-promotion,None,627272,17.114700,14.972995,Success
EXP_ABL_033_disable-cgp-ext-ld-promotion,2,cgp-ext-ld-promotion,None,627272,16.809400,14.069541,Success
EXP_ABL_033_disable-cgp-ext-ld-promotion,3,cgp-ext-ld-promotion,None,627272,16.787700,15.834305,Success
EXP_ABL_034_disable-cgp-store-extract,1,cgp-store-extract,None,627256,16.731200,14.780690,Success
EXP_ABL_034_disable-cgp-store-extract,2,cgp-store-extract,None,627256,16.784700,15.330038,Success
EXP_ABL_034_disable-cgp-store-extract,3,cgp-store-extract,None,627256,16.735100,13.939698,Success
EXP_ABL_035_disable-memop-opt,1,memop-opt,None,627256,16.925200,13.962639,Success
EXP_ABL_035_disable-memop-opt,2,memop-opt,None,627256,17.356200,15.263207,Success
EXP_ABL_035_disable-memop-opt,3,memop-opt,None,627256,16.768000,16.720777,Success
EXP_ABL_036_disable-separate-const-offset-from-gep,1,separate-const-offset-from-gep,None,627256,16.991200,14.523169,Success
EXP_ABL_036_disable-separate-const-offset-from-gep,2,separate-const-offset-from-gep,None,627256,16.713500,15.018510,Success
EXP_ABL_036_disable-separate-const-offset-from-gep,3,separate-const-offset-from-gep,None,627256,16.959400,14.760058,Success
EXP_ABL_037_disable-adv-copy-opt,1,adv-copy-opt,None,627256,16.816200,15.570682,Success
EXP_ABL_037_disable-adv-copy-opt,2,adv-copy-opt,None,627256,16.735300,15.160793,Success
EXP_ABL_037_disable-adv-copy-opt,3,adv-copy-opt,None,627256,16.823900,14.280951,Success
EXP_ABL_038_disable-cgp-delete-phis,1,cgp-delete-phis,None,627256,16.675900,15.001395,Success
EXP_ABL_038_disable-cgp-delete-phis,2,cgp-delete-phis,None,627256,17.190900,14.046682,Success
EXP_ABL_038_disable-cgp-delete-phis,3,cgp-delete-phis,None,627256,16.611400,13.713223,Success
EXP_ABL_039_disable-cleanups,1,cleanups,None,627256,16.825600,14.241416,Success
EXP_ABL_039_disable-cleanups,2,cleanups,None,627256,16.642900,13.623533,Success
EXP_ABL_039_disable-cleanups,3,cleanups,None,627256,16.839600,14.451660,Success
EXP_ABL_040_disable-constant-hoisting,1,constant-hoisting,None,627336,16.545000,14.810724,Success
EXP_ABL_040_disable-constant-hoisting,2,constant-hoisting,None,627336,16.918200,15.405870,Success
EXP_ABL_040_disable-constant-hoisting,3,constant-hoisting,None,627336,16.641000,13.626888,Success
EXP_ABL_041_disable-copyprop,1,copyprop,None,627416,16.807800,14.230084,Success
EXP_ABL_041_disable-copyprop,2,copyprop,None,627416,16.780200,16.029600,Success
EXP_ABL_041_disable-copyprop,3,copyprop,None,627416,16.798900,28.910046,Success
EXP_ABL_042_disable-demotion,1,demotion,None,627256,16.752000,18.893038,Success
EXP_ABL_042_disable-demotion,2,demotion,None,627256,16.983000,16.039038,Success
EXP_ABL_042_disable-demotion,3,demotion,None,627256,16.761700,15.377847,Success
EXP_ABL_043_disable-gep-const-evaluation,1,gep-const-evaluation,None,627256,16.825000,15.955466,Success
EXP_ABL_043_disable-gep-const-evaluation,2,gep-const-evaluation,None,627256,16.882700,14.871886,Success
EXP_ABL_043_disable-gep-const-evaluation,3,gep-const-evaluation,None,627256,17.167500,15.631263,Success
EXP_ABL_044_disable-icp,1,icp,None,627256,16.832600,16.466822,Success
EXP_ABL_044_disable-icp,2,icp,None,627256,16.783400,19.945136,Success
EXP_ABL_044_disable-icp,3,icp,None,627256,16.834200,19.862044,Success
EXP_ABL_045_disable-machine-cse,1,machine-cse,None,627784,16.873200,18.774807,Success
EXP_ABL_045_disable-machine-cse,2,machine-cse,None,627784,17.001500,14.412196,Success
EXP_ABL_045_disable-machine-cse,3,machine-cse,None,627784,17.113600,14.772000,Success
EXP_ABL_046_disable-machine-dce,1,machine-dce,None,627528,16.578900,14.264960,Success
EXP_ABL_046_disable-machine-dce,2,machine-dce,None,627528,16.514700,26.593542,Success
EXP_ABL_046_disable-machine-dce,3,machine-dce,None,627528,16.721500,14.908806,Success
EXP_ABL_047_disable-machine-sink,1,machine-sink,None,627032,16.597800,14.852085,Success
EXP_ABL_047_disable-machine-sink,2,machine-sink,None,627032,16.726100,14.397117,Success
EXP_ABL_047_disable-machine-sink,3,machine-sink,None,627032,16.621200,14.619837,Success
EXP_ABL_048_disable-mergeicmps,1,mergeicmps,None,627256,17.108700,15.711958,Success
EXP_ABL_048_disable-mergeicmps,2,mergeicmps,None,627256,16.773600,13.019604,Success
EXP_ABL_048_disable-mergeicmps,3,mergeicmps,None,627256,17.013200,15.285147,Success
EXP_ABL_049_disable-non-allocatable-phys-copy-opt,1,non-allocatable-phys-copy-opt,None,627256,17.102100,14.289516,Success
EXP_ABL_049_disable-non-allocatable-phys-copy-opt,2,non-allocatable-phys-copy-opt,None,627256,17.121800,15.135879,Success
EXP_ABL_049_disable-non-allocatable-phys-copy-opt,3,non-allocatable-phys-copy-opt,None,627256,16.871400,15.065675,Success
EXP_ABL_050_disable-phi-elim-edge-splitting,1,phi-elim-edge-splitting,None,627704,16.993400,16.321133,Success
EXP_ABL_050_disable-phi-elim-edge-splitting,2,phi-elim-edge-splitting,None,627704,16.868000,14.569274,Success
EXP_ABL_050_disable-phi-elim-edge-splitting,3,phi-elim-edge-splitting,None,627704,16.962100,13.373617,Success
EXP_ABL_051_disable-postra-machine-sink,1,postra-machine-sink,None,627336,16.826300,14.538047,Success
EXP_ABL_051_disable-postra-machine-sink,2,postra-machine-sink,None,627336,16.879200,16.279131,Success
EXP_ABL_051_disable-postra-machine-sink,3,postra-machine-sink,None,627336,16.815900,14.657120,Success
EXP_ABL_052_disable-preinline,1,preinline,None,627256,17.360200,14.342189,Success
EXP_ABL_052_disable-preinline,2,preinline,None,627256,16.818700,14.542351,Success
EXP_ABL_052_disable-preinline,3,preinline,None,627256,16.815100,15.551952,Success
EXP_ABL_053_disable-select-optimize,1,select-optimize,None,627256,16.746400,14.300857,Success
EXP_ABL_053_disable-select-optimize,2,select-optimize,None,627256,16.786300,14.991956,Success
EXP_ABL_053_disable-select-optimize,3,select-optimize,None,627256,16.820700,14.192815,Success
EXP_ABL_054_disable-ssc,1,ssc,None,627432,16.799900,14.261579,Success
EXP_ABL_054_disable-ssc,2,ssc,None,627432,16.656900,13.805502,Success
EXP_ABL_054_disable-ssc,3,ssc,None,627432,16.642000,15.338120,Success
EXP_ABL_055_disable-type-promotion,1,type-promotion,None,627256,16.868700,14.819552,Success
EXP_ABL_055_disable-type-promotion,2,type-promotion,None,627256,16.917600,15.422099,Success
EXP_ABL_055_disable-type-promotion,3,type-promotion,None,627256,16.741800,14.874677,Success
EXP_ABL_056_disable-auto-upgrade-debug-info,1,auto-upgrade-debug-info,None,627256,16.774700,15.072398,Success
EXP_ABL_056_disable-auto-upgrade-debug-info,2,auto-upgrade-debug-info,None,627256,16.883400,15.025064,Success
EXP_ABL_056_disable-auto-upgrade-debug-info,3,auto-upgrade-debug-info,None,627256,17.013000,14.321546,Success
EXP_ABL_057_disable-bitcode-version-upgrade,1,bitcode-version-upgrade,None,627256,17.237500,15.039609,Success
EXP_ABL_057_disable-bitcode-version-upgrade,2,bitcode-version-upgrade,None,627256,16.938500,13.727215,Success
EXP_ABL_057_disable-bitcode-version-upgrade,3,bitcode-version-upgrade,None,627256,16.826100,14.161626,Success
EXP_ABL_058_disable-cfi-fixup,1,cfi-fixup,None,627256,16.692300,15.018828,Success
EXP_ABL_058_disable-cfi-fixup,2,cfi-fixup,None,627256,16.783000,14.693728,Success
EXP_ABL_058_disable-cfi-fixup,3,cfi-fixup,None,627256,16.765300,14.219158,Success
EXP_ABL_059_disable-cgdata-for-merging,1,cgdata-for-merging,None,627256,16.883300,14.337093,Success
EXP_ABL_059_disable-cgdata-for-merging,2,cgdata-for-merging,None,627256,16.801700,14.384033,Success
EXP_ABL_059_disable-cgdata-for-merging,3,cgdata-for-merging,None,627256,16.851000,14.677082,Success
EXP_ABL_060_disable-global-outlining,1,global-outlining,None,627256,16.818000,14.656031,Success
EXP_ABL_060_disable-global-outlining,2,global-outlining,None,627256,16.662600,14.991765,Success
EXP_ABL_060_disable-global-outlining,3,global-outlining,None,627256,16.738600,15.025909,Success
EXP_ABL_061_disable-last-run-tracking,1,last-run-tracking,None,627256,16.732200,14.443196,Success
EXP_ABL_061_disable-last-run-tracking,2,last-run-tracking,None,627256,16.774300,15.489494,Success
EXP_ABL_061_disable-last-run-tracking,3,last-run-tracking,None,627256,16.911000,14.204640,Success
EXP_ABL_062_disable-layout-fsprofile-loader,1,layout-fsprofile-loader,None,627256,16.778900,14.393301,Success
EXP_ABL_062_disable-layout-fsprofile-loader,2,layout-fsprofile-loader,None,627256,16.917200,14.575468,Success
EXP_ABL_062_disable-layout-fsprofile-loader,3,layout-fsprofile-loader,None,627256,16.849000,15.440646,Success
EXP_ABL_063_disable-nofree-inference,1,nofree-inference,None,627256,16.934100,14.196579,Success
EXP_ABL_063_disable-nofree-inference,2,nofree-inference,None,627256,16.821200,14.508941,Success
EXP_ABL_063_disable-nofree-inference,3,nofree-inference,None,627256,16.707100,15.129490,Success
EXP_ABL_064_disable-nounwind-inference,1,nounwind-inference,None,627512,16.823500,14.819525,Success
EXP_ABL_064_disable-nounwind-inference,2,nounwind-inference,None,627512,16.783200,14.387249,Success
EXP_ABL_064_disable-nounwind-inference,3,nounwind-inference,None,627512,16.776700,15.876680,Success
EXP_ABL_065_disable-ondemand-mds-loading,1,ondemand-mds-loading,None,627256,16.877300,14.384056,Success
EXP_ABL_065_disable-ondemand-mds-loading,2,ondemand-mds-loading,None,627256,16.824800,14.010292,Success
EXP_ABL_065_disable-ondemand-mds-loading,3,ondemand-mds-loading,None,627256,16.734900,14.209992,Success
EXP_ABL_066_disable-ra-fsprofile-loader,1,ra-fsprofile-loader,None,627256,16.889500,13.897834,Success
EXP_ABL_066_disable-ra-fsprofile-loader,2,ra-fsprofile-loader,None,627256,16.843200,14.374765,Success
EXP_ABL_066_disable-ra-fsprofile-loader,3,ra-fsprofile-loader,None,627256,16.833100,14.033821,Success
EXP_ABL_067_disable-sample-loader-inlining,1,sample-loader-inlining,None,627256,16.998800,15.223559,Success
EXP_ABL_067_disable-sample-loader-inlining,2,sample-loader-inlining,None,627256,16.785300,14.905610,Success
EXP_ABL_067_disable-sample-loader-inlining,3,sample-loader-inlining,None,627256,16.927000,13.987609,Success
EXP_ABL_068_disable-thinlto-funcattrs,1,thinlto-funcattrs,None,627256,17.124900,15.334720,Success
EXP_ABL_068_disable-thinlto-funcattrs,2,thinlto-funcattrs,None,627256,16.837900,14.143237,Success
EXP_ABL_068_disable-thinlto-funcattrs,3,thinlto-funcattrs,None,627256,16.784900,14.195337,Success
EXP_ABL_069_disable-vp,1,vp,None,627256,16.693900,15.236605,Success
EXP_ABL_069_disable-vp,2,vp,None,627256,16.688900,14.119935,Success
EXP_ABL_069_disable-vp,3,vp,None,627256,16.762500,14.526655,Success
EXP_ABL_070_disable-whole-program-visibility,1,whole-program-visibility,None,627256,16.589500,14.241606,Success
EXP_ABL_070_disable-whole-program-visibility,2,whole-program-visibility,None,627256,16.696800,14.352025,Success
EXP_ABL_070_disable-whole-program-visibility,3,whole-program-visibility,None,627256,16.929700,14.045358,Success
EXP_ABL_071_disable-2addr-hack,1,2addr-hack,None,627256,16.772100,14.221145,Success
EXP_ABL_071_disable-2addr-hack,2,2addr-hack,None,627256,17.038100,15.656699,Success
EXP_ABL_071_disable-2addr-hack,3,2addr-hack,None,627256,16.691000,14.590486,Success
EXP_ABL_072_disable-cgp,1,cgp,None,627816,18.028500,15.243840,Success
EXP_ABL_072_disable-cgp,2,cgp,None,627816,17.851300,15.130707,Success
EXP_ABL_072_disable-cgp,3,cgp,None,627816,17.802200,14.150567,Success
EXP_ABL_073_disable-cgp-gc-opts,1,cgp-gc-opts,None,627256,17.014600,14.333885,Success
EXP_ABL_073_disable-cgp-gc-opts,2,cgp-gc-opts,None,627256,16.724100,13.542510,Success
EXP_ABL_073_disable-cgp-gc-opts,3,cgp-gc-opts,None,627256,16.943700,13.983303,Success
EXP_ABL_074_disable-complex-addr-modes,1,complex-addr-modes,None,627256,17.001700,14.347474,Success
EXP_ABL_074_disable-complex-addr-modes,2,complex-addr-modes,None,627256,16.718400,14.338212,Success
EXP_ABL_074_disable-complex-addr-modes,3,complex-addr-modes,None,627256,16.756800,16.964576,Success
EXP_ABL_075_disable-dfa-sched,1,dfa-sched,None,627256,17.148900,13.803956,Success
EXP_ABL_075_disable-dfa-sched,2,dfa-sched,None,627256,16.742000,15.106572,Success
EXP_ABL_075_disable-dfa-sched,3,dfa-sched,None,627256,16.839100,13.707482,Success
EXP_ABL_076_disable-i2p-p2i-opt,1,i2p-p2i-opt,None,627488,16.470200,16.924613,Success
EXP_ABL_076_disable-i2p-p2i-opt,2,i2p-p2i-opt,None,627488,16.661600,14.960300,Success
EXP_ABL_076_disable-i2p-p2i-opt,3,i2p-p2i-opt,None,627488,16.473800,14.311062,Success
EXP_ABL_077_disable-mr-partial-inlining,1,mr-partial-inlining,None,627256,16.751300,14.596201,Success
EXP_ABL_077_disable-mr-partial-inlining,2,mr-partial-inlining,None,627256,16.794000,14.200833,Success
EXP_ABL_077_disable-mr-partial-inlining,3,mr-partial-inlining,None,627256,16.806000,14.446155,Success
EXP_ABL_078_disable-partial-inlining,1,partial-inlining,None,627256,16.905100,15.555201,Success
EXP_ABL_078_disable-partial-inlining,2,partial-inlining,None,627256,16.704100,13.284476,Success
EXP_ABL_078_disable-partial-inlining,3,partial-inlining,None,627256,16.900600,14.456432,Success
EXP_ABL_079_disable-partial-libcall-inlining,1,partial-libcall-inlining,None,627256,17.058000,15.018080,Success
EXP_ABL_079_disable-partial-libcall-inlining,2,partial-libcall-inlining,None,627256,18.487200,14.764305,Success
EXP_ABL_079_disable-partial-libcall-inlining,3,partial-libcall-inlining,None,627256,16.718700,14.355049,Success
EXP_ABL_080_disable-peephole,1,peephole,None,629224,16.609800,13.912878,Success
EXP_ABL_080_disable-peephole,2,peephole,None,629224,16.691300,14.980347,Success
EXP_ABL_080_disable-peephole,3,peephole,None,629224,16.657400,13.571390,Success
EXP_ABL_081_disable-post-ra,1,post-ra,None,627256,16.626500,14.058835,Success
EXP_ABL_081_disable-post-ra,2,post-ra,None,627256,16.711200,15.641618,Success
EXP_ABL_081_disable-post-ra,3,post-ra,None,627256,16.792800,15.497767,Success
EXP_ABL_082_disable-spill-fusing,1,spill-fusing,None,627592,16.874200,14.643062,Success
EXP_ABL_082_disable-spill-fusing,2,spill-fusing,None,627592,16.643500,15.281168,Success
EXP_ABL_082_disable-spill-fusing,3,spill-fusing,None,627592,16.778000,14.814771,Success
EXP_ABL_083_disable-strictnode-mutation,1,strictnode-mutation,None,627256,16.717400,13.623979,Success
EXP_ABL_083_disable-strictnode-mutation,2,strictnode-mutation,None,627256,16.532000,14.194176,Success
EXP_ABL_083_disable-strictnode-mutation,3,strictnode-mutation,None,627256,16.510100,14.123799,Success
