Experiment_ID,Type,Category,LLVM_Arg,MIR_Pass,RUSTFLAGS,Description
EXP_DataFlow_DBL_0034,Double_Disable,DataFlow,-disable-adv-copy-opt,MatchBranchSimplification,-C llvm-args=-disable-adv-copy-opt -Z mir-enable-passes=-MatchBranchSimplification,Disable LLVM -disable-adv-copy-opt AND MIR MatchBranchSimplification
EXP_DataFlow_DBL_0035,Double_Disable,DataFlow,-disable-adv-copy-opt,ReferencePropagation,-C llvm-args=-disable-adv-copy-opt -Z mir-enable-passes=-ReferencePropagation,Disable LLVM -disable-adv-copy-opt AND MIR ReferencePropagation
EXP_DataFlow_DBL_0036,Double_Disable,DataFlow,-disable-adv-copy-opt,ScalarReplacementOfAggregates,-C llvm-args=-disable-adv-copy-opt -Z mir-enable-passes=-ScalarReplacementOfAggregates,Disable LLVM -disable-adv-copy-opt AND MIR ScalarReplacementOfAggregates
EXP_DataFlow_DBL_0037,Double_Disable,DataFlow,-disable-adv-copy-opt,SingleUseConsts,-C llvm-args=-disable-adv-copy-opt -Z mir-enable-passes=-SingleUseConsts,Disable LLVM -disable-adv-copy-opt AND MIR SingleUseConsts
EXP_DataFlow_DBL_0038,Double_Disable,DataFlow,-disable-adv-copy-opt,UnreachableEnumBranching,-C llvm-args=-disable-adv-copy-opt -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-adv-copy-opt AND MIR UnreachableEnumBranching
EXP_DataFlow_DBL_0039,Double_Disable,DataFlow,-disable-adv-copy-opt,UnreachablePropagation,-C llvm-args=-disable-adv-copy-opt -Z mir-enable-passes=-UnreachablePropagation,Disable LLVM -disable-adv-copy-opt AND MIR UnreachablePropagation
EXP_DataFlow_DBL_0040,Double_Disable,DataFlow,-disable-cgp-delete-phis,CopyProp,-C llvm-args=-disable-cgp-delete-phis -Z mir-enable-passes=-CopyProp,Disable LLVM -disable-cgp-delete-phis AND MIR CopyProp
EXP_DataFlow_DBL_0041,Double_Disable,DataFlow,-disable-cgp-delete-phis,DataflowConstProp,-C llvm-args=-disable-cgp-delete-phis -Z mir-enable-passes=-DataflowConstProp,Disable LLVM -disable-cgp-delete-phis AND MIR DataflowConstProp
EXP_DataFlow_DBL_0042,Double_Disable,DataFlow,-disable-cgp-delete-phis,DeadStoreElimination-final,-C llvm-args=-disable-cgp-delete-phis -Z mir-enable-passes=-DeadStoreElimination-final,Disable LLVM -disable-cgp-delete-phis AND MIR DeadStoreElimination-final
EXP_DataFlow_DBL_0043,Double_Disable,DataFlow,-disable-cgp-delete-phis,DeadStoreElimination-initial,-C llvm-args=-disable-cgp-delete-phis -Z mir-enable-passes=-DeadStoreElimination-initial,Disable LLVM -disable-cgp-delete-phis AND MIR DeadStoreElimination-initial
EXP_DataFlow_DBL_0044,Double_Disable,DataFlow,-disable-cgp-delete-phis,DestinationPropagation,-C llvm-args=-disable-cgp-delete-phis -Z mir-enable-passes=-DestinationPropagation,Disable LLVM -disable-cgp-delete-phis AND MIR DestinationPropagation
EXP_DataFlow_DBL_0045,Double_Disable,DataFlow,-disable-cgp-delete-phis,EarlyOtherwiseBranch,-C llvm-args=-disable-cgp-delete-phis -Z mir-enable-passes=-EarlyOtherwiseBranch,Disable LLVM -disable-cgp-delete-phis AND MIR EarlyOtherwiseBranch
EXP_DataFlow_DBL_0046,Double_Disable,DataFlow,-disable-cgp-delete-phis,EnumSizeOpt,-C llvm-args=-disable-cgp-delete-phis -Z mir-enable-passes=-EnumSizeOpt,Disable LLVM -disable-cgp-delete-phis AND MIR EnumSizeOpt
EXP_DataFlow_DBL_0047,Double_Disable,DataFlow,-disable-cgp-delete-phis,ForceInline,-C llvm-args=-disable-cgp-delete-phis -Z mir-enable-passes=-ForceInline,Disable LLVM -disable-cgp-delete-phis AND MIR ForceInline
EXP_DataFlow_DBL_0048,Double_Disable,DataFlow,-disable-cgp-delete-phis,GVN,-C llvm-args=-disable-cgp-delete-phis -Z mir-enable-passes=-GVN,Disable LLVM -disable-cgp-delete-phis AND MIR GVN
EXP_DataFlow_DBL_0049,Double_Disable,DataFlow,-disable-cgp-delete-phis,ImpossiblePredicates,-C llvm-args=-disable-cgp-delete-phis -Z mir-enable-passes=-ImpossiblePredicates,Disable LLVM -disable-cgp-delete-phis AND MIR ImpossiblePredicates
EXP_DataFlow_DBL_0050,Double_Disable,DataFlow,-disable-cgp-delete-phis,Inline,-C llvm-args=-disable-cgp-delete-phis -Z mir-enable-passes=-Inline,Disable LLVM -disable-cgp-delete-phis AND MIR Inline
EXP_DataFlow_DBL_0051,Double_Disable,DataFlow,-disable-cgp-delete-phis,InstSimplify-after-simplifycfg,-C llvm-args=-disable-cgp-delete-phis -Z mir-enable-passes=-InstSimplify-after-simplifycfg,Disable LLVM -disable-cgp-delete-phis AND MIR InstSimplify-after-simplifycfg
EXP_DataFlow_DBL_0052,Double_Disable,DataFlow,-disable-cgp-delete-phis,InstSimplify-before-inline,-C llvm-args=-disable-cgp-delete-phis -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-cgp-delete-phis AND MIR InstSimplify-before-inline
EXP_DataFlow_DBL_0053,Double_Disable,DataFlow,-disable-cgp-delete-phis,JumpThreading,-C llvm-args=-disable-cgp-delete-phis -Z mir-enable-passes=-JumpThreading,Disable LLVM -disable-cgp-delete-phis AND MIR JumpThreading
EXP_DataFlow_DBL_0054,Double_Disable,DataFlow,-disable-cgp-delete-phis,MatchBranchSimplification,-C llvm-args=-disable-cgp-delete-phis -Z mir-enable-passes=-MatchBranchSimplification,Disable LLVM -disable-cgp-delete-phis AND MIR MatchBranchSimplification
EXP_DataFlow_DBL_0055,Double_Disable,DataFlow,-disable-cgp-delete-phis,ReferencePropagation,-C llvm-args=-disable-cgp-delete-phis -Z mir-enable-passes=-ReferencePropagation,Disable LLVM -disable-cgp-delete-phis AND MIR ReferencePropagation
EXP_DataFlow_DBL_0056,Double_Disable,DataFlow,-disable-cgp-delete-phis,ScalarReplacementOfAggregates,-C llvm-args=-disable-cgp-delete-phis -Z mir-enable-passes=-ScalarReplacementOfAggregates,Disable LLVM -disable-cgp-delete-phis AND MIR ScalarReplacementOfAggregates
EXP_DataFlow_DBL_0057,Double_Disable,DataFlow,-disable-cgp-delete-phis,SingleUseConsts,-C llvm-args=-disable-cgp-delete-phis -Z mir-enable-passes=-SingleUseConsts,Disable LLVM -disable-cgp-delete-phis AND MIR SingleUseConsts
EXP_DataFlow_DBL_0058,Double_Disable,DataFlow,-disable-cgp-delete-phis,UnreachableEnumBranching,-C llvm-args=-disable-cgp-delete-phis -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-cgp-delete-phis AND MIR UnreachableEnumBranching
EXP_DataFlow_DBL_0059,Double_Disable,DataFlow,-disable-cgp-delete-phis,UnreachablePropagation,-C llvm-args=-disable-cgp-delete-phis -Z mir-enable-passes=-UnreachablePropagation,Disable LLVM -disable-cgp-delete-phis AND MIR UnreachablePropagation
EXP_DataFlow_DBL_0060,Double_Disable,DataFlow,-disable-cleanups,CopyProp,-C llvm-args=-disable-cleanups -Z mir-enable-passes=-CopyProp,Disable LLVM -disable-cleanups AND MIR CopyProp
EXP_DataFlow_DBL_0061,Double_Disable,DataFlow,-disable-cleanups,DataflowConstProp,-C llvm-args=-disable-cleanups -Z mir-enable-passes=-DataflowConstProp,Disable LLVM -disable-cleanups AND MIR DataflowConstProp
EXP_DataFlow_DBL_0062,Double_Disable,DataFlow,-disable-cleanups,DeadStoreElimination-final,-C llvm-args=-disable-cleanups -Z mir-enable-passes=-DeadStoreElimination-final,Disable LLVM -disable-cleanups AND MIR DeadStoreElimination-final
EXP_DataFlow_DBL_0063,Double_Disable,DataFlow,-disable-cleanups,DeadStoreElimination-initial,-C llvm-args=-disable-cleanups -Z mir-enable-passes=-DeadStoreElimination-initial,Disable LLVM -disable-cleanups AND MIR DeadStoreElimination-initial
EXP_DataFlow_DBL_0064,Double_Disable,DataFlow,-disable-cleanups,DestinationPropagation,-C llvm-args=-disable-cleanups -Z mir-enable-passes=-DestinationPropagation,Disable LLVM -disable-cleanups AND MIR DestinationPropagation
EXP_DataFlow_DBL_0065,Double_Disable,DataFlow,-disable-cleanups,EarlyOtherwiseBranch,-C llvm-args=-disable-cleanups -Z mir-enable-passes=-EarlyOtherwiseBranch,Disable LLVM -disable-cleanups AND MIR EarlyOtherwiseBranch
EXP_DataFlow_DBL_0066,Double_Disable,DataFlow,-disable-cleanups,EnumSizeOpt,-C llvm-args=-disable-cleanups -Z mir-enable-passes=-EnumSizeOpt,Disable LLVM -disable-cleanups AND MIR EnumSizeOpt
EXP_DataFlow_DBL_0067,Double_Disable,DataFlow,-disable-cleanups,ForceInline,-C llvm-args=-disable-cleanups -Z mir-enable-passes=-ForceInline,Disable LLVM -disable-cleanups AND MIR ForceInline
EXP_DataFlow_DBL_0068,Double_Disable,DataFlow,-disable-cleanups,GVN,-C llvm-args=-disable-cleanups -Z mir-enable-passes=-GVN,Disable LLVM -disable-cleanups AND MIR GVN
EXP_DataFlow_DBL_0069,Double_Disable,DataFlow,-disable-cleanups,ImpossiblePredicates,-C llvm-args=-disable-cleanups -Z mir-enable-passes=-ImpossiblePredicates,Disable LLVM -disable-cleanups AND MIR ImpossiblePredicates
EXP_DataFlow_DBL_0070,Double_Disable,DataFlow,-disable-cleanups,Inline,-C llvm-args=-disable-cleanups -Z mir-enable-passes=-Inline,Disable LLVM -disable-cleanups AND MIR Inline
EXP_DataFlow_DBL_0071,Double_Disable,DataFlow,-disable-cleanups,InstSimplify-after-simplifycfg,-C llvm-args=-disable-cleanups -Z mir-enable-passes=-InstSimplify-after-simplifycfg,Disable LLVM -disable-cleanups AND MIR InstSimplify-after-simplifycfg
EXP_DataFlow_DBL_0072,Double_Disable,DataFlow,-disable-cleanups,InstSimplify-before-inline,-C llvm-args=-disable-cleanups -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-cleanups AND MIR InstSimplify-before-inline
EXP_DataFlow_DBL_0073,Double_Disable,DataFlow,-disable-cleanups,JumpThreading,-C llvm-args=-disable-cleanups -Z mir-enable-passes=-JumpThreading,Disable LLVM -disable-cleanups AND MIR JumpThreading
EXP_DataFlow_DBL_0074,Double_Disable,DataFlow,-disable-cleanups,MatchBranchSimplification,-C llvm-args=-disable-cleanups -Z mir-enable-passes=-MatchBranchSimplification,Disable LLVM -disable-cleanups AND MIR MatchBranchSimplification
EXP_DataFlow_DBL_0075,Double_Disable,DataFlow,-disable-cleanups,ReferencePropagation,-C llvm-args=-disable-cleanups -Z mir-enable-passes=-ReferencePropagation,Disable LLVM -disable-cleanups AND MIR ReferencePropagation
EXP_DataFlow_DBL_0076,Double_Disable,DataFlow,-disable-cleanups,ScalarReplacementOfAggregates,-C llvm-args=-disable-cleanups -Z mir-enable-passes=-ScalarReplacementOfAggregates,Disable LLVM -disable-cleanups AND MIR ScalarReplacementOfAggregates
EXP_DataFlow_DBL_0077,Double_Disable,DataFlow,-disable-cleanups,SingleUseConsts,-C llvm-args=-disable-cleanups -Z mir-enable-passes=-SingleUseConsts,Disable LLVM -disable-cleanups AND MIR SingleUseConsts
EXP_DataFlow_DBL_0078,Double_Disable,DataFlow,-disable-cleanups,UnreachableEnumBranching,-C llvm-args=-disable-cleanups -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-cleanups AND MIR UnreachableEnumBranching
EXP_DataFlow_DBL_0079,Double_Disable,DataFlow,-disable-cleanups,UnreachablePropagation,-C llvm-args=-disable-cleanups -Z mir-enable-passes=-UnreachablePropagation,Disable LLVM -disable-cleanups AND MIR UnreachablePropagation
EXP_DataFlow_DBL_0080,Double_Disable,DataFlow,-disable-constant-hoisting,CopyProp,-C llvm-args=-disable-constant-hoisting -Z mir-enable-passes=-CopyProp,Disable LLVM -disable-constant-hoisting AND MIR CopyProp
EXP_DataFlow_DBL_0081,Double_Disable,DataFlow,-disable-constant-hoisting,DataflowConstProp,-C llvm-args=-disable-constant-hoisting -Z mir-enable-passes=-DataflowConstProp,Disable LLVM -disable-constant-hoisting AND MIR DataflowConstProp
EXP_DataFlow_DBL_0082,Double_Disable,DataFlow,-disable-constant-hoisting,DeadStoreElimination-final,-C llvm-args=-disable-constant-hoisting -Z mir-enable-passes=-DeadStoreElimination-final,Disable LLVM -disable-constant-hoisting AND MIR DeadStoreElimination-final
EXP_DataFlow_DBL_0083,Double_Disable,DataFlow,-disable-constant-hoisting,DeadStoreElimination-initial,-C llvm-args=-disable-constant-hoisting -Z mir-enable-passes=-DeadStoreElimination-initial,Disable LLVM -disable-constant-hoisting AND MIR DeadStoreElimination-initial
EXP_DataFlow_DBL_0084,Double_Disable,DataFlow,-disable-constant-hoisting,DestinationPropagation,-C llvm-args=-disable-constant-hoisting -Z mir-enable-passes=-DestinationPropagation,Disable LLVM -disable-constant-hoisting AND MIR DestinationPropagation
EXP_DataFlow_DBL_0085,Double_Disable,DataFlow,-disable-constant-hoisting,EarlyOtherwiseBranch,-C llvm-args=-disable-constant-hoisting -Z mir-enable-passes=-EarlyOtherwiseBranch,Disable LLVM -disable-constant-hoisting AND MIR EarlyOtherwiseBranch
EXP_DataFlow_DBL_0086,Double_Disable,DataFlow,-disable-constant-hoisting,EnumSizeOpt,-C llvm-args=-disable-constant-hoisting -Z mir-enable-passes=-EnumSizeOpt,Disable LLVM -disable-constant-hoisting AND MIR EnumSizeOpt
EXP_DataFlow_DBL_0087,Double_Disable,DataFlow,-disable-constant-hoisting,ForceInline,-C llvm-args=-disable-constant-hoisting -Z mir-enable-passes=-ForceInline,Disable LLVM -disable-constant-hoisting AND MIR ForceInline
EXP_DataFlow_DBL_0088,Double_Disable,DataFlow,-disable-constant-hoisting,GVN,-C llvm-args=-disable-constant-hoisting -Z mir-enable-passes=-GVN,Disable LLVM -disable-constant-hoisting AND MIR GVN
EXP_DataFlow_DBL_0089,Double_Disable,DataFlow,-disable-constant-hoisting,ImpossiblePredicates,-C llvm-args=-disable-constant-hoisting -Z mir-enable-passes=-ImpossiblePredicates,Disable LLVM -disable-constant-hoisting AND MIR ImpossiblePredicates
EXP_DataFlow_DBL_0090,Double_Disable,DataFlow,-disable-constant-hoisting,Inline,-C llvm-args=-disable-constant-hoisting -Z mir-enable-passes=-Inline,Disable LLVM -disable-constant-hoisting AND MIR Inline
EXP_DataFlow_DBL_0091,Double_Disable,DataFlow,-disable-constant-hoisting,InstSimplify-after-simplifycfg,-C llvm-args=-disable-constant-hoisting -Z mir-enable-passes=-InstSimplify-after-simplifycfg,Disable LLVM -disable-constant-hoisting AND MIR InstSimplify-after-simplifycfg
EXP_DataFlow_DBL_0092,Double_Disable,DataFlow,-disable-constant-hoisting,InstSimplify-before-inline,-C llvm-args=-disable-constant-hoisting -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-constant-hoisting AND MIR InstSimplify-before-inline
EXP_DataFlow_DBL_0093,Double_Disable,DataFlow,-disable-constant-hoisting,JumpThreading,-C llvm-args=-disable-constant-hoisting -Z mir-enable-passes=-JumpThreading,Disable LLVM -disable-constant-hoisting AND MIR JumpThreading
EXP_DataFlow_DBL_0094,Double_Disable,DataFlow,-disable-constant-hoisting,MatchBranchSimplification,-C llvm-args=-disable-constant-hoisting -Z mir-enable-passes=-MatchBranchSimplification,Disable LLVM -disable-constant-hoisting AND MIR MatchBranchSimplification
EXP_DataFlow_DBL_0095,Double_Disable,DataFlow,-disable-constant-hoisting,ReferencePropagation,-C llvm-args=-disable-constant-hoisting -Z mir-enable-passes=-ReferencePropagation,Disable LLVM -disable-constant-hoisting AND MIR ReferencePropagation
EXP_DataFlow_DBL_0096,Double_Disable,DataFlow,-disable-constant-hoisting,ScalarReplacementOfAggregates,-C llvm-args=-disable-constant-hoisting -Z mir-enable-passes=-ScalarReplacementOfAggregates,Disable LLVM -disable-constant-hoisting AND MIR ScalarReplacementOfAggregates
EXP_DataFlow_DBL_0097,Double_Disable,DataFlow,-disable-constant-hoisting,SingleUseConsts,-C llvm-args=-disable-constant-hoisting -Z mir-enable-passes=-SingleUseConsts,Disable LLVM -disable-constant-hoisting AND MIR SingleUseConsts
EXP_DataFlow_DBL_0098,Double_Disable,DataFlow,-disable-constant-hoisting,UnreachableEnumBranching,-C llvm-args=-disable-constant-hoisting -Z mir-enable-passes=-UnreachableEnumBranching,Disable LLVM -disable-constant-hoisting AND MIR UnreachableEnumBranching
EXP_DataFlow_DBL_0099,Double_Disable,DataFlow,-disable-constant-hoisting,UnreachablePropagation,-C llvm-args=-disable-constant-hoisting -Z mir-enable-passes=-UnreachablePropagation,Disable LLVM -disable-constant-hoisting AND MIR UnreachablePropagation
EXP_DataFlow_DBL_0100,Double_Disable,DataFlow,-disable-copyprop,CopyProp,-C llvm-args=-disable-copyprop -Z mir-enable-passes=-CopyProp,Disable LLVM -disable-copyprop AND MIR CopyProp
EXP_DataFlow_DBL_0101,Double_Disable,DataFlow,-disable-copyprop,DataflowConstProp,-C llvm-args=-disable-copyprop -Z mir-enable-passes=-DataflowConstProp,Disable LLVM -disable-copyprop AND MIR DataflowConstProp
EXP_DataFlow_DBL_0102,Double_Disable,DataFlow,-disable-copyprop,DeadStoreElimination-final,-C llvm-args=-disable-copyprop -Z mir-enable-passes=-DeadStoreElimination-final,Disable LLVM -disable-copyprop AND MIR DeadStoreElimination-final
EXP_DataFlow_DBL_0103,Double_Disable,DataFlow,-disable-copyprop,DeadStoreElimination-initial,-C llvm-args=-disable-copyprop -Z mir-enable-passes=-DeadStoreElimination-initial,Disable LLVM -disable-copyprop AND MIR DeadStoreElimination-initial
EXP_DataFlow_DBL_0104,Double_Disable,DataFlow,-disable-copyprop,DestinationPropagation,-C llvm-args=-disable-copyprop -Z mir-enable-passes=-DestinationPropagation,Disable LLVM -disable-copyprop AND MIR DestinationPropagation
EXP_DataFlow_DBL_0105,Double_Disable,DataFlow,-disable-copyprop,EarlyOtherwiseBranch,-C llvm-args=-disable-copyprop -Z mir-enable-passes=-EarlyOtherwiseBranch,Disable LLVM -disable-copyprop AND MIR EarlyOtherwiseBranch
EXP_DataFlow_DBL_0106,Double_Disable,DataFlow,-disable-copyprop,EnumSizeOpt,-C llvm-args=-disable-copyprop -Z mir-enable-passes=-EnumSizeOpt,Disable LLVM -disable-copyprop AND MIR EnumSizeOpt
EXP_DataFlow_DBL_0107,Double_Disable,DataFlow,-disable-copyprop,ForceInline,-C llvm-args=-disable-copyprop -Z mir-enable-passes=-ForceInline,Disable LLVM -disable-copyprop AND MIR ForceInline
EXP_DataFlow_DBL_0108,Double_Disable,DataFlow,-disable-copyprop,GVN,-C llvm-args=-disable-copyprop -Z mir-enable-passes=-GVN,Disable LLVM -disable-copyprop AND MIR GVN
EXP_DataFlow_DBL_0109,Double_Disable,DataFlow,-disable-copyprop,ImpossiblePredicates,-C llvm-args=-disable-copyprop -Z mir-enable-passes=-ImpossiblePredicates,Disable LLVM -disable-copyprop AND MIR ImpossiblePredicates
EXP_DataFlow_DBL_0110,Double_Disable,DataFlow,-disable-copyprop,Inline,-C llvm-args=-disable-copyprop -Z mir-enable-passes=-Inline,Disable LLVM -disable-copyprop AND MIR Inline
EXP_DataFlow_DBL_0111,Double_Disable,DataFlow,-disable-copyprop,InstSimplify-after-simplifycfg,-C llvm-args=-disable-copyprop -Z mir-enable-passes=-InstSimplify-after-simplifycfg,Disable LLVM -disable-copyprop AND MIR InstSimplify-after-simplifycfg
EXP_DataFlow_DBL_0112,Double_Disable,DataFlow,-disable-copyprop,InstSimplify-before-inline,-C llvm-args=-disable-copyprop -Z mir-enable-passes=-InstSimplify-before-inline,Disable LLVM -disable-copyprop AND MIR InstSimplify-before-inline
EXP_DataFlow_DBL_0113,Double_Disable,DataFlow,-disable-copyprop,JumpThreading,-C llvm-args=-disable-copyprop -Z mir-enable-passes=-JumpThreading,Disable LLVM -disable-copyprop AND MIR JumpThreading
EXP_DataFlow_DBL_0114,Double_Disable,DataFlow,-disable-copyprop,MatchBranchSimplification,-C llvm-args=-disable-copyprop -Z mir-enable-passes=-MatchBranchSimplification,Disable LLVM -disable-copyprop AND MIR MatchBranchSimplification
EXP_DataFlow_DBL_0115,Double_Disable,DataFlow,-disable-copyprop,ReferencePropagation,-C llvm-args=-disable-copyprop -Z mir-enable-passes=-ReferencePropagation,Disable LLVM -disable-copyprop AND MIR ReferencePropagation
EXP_DataFlow_DBL_0116,Double_Disable,DataFlow,-disable-copyprop,ScalarReplacementOfAggregates,-C llvm-args=-disable-copyprop -Z mir-enable-passes=-ScalarReplacementOfAggregates,Disable LLVM -disable-copyprop AND MIR ScalarReplacementOfAggregates
