ConfigName,Variant,RunID,LLVM_Pass,MIR_Pass,BinarySize(Bytes),TotalRuntime(s),CompileTime(s),IR_alloca,IR_load,IR_store,IR_gep,IR_phi,IR_bb,LLVM_IR_Path,RunRepeats,TargetSeconds,Status
EXP_ABL_001_CopyProp,B,1,None,CopyProp,449968,3.209687,0.903188,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-a03f03903a5c95c5.ll,17,3.000000,Success
EXP_ABL_001_CopyProp,C,1,None,CopyProp,449968,1.781821,0.903188,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-a03f03903a5c95c5.ll,174,3.000000,Success
EXP_ABL_001_CopyProp,A,2,None,CopyProp,449968,3.467173,1.571682,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-a03f03903a5c95c5.ll,329,3.000000,Success
EXP_ABL_001_CopyProp,B,2,None,CopyProp,449968,3.191644,1.571682,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-a03f03903a5c95c5.ll,17,3.000000,Success
EXP_ABL_001_CopyProp,C,2,None,CopyProp,449968,2.304419,1.571682,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-a03f03903a5c95c5.ll,174,3.000000,Success
EXP_ABL_001_CopyProp,A,3,None,CopyProp,449968,4.034960,1.617931,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-a03f03903a5c95c5.ll,329,3.000000,Success
EXP_ABL_001_CopyProp,B,3,None,CopyProp,449968,4.428855,1.617931,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-a03f03903a5c95c5.ll,17,3.000000,Success
EXP_ABL_001_CopyProp,C,3,None,CopyProp,449968,2.500831,1.617931,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-a03f03903a5c95c5.ll,174,3.000000,Success
EXP_ABL_002_DataflowConstProp,A,1,None,DataflowConstProp,449968,4.283601,1.787967,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-7894ead5f9767e10.ll,329,3.000000,Success
EXP_ABL_002_DataflowConstProp,B,1,None,DataflowConstProp,449968,4.403598,1.787967,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-7894ead5f9767e10.ll,17,3.000000,Success
EXP_ABL_002_DataflowConstProp,C,1,None,DataflowConstProp,449968,2.412791,1.787967,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-7894ead5f9767e10.ll,174,3.000000,Success
EXP_ABL_002_DataflowConstProp,A,2,None,DataflowConstProp,449968,3.494674,1.490770,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-7894ead5f9767e10.ll,329,3.000000,Success
EXP_ABL_002_DataflowConstProp,B,2,None,DataflowConstProp,449968,2.953416,1.490770,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-7894ead5f9767e10.ll,17,3.000000,Success
EXP_ABL_002_DataflowConstProp,C,2,None,DataflowConstProp,449968,1.829454,1.490770,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-7894ead5f9767e10.ll,174,3.000000,Success
EXP_ABL_002_DataflowConstProp,A,3,None,DataflowConstProp,449968,4.066621,0.965068,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-7894ead5f9767e10.ll,329,3.000000,Success
EXP_ABL_002_DataflowConstProp,B,3,None,DataflowConstProp,449968,4.526575,0.965068,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-7894ead5f9767e10.ll,17,3.000000,Success
EXP_ABL_002_DataflowConstProp,C,3,None,DataflowConstProp,449968,2.396137,0.965068,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-7894ead5f9767e10.ll,174,3.000000,Success
EXP_ABL_003_DeadStoreElimination-final,A,1,None,DeadStoreElimination-final,449952,4.528137,1.418083,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-4cf38cbb1469b3fa.ll,329,3.000000,Success
EXP_ABL_003_DeadStoreElimination-final,B,1,None,DeadStoreElimination-final,449952,4.090459,1.418083,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-4cf38cbb1469b3fa.ll,17,3.000000,Success
EXP_ABL_003_DeadStoreElimination-final,C,1,None,DeadStoreElimination-final,449952,2.433332,1.418083,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-4cf38cbb1469b3fa.ll,174,3.000000,Success
EXP_ABL_003_DeadStoreElimination-final,A,2,None,DeadStoreElimination-final,449952,4.708037,1.531350,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-4cf38cbb1469b3fa.ll,329,3.000000,Success
EXP_ABL_003_DeadStoreElimination-final,B,2,None,DeadStoreElimination-final,449952,4.077053,1.531350,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-4cf38cbb1469b3fa.ll,17,3.000000,Success
EXP_ABL_003_DeadStoreElimination-final,C,2,None,DeadStoreElimination-final,449952,2.339547,1.531350,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-4cf38cbb1469b3fa.ll,174,3.000000,Success
EXP_ABL_003_DeadStoreElimination-final,A,3,None,DeadStoreElimination-final,449952,4.583374,1.478689,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-4cf38cbb1469b3fa.ll,329,3.000000,Success
EXP_ABL_003_DeadStoreElimination-final,B,3,None,DeadStoreElimination-final,449952,4.077010,1.478689,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-4cf38cbb1469b3fa.ll,17,3.000000,Success
EXP_ABL_003_DeadStoreElimination-final,C,3,None,DeadStoreElimination-final,449952,2.370096,1.478689,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-4cf38cbb1469b3fa.ll,174,3.000000,Success
EXP_ABL_004_DeadStoreElimination-initial,A,1,None,DeadStoreElimination-initial,449968,4.475367,1.507549,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-1fdbfa43fb563ef7.ll,329,3.000000,Success
EXP_ABL_004_DeadStoreElimination-initial,B,1,None,DeadStoreElimination-initial,449968,4.464027,1.507549,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-1fdbfa43fb563ef7.ll,17,3.000000,Success
EXP_ABL_004_DeadStoreElimination-initial,C,1,None,DeadStoreElimination-initial,449968,2.540226,1.507549,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-1fdbfa43fb563ef7.ll,174,3.000000,Success
EXP_ABL_004_DeadStoreElimination-initial,A,2,None,DeadStoreElimination-initial,449968,4.607413,1.439490,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-1fdbfa43fb563ef7.ll,329,3.000000,Success
EXP_ABL_004_DeadStoreElimination-initial,B,2,None,DeadStoreElimination-initial,449968,4.498714,1.439490,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-1fdbfa43fb563ef7.ll,17,3.000000,Success
EXP_ABL_004_DeadStoreElimination-initial,C,2,None,DeadStoreElimination-initial,449968,2.409799,1.439490,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-1fdbfa43fb563ef7.ll,174,3.000000,Success
EXP_ABL_004_DeadStoreElimination-initial,A,3,None,DeadStoreElimination-initial,449968,4.642165,1.515634,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-1fdbfa43fb563ef7.ll,329,3.000000,Success
EXP_ABL_004_DeadStoreElimination-initial,B,3,None,DeadStoreElimination-initial,449968,4.494532,1.515634,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-1fdbfa43fb563ef7.ll,17,3.000000,Success
EXP_ABL_004_DeadStoreElimination-initial,C,3,None,DeadStoreElimination-initial,449968,2.580687,1.515634,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-1fdbfa43fb563ef7.ll,174,3.000000,Success
EXP_ABL_005_DestinationPropagation,A,1,None,DestinationPropagation,449968,4.823917,1.493253,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-97d3d96b16d6db94.ll,329,3.000000,Success
EXP_ABL_005_DestinationPropagation,B,1,None,DestinationPropagation,449968,4.490904,1.493253,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-97d3d96b16d6db94.ll,17,3.000000,Success
EXP_ABL_005_DestinationPropagation,C,1,None,DestinationPropagation,449968,2.307780,1.493253,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-97d3d96b16d6db94.ll,174,3.000000,Success
EXP_ABL_005_DestinationPropagation,A,2,None,DestinationPropagation,449968,3.460610,0.922097,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-97d3d96b16d6db94.ll,329,3.000000,Success
EXP_ABL_005_DestinationPropagation,B,2,None,DestinationPropagation,449968,2.844886,0.922097,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-97d3d96b16d6db94.ll,17,3.000000,Success
EXP_ABL_005_DestinationPropagation,C,2,None,DestinationPropagation,449968,2.309447,0.922097,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-97d3d96b16d6db94.ll,174,3.000000,Success
EXP_ABL_005_DestinationPropagation,A,3,None,DestinationPropagation,449968,3.902630,1.518361,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-97d3d96b16d6db94.ll,329,3.000000,Success
EXP_ABL_005_DestinationPropagation,B,3,None,DestinationPropagation,449968,3.113962,1.518361,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-97d3d96b16d6db94.ll,17,3.000000,Success
EXP_ABL_005_DestinationPropagation,C,3,None,DestinationPropagation,449968,1.867521,1.518361,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-97d3d96b16d6db94.ll,174,3.000000,Success
EXP_ABL_006_EarlyOtherwiseBranch,A,1,None,EarlyOtherwiseBranch,449968,3.826563,1.404167,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-e17999594f7a11a7.ll,329,3.000000,Success
EXP_ABL_006_EarlyOtherwiseBranch,B,1,None,EarlyOtherwiseBranch,449968,3.984779,1.404167,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-e17999594f7a11a7.ll,17,3.000000,Success
EXP_ABL_006_EarlyOtherwiseBranch,C,1,None,EarlyOtherwiseBranch,449968,1.861189,1.404167,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-e17999594f7a11a7.ll,174,3.000000,Success
EXP_ABL_006_EarlyOtherwiseBranch,A,2,None,EarlyOtherwiseBranch,449968,2.744824,0.980495,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-e17999594f7a11a7.ll,329,3.000000,Success
EXP_ABL_006_EarlyOtherwiseBranch,B,2,None,EarlyOtherwiseBranch,449968,3.043848,0.980495,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-e17999594f7a11a7.ll,17,3.000000,Success
EXP_ABL_006_EarlyOtherwiseBranch,C,2,None,EarlyOtherwiseBranch,449968,1.381475,0.980495,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-e17999594f7a11a7.ll,174,3.000000,Success
EXP_ABL_006_EarlyOtherwiseBranch,A,3,None,EarlyOtherwiseBranch,449968,2.646854,0.781363,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-e17999594f7a11a7.ll,329,3.000000,Success
EXP_ABL_006_EarlyOtherwiseBranch,B,3,None,EarlyOtherwiseBranch,449968,3.127901,0.781363,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-e17999594f7a11a7.ll,17,3.000000,Success
EXP_ABL_006_EarlyOtherwiseBranch,C,3,None,EarlyOtherwiseBranch,449968,1.019571,0.781363,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-e17999594f7a11a7.ll,174,3.000000,Success
EXP_ABL_007_EnumSizeOpt,A,1,None,EnumSizeOpt,449968,2.001697,0.983848,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-aba6cd47120d5444.ll,329,3.000000,Success
EXP_ABL_007_EnumSizeOpt,B,1,None,EnumSizeOpt,449968,4.363131,0.983848,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-aba6cd47120d5444.ll,17,3.000000,Success
EXP_ABL_007_EnumSizeOpt,C,1,None,EnumSizeOpt,449968,1.059136,0.983848,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-aba6cd47120d5444.ll,174,3.000000,Success
EXP_ABL_007_EnumSizeOpt,A,2,None,EnumSizeOpt,449968,2.067293,0.769722,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-aba6cd47120d5444.ll,329,3.000000,Success
EXP_ABL_007_EnumSizeOpt,B,2,None,EnumSizeOpt,449968,2.718031,0.769722,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-aba6cd47120d5444.ll,17,3.000000,Success
EXP_ABL_007_EnumSizeOpt,C,2,None,EnumSizeOpt,449968,1.211074,0.769722,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-aba6cd47120d5444.ll,174,3.000000,Success
EXP_ABL_007_EnumSizeOpt,A,3,None,EnumSizeOpt,449968,3.318430,0.990393,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-aba6cd47120d5444.ll,329,3.000000,Success
EXP_ABL_007_EnumSizeOpt,B,3,None,EnumSizeOpt,449968,2.912615,0.990393,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-aba6cd47120d5444.ll,17,3.000000,Success
EXP_ABL_007_EnumSizeOpt,C,3,None,EnumSizeOpt,449968,1.708216,0.990393,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-aba6cd47120d5444.ll,174,3.000000,Success
EXP_ABL_008_ForceInline,A,1,None,ForceInline,449968,4.189620,1.072964,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-9cb92007c513be01.ll,329,3.000000,Success
EXP_ABL_008_ForceInline,B,1,None,ForceInline,449968,4.435274,1.072964,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-9cb92007c513be01.ll,17,3.000000,Success
EXP_ABL_008_ForceInline,C,1,None,ForceInline,449968,2.503941,1.072964,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-9cb92007c513be01.ll,174,3.000000,Success
EXP_ABL_008_ForceInline,A,2,None,ForceInline,449968,4.790419,1.443396,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-9cb92007c513be01.ll,329,3.000000,Success
EXP_ABL_008_ForceInline,B,2,None,ForceInline,449968,4.505445,1.443396,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-9cb92007c513be01.ll,17,3.000000,Success
EXP_ABL_008_ForceInline,C,2,None,ForceInline,449968,2.475065,1.443396,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-9cb92007c513be01.ll,174,3.000000,Success
EXP_ABL_008_ForceInline,A,3,None,ForceInline,449968,4.733018,1.663145,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-9cb92007c513be01.ll,329,3.000000,Success
EXP_ABL_008_ForceInline,B,3,None,ForceInline,449968,4.460149,1.663145,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-9cb92007c513be01.ll,17,3.000000,Success
EXP_ABL_008_ForceInline,C,3,None,ForceInline,449968,2.356219,1.663145,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-9cb92007c513be01.ll,174,3.000000,Success
EXP_ABL_009_GVN,A,1,None,GVN,449968,3.442092,0.940902,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-49ab44cf0da07ffe.ll,329,3.000000,Success
EXP_ABL_009_GVN,B,1,None,GVN,449968,3.046739,0.940902,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-49ab44cf0da07ffe.ll,17,3.000000,Success
EXP_ABL_009_GVN,C,1,None,GVN,449968,1.836464,0.940902,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-49ab44cf0da07ffe.ll,174,3.000000,Success
EXP_ABL_009_GVN,A,2,None,GVN,449968,3.415953,0.938987,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-49ab44cf0da07ffe.ll,329,3.000000,Success
EXP_ABL_009_GVN,B,2,None,GVN,449968,2.835218,0.938987,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-49ab44cf0da07ffe.ll,17,3.000000,Success
EXP_ABL_009_GVN,C,2,None,GVN,449968,1.783021,0.938987,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-49ab44cf0da07ffe.ll,174,3.000000,Success
EXP_ABL_009_GVN,A,3,None,GVN,449968,5.066547,0.933404,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-49ab44cf0da07ffe.ll,329,3.000000,Success
EXP_ABL_009_GVN,B,3,None,GVN,449968,4.487151,0.933404,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-49ab44cf0da07ffe.ll,17,3.000000,Success
EXP_ABL_009_GVN,C,3,None,GVN,449968,2.494598,0.933404,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-49ab44cf0da07ffe.ll,174,3.000000,Success
EXP_ABL_010_ImpossiblePredicates,A,1,None,ImpossiblePredicates,449968,4.365794,2.470029,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-137f7c2933ca88f2.ll,329,3.000000,Success
EXP_ABL_010_ImpossiblePredicates,B,1,None,ImpossiblePredicates,449968,4.461024,2.470029,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-137f7c2933ca88f2.ll,17,3.000000,Success
EXP_ABL_010_ImpossiblePredicates,C,1,None,ImpossiblePredicates,449968,2.525513,2.470029,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-137f7c2933ca88f2.ll,174,3.000000,Success
EXP_ABL_010_ImpossiblePredicates,A,2,None,ImpossiblePredicates,449968,4.742365,5.019104,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-137f7c2933ca88f2.ll,329,3.000000,Success
EXP_ABL_010_ImpossiblePredicates,B,2,None,ImpossiblePredicates,449968,4.652416,5.019104,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-137f7c2933ca88f2.ll,17,3.000000,Success
EXP_ABL_010_ImpossiblePredicates,C,2,None,ImpossiblePredicates,449968,2.724117,5.019104,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-137f7c2933ca88f2.ll,174,3.000000,Success
EXP_ABL_010_ImpossiblePredicates,A,3,None,ImpossiblePredicates,449968,4.822507,4.425841,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-137f7c2933ca88f2.ll,329,3.000000,Success
EXP_ABL_010_ImpossiblePredicates,B,3,None,ImpossiblePredicates,449968,4.407778,4.425841,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-137f7c2933ca88f2.ll,17,3.000000,Success
EXP_ABL_010_ImpossiblePredicates,C,3,None,ImpossiblePredicates,449968,2.333495,4.425841,17,65,31,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-137f7c2933ca88f2.ll,174,3.000000,Success
EXP_ABL_011_Inline,A,1,None,Inline,449952,3.815390,4.478061,18,66,32,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-a15d83aa13f12d38.ll,329,3.000000,Success
EXP_ABL_011_Inline,B,1,None,Inline,449952,4.004968,4.478061,18,66,32,54,71,13,/mnt/fjx/Compiler_Experiment/aggregate_scalarization_bench/target/release/deps/aggregate_scalarization_bench-a15d83aa13f12d38.ll,17,3.000000,Success
