mir_pass,llvm_pass,y00_mean,y10_mean,y01_mean,y11_mean,delta,ci_low,ci_high,p_value,p_adj,significant
GVN,cfi-fixup,16.825856360260342,17.401795925536543,16.74682061546654,16.938517709486177,0.0222748859345931,0.0134268149689421,0.0309861701895142,0.0,0.0,True
DeadStoreElimination-final,machine-cse,16.825856360260342,16.656398601455674,16.995816116444697,16.45914095757529,0.0219638694497015,0.0134901404098222,0.029975037647089,0.0,0.0,True
GVN,ra-fsprofile-loader,16.825856360260342,17.401795925536543,16.855248790927728,17.0660175615558,0.0212295427720361,0.0151129145050335,0.0280129234649829,0.0,0.0,True
GVN,ondemand-mds-loading,16.825856360260342,17.401795925536543,16.812230437336915,17.034332333204322,0.0205324099321813,0.0111895569603969,0.0291637494427312,0.0,0.0,True
GVN,ssc,16.825856360260342,17.401795925536543,16.699448581870616,16.925265666252706,0.0202248271623006,0.0128398654879678,0.0274271564446094,0.0,0.0,True
GVN,last-run-tracking,16.825856360260342,17.401795925536543,16.805660304459284,17.033275082229125,0.0202036065284332,0.0128541392414313,0.0275902689668962,0.0,0.0,True
GVN,loop-idiom-vectorize-all,16.825856360260342,17.401795925536543,16.988326866835095,17.220444808957545,0.0200857663790485,0.004700329707853,0.0325070625868363,0.016,0.0333249686323713,True
GVN,cgdata-for-merging,16.825856360260342,17.401795925536543,16.8452999059952,17.081535138045158,0.0197302596465007,0.008766466932738,0.0312742093117553,0.0,0.0,True
GVN,nofree-inference,16.825856360260342,17.401795925536543,16.82054470354427,17.06198968720974,0.0194045169279726,0.0095974531270897,0.0290500809373602,0.0,0.0,True
DeadStoreElimination-final,cgp,16.825856360260342,16.656398601455674,17.893736575861496,17.379963916646098,0.0190103666277878,0.0120684773172169,0.026288919924383,0.0,0.0,True
GVN,interleaved-load-combine,16.825856360260342,17.401795925536543,16.961568521599695,17.212868778072487,0.0189494635181528,0.0129252879504715,0.0254591113079446,0.0,0.0,True
DeadStoreElimination-final,cgp-gc-opts,16.825856360260342,16.656398601455674,16.893679508761686,16.414157103410776,0.0186730286145881,0.0072769396018821,0.0293348968757963,0.004,0.0091586206896551,True
DeadStoreElimination-final,ra-fsprofile-loader,16.825856360260342,16.656398601455674,16.855248790927728,16.379678957652157,0.0184983013297257,0.0138543528527517,0.0233254293820604,0.0,0.0,True
GVN,ifcvt-triangle,16.825856360260342,17.401795925536543,16.77367588753995,17.03745568875314,0.018053192537434,0.0093247286657105,0.0264670385017608,0.0,0.0,True
DataflowConstProp,early-ifcvt,16.825856360260342,16.52148554146934,16.962738298876594,16.371677572844593,0.0172111245608697,0.0031018342153238,0.0347099525464729,0.02,0.0408364083640836,True
DeadStoreElimination-final,dfa-sched,16.825856360260342,16.656398601455674,16.909113027955073,16.456703601070682,0.0169974717460874,0.0059395351481849,0.0300715830857178,0.0,0.0,True
GVN,licm-promotion,16.825856360260342,17.401795925536543,16.673188489016358,16.958959637902314,0.0166623058682646,0.0095475237112418,0.0227772459054951,0.0,0.0,True
GVN,machine-licm,16.825856360260342,17.401795925536543,16.91931460712513,17.214144583673942,0.0163810828076904,0.0023804285303954,0.0294972513536028,0.016,0.0333249686323713,True
GVN,global-outlining,16.825856360260342,17.401795925536543,16.73961310266503,17.031801985912768,0.0163522938134503,0.0031518638202159,0.0277226150302767,0.012,0.0258365758754863,True
GVN,lsr,16.825856360260342,17.401795925536543,16.776466918480264,17.077879505383066,0.0158497385115672,0.002862172339152,0.0270514323733501,0.014,0.0297186700767263,True
DeadStoreElimination-final,bitcode-version-upgrade,16.825856360260342,16.656398601455674,16.99981640514167,16.573286140778038,0.0152880844996654,0.0034985759650773,0.0293189707023017,0.006,0.0134051144010767,True
EnumSizeOpt,non-allocatable-phys-copy-opt,16.825856360260342,16.58750424876174,17.031386099735364,16.540059867666123,0.0150054573323479,0.0051310650939961,0.0257967233517828,0.002,0.0047293447293447,True
EnumSizeOpt,interleaved-load-combine,16.825856360260342,16.58750424876174,16.961568521599695,16.472483177895157,0.0149916905718514,0.0057849379522034,0.0239402470588829,0.0,0.0,True
GVN,separate-const-offset-from-gep,16.825856360260342,17.401795925536543,16.8875758902477,17.20691734202413,0.0149233658152847,0.0036582132968655,0.0244642525528564,0.008,0.0176595744680851,True
DeadStoreElimination-final,vector-combine,16.825856360260342,16.656398601455674,16.892175134002205,16.47442374889055,0.0149190730836057,0.0016904496350036,0.0327960809073981,0.01,0.0218421052631578,True
DeadStoreElimination-final,ifcvt-triangle-false,16.825856360260342,16.656398601455674,16.88046362682549,16.466573096206552,0.0147021724121225,0.0038557240350308,0.024465281169745,0.006,0.0134051144010767,True
ImpossiblePredicates,licm-promotion,16.825856360260342,16.668204555888547,16.673188489016358,16.279385004859535,0.0144885793499778,0.0045335520283453,0.0236117091667899,0.0,0.0,True
GVN,phi-elim-edge-splitting,16.825856360260342,17.401795925536543,16.941082754956838,17.272582332591472,0.014277838869293,0.0049969975728307,0.02286842881006,0.002,0.0047293447293447,True
ImpossiblePredicates,lsr,16.825856360260342,16.668204555888547,16.776466918480264,16.38466979919303,0.0142172099569273,0.002000140506455,0.0258877884770507,0.024,0.0481159420289855,True
SingleUseConsts,bitcode-version-upgrade,16.825856360260342,16.653315875080416,16.99981640514167,16.589811927349107,0.0141063526047648,0.0014727692831556,0.028399815288594,0.02,0.0408364083640836,True
GVN,complex-addr-modes,16.825856360260342,17.401795925536543,16.82516694856559,17.164290895242374,0.0137013258442668,0.0037678828747091,0.024637212775827,0.002,0.0047293447293447,True
GVN,ifcvt-diamond,16.825856360260342,17.401795925536543,16.81476128866355,17.155530471023166,0.0135931933727606,0.0027068028097715,0.02490222681203,0.02,0.0408364083640836,True
GVN,mr-partial-inlining,16.825856360260342,17.401795925536543,16.783750241981274,17.12395664331065,0.0135893571544261,0.0046222636795832,0.0235044613527427,0.0,0.0,True
GVN,icp,16.825856360260342,17.401795925536543,16.816716791803596,17.171595658043994,0.0127734779951769,0.0067958563200811,0.0182417147661208,0.0,0.0,True
DeadStoreElimination-final,lsr,16.825856360260342,16.656398601455674,16.776466918480264,16.398111261745186,0.0126886351789137,0.0029719055885128,0.0218345674607405,0.008,0.0176595744680851,True
DeadStoreElimination-final,loop-idiom-vectorize-all,16.825856360260342,16.656398601455674,16.988326866835095,16.606905212709343,0.0125855384416406,0.0044744675000395,0.0208640471963443,0.0,0.0,True
GVN,copyprop,16.825856360260342,17.401795925536543,16.795629394216203,17.160771842469554,0.0121492679298653,0.0038924110878579,0.0193082326815801,0.004,0.0091586206896551,True
GVN,ifcvt-triangle-false,16.825856360260342,17.401795925536543,16.88046362682549,17.26030117371082,0.0114044627879024,0.0029247329648605,0.0197846116737234,0.006,0.0134051144010767,True
GVN,tail-calls,16.825856360260342,17.401795925536543,16.76322871225893,17.14677283365314,0.0110343801758614,0.0014008240783208,0.019299827505936,0.022,0.0445365853658536,True
GVN,vp,16.825856360260342,17.401795925536543,16.715066302957357,17.098336962018035,0.0109859241284859,0.0023557063011738,0.0190069306492828,0.018,0.0372104607721046,True
DeadStoreElimination-final,mr-partial-inlining,16.825856360260342,16.656398601455674,16.783750241981274,16.442602274671827,0.0104131751774887,0.0048286520105042,0.0165624065075605,0.0,0.0,True
EarlyOtherwiseBranch,interleaved-load-combine,16.825856360260342,16.548679491830026,16.961568521599695,16.512145161391253,0.0102434664524801,0.0050256379639656,0.0155721370938692,0.0,0.0,True
DeadStoreElimination-final,layout-fsprofile-loader,16.825856360260342,16.656398601455674,16.848272053540366,16.51420428943188,0.0099048968588477,0.0027476967544474,0.0171557222429803,0.004,0.0091586206896551,True
DeadStoreElimination-final,vp,16.825856360260342,16.656398601455674,16.715066302957357,16.388894718377735,0.0095842030674129,0.0017615376093539,0.0163983267102527,0.01,0.0218421052631578,True
GVN,adv-copy-opt,16.825856360260342,17.401795925536543,16.791752126389614,17.215038735931326,0.0087611167701178,0.0011943848120749,0.0165272665986625,0.022,0.0445365853658536,True
DeadStoreElimination-final,advanced-peeling,16.825856360260342,16.656398601455674,16.838844310235956,16.529061839796228,0.0084458942522922,0.0022202751485398,0.0144827036675862,0.006,0.0134051144010767,True
ForceInline,tail-duplicate,16.825856360260342,16.473115587258224,16.68984947947272,16.21136054353398,0.0079013758345998,0.0018793979513655,0.0146090154165936,0.0,0.0,True
EarlyOtherwiseBranch,copyprop,16.825856360260342,16.548679491830026,16.795629394216203,16.393339461900695,0.0076331127989721,0.0026957304685741,0.0130942957991938,0.002,0.0047293447293447,True
